model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.331211,0.582594,0.339416,0.163069,0.129447,-0.047014,0.956278,0.76031,0.264841,0.459293,0.90937,0.956989,0.0633804,0.0101714
cloneatt,1q,0.280004,0.537026,0.288397,0.174753,0.138924,0.10044,1.02728,0.820279,0.278547,0.470046,0.872504,0.940092,0.0566297,0.0295092
cloneatt,2p,0.153554,0.412974,0.170548,0.186516,0.148554,-0.128854,1.01129,0.811526,0.15825,0.494624,0.883257,0.941628,0.0623603,0.0120397
cloneatt,2q,0.302292,0.558738,0.312188,0.166959,0.131137,-0.0967203,0.948511,0.749725,0.231051,0.508449,0.904762,0.955453,0.0601764,0.0171164
cloneatt,3p,0.223351,0.473487,0.22419,0.184295,0.1459,0.00797668,1.01051,0.799738,0.1614,0.499232,0.866359,0.941628,0.0308597,0.558503
cloneatt,3q,0.263628,0.52688,0.277603,0.167466,0.133056,0.125089,0.969964,0.777501,0.264646,0.460829,0.889401,0.953917,0.0691488,0.00372288
cloneatt,4p,0.283907,0.533252,0.284358,0.173939,0.138152,0.0106997,0.976049,0.776453,0.200212,0.493088,0.88172,0.958525,0.0359711,0.362732
cloneatt,4q,0.225408,0.474987,0.225613,0.18277,0.141842,-0.00252664,1.01908,0.787268,0.177594,0.497696,0.886329,0.943164,0.0177038,0.986145
cloneatt,5p,0.452792,0.677626,0.459177,0.15119,0.121451,0.0445137,0.950955,0.761322,0.351025,0.494624,0.892473,0.956989,0.0309906,0.553006
cloneatt,5q,0.22566,0.47823,0.228704,0.178661,0.143553,-0.0625204,1.03221,0.831396,0.248823,0.431644,0.887865,0.943164,0.066061,0.00644564
cloneatt,6p,0.111937,0.370654,0.137384,0.184078,0.147459,-0.16101,0.954522,0.771193,0.076382,0.543779,0.917051,0.955453,0.0820532,0.000286296
cloneatt,6q,0.29675,0.547455,0.299706,0.167908,0.133742,0.0576423,0.975064,0.775837,0.243019,0.497696,0.907834,0.960061,0.0561819,0.0315358
cloneatt,7p,0.27089,0.523567,0.274122,0.171481,0.136984,-0.0366354,0.949775,0.759041,0.178953,0.525346,0.898618,0.955453,0.0463829,0.118185
cloneatt,7q,0.17635,0.422542,0.178542,0.175704,0.139137,-0.0493698,0.962321,0.762334,0.1575,0.497696,0.90937,0.955453,0.0448449,0.142103
cloneatt,8p,0.452545,0.682839,0.466269,0.147086,0.115117,-0.159835,1.03004,0.817466,0.496716,0.499232,0.872504,0.933948,0.0707559,0.00277015
