model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.826899,0.90944,0.827081,0.0829616,0.0628796,-0.0226704,1.05273,0.804241,0.836039,0.460829,0.875576,0.929339,0.038027,0.297798
armtoken,1q,0.834064,0.91339,0.834281,0.0838939,0.0673976,0.0169612,1.02871,0.825085,0.822335,0.443932,0.880184,0.93702,0.0518316,0.058491
armtoken,2p,0.866481,0.930969,0.866703,0.0740779,0.0573511,-0.0144116,1.1635,0.907214,0.890083,0.422427,0.81874,0.907834,0.0623391,0.0120816
armtoken,2q,0.775112,0.885111,0.783422,0.0947885,0.0735524,0.199783,1.06491,0.845743,0.801656,0.434716,0.847926,0.918587,0.0976141,7.2525e-06
armtoken,3p,0.886931,0.942365,0.888052,0.0703192,0.0550012,0.0852797,1.07067,0.839173,0.883831,0.425499,0.87404,0.932412,0.0776918,0.000715508
armtoken,3q,0.841621,0.91899,0.844543,0.0776654,0.0606109,0.114218,1.01944,0.807688,0.854807,0.460829,0.884793,0.932412,0.0613034,0.014297
armtoken,4p,0.915858,0.957077,0.915996,0.0596238,0.0457655,0.00437105,1.08959,0.844413,0.917098,0.428571,0.829493,0.910906,0.0672653,0.00521894
armtoken,4q,0.813908,0.902302,0.814148,0.0895843,0.068537,-0.0244045,1.05404,0.806871,0.808407,0.46851,0.867896,0.921659,0.0384877,0.284434
armtoken,5p,0.922362,0.961083,0.92368,0.0569485,0.0430197,0.127016,1.11937,0.853463,0.930717,0.456221,0.857143,0.904762,0.0824356,0.000263572
armtoken,5q,0.822919,0.908618,0.825587,0.0854379,0.0650459,0.102223,1.04695,0.80593,0.827716,0.479263,0.857143,0.923195,0.0638255,0.00944179
armtoken,6p,0.89735,0.947588,0.897923,0.0625835,0.0474294,-0.0203803,1.16642,0.881882,0.921191,0.448541,0.843318,0.912442,0.0430057,0.17568
armtoken,6q,0.85942,0.927462,0.860185,0.0750722,0.0592604,-0.00925068,0.992371,0.778212,0.84435,0.471582,0.878648,0.946237,0.0364918,0.345471
armtoken,7p,0.907473,0.953401,0.908973,0.0610876,0.047542,0.121939,1.13169,0.893689,0.921789,0.41321,0.840246,0.903226,0.0925709,2.55939e-05
armtoken,7q,0.862114,0.931446,0.867592,0.0718902,0.0559732,-0.183682,1.01535,0.799153,0.868534,0.459293,0.864823,0.927803,0.0884233,6.86686e-05
armtoken,8p,0.913692,0.956106,0.914139,0.0584014,0.0438485,-0.0817424,1.17483,0.892087,0.933835,0.442396,0.826421,0.910906,0.0575392,0.0257436
armtoken,8q,0.861957,0.932075,0.868763,0.0717125,0.0565167,0.190219,0.96787,0.780847,0.864522,0.474654,0.884793,0.938556,0.1034,1.57185e-06
armtoken,9p,0.91808,0.958686,0.919078,0.0575626,0.0448153,0.0793638,1.06021,0.84111,0.920876,0.416283,0.847926,0.926267,0.0666701,0.00579569
armtoken,9q,0.861585,0.931195,0.867123,0.0727496,0.0576511,0.169851,1.03421,0.837298,0.874407,0.436252,0.854071,0.932412,0.0909703,3.76596e-05
armtoken,10p,0.922176,0.960325,0.922223,0.0564792,0.0421866,0.0118006,1.14233,0.872121,0.932394,0.431644,0.83871,0.900154,0.0586284,0.0217985
armtoken,10q,0.871151,0.933809,0.872,0.0734806,0.0571767,0.0268516,1.01316,0.783194,0.857644,0.451613,0.880184,0.9447,0.0497988,0.0767421
armtoken,11p,0.911085,0.954562,0.911189,0.0557109,0.0436997,-0.0495534,1.06899,0.841218,0.925499,0.437788,0.844854,0.910906,0.0595867,0.018782
armtoken,11q,0.879433,0.938303,0.880412,0.0692735,0.0539558,0.0606395,1.05262,0.813957,0.879414,0.448541,0.867896,0.930876,0.0511976,0.0637354
armtoken,12p,0.938054,0.969293,0.939529,0.050984,0.0394056,0.168934,1.05283,0.823183,0.937193,0.434716,0.847926,0.917051,0.0969304,8.63848e-06
armtoken,12q,0.867205,0.937436,0.878786,0.0729887,0.0577361,0.306122,1.01879,0.840187,0.875484,0.443932,0.861751,0.929339,0.141145,8.43702e-12
armtoken,13p,0.945315,0.972628,0.946006,0.0457113,0.0345672,0.134378,1.11988,0.866451,0.952943,0.422427,0.843318,0.910906,0.0924493,2.63625e-05
armtoken,13q,0.880786,0.939001,0.881723,0.0700508,0.056564,0.0691682,1.01632,0.828352,0.87837,0.420891,0.878648,0.949309,0.0737129,0.00157974
armtoken,14p,0.938879,0.969645,0.940211,0.0524516,0.0374823,0.168974,1.11967,0.843607,0.945379,0.46851,0.844854,0.900154,0.0867628,0.000100659
armtoken,14q,0.889332,0.94333,0.889872,0.0695621,0.0531903,0.00640389,1.05143,0.804033,0.883343,0.465438,0.880184,0.9447,0.0377551,0.305887
armtoken,15p,0.94374,0.972451,0.94566,0.0476172,0.0360151,0.233244,1.06471,0.846201,0.94895,0.411674,0.832565,0.903226,0.135474,6.63499e-11
armtoken,15q,0.878381,0.937875,0.879609,0.0668068,0.0524197,-0.00796549,1.0128,0.788991,0.881084,0.482335,0.875576,0.9447,0.0335421,0.450274
armtoken,16p,0.924665,0.963712,0.928741,0.0560915,0.0435404,0.282536,1.10422,0.907704,0.93689,0.399386,0.824885,0.897081,0.137514,3.1904e-11
armtoken,16q,0.918306,0.960863,0.923258,0.056806,0.0448825,0.233973,0.980491,0.810525,0.916347,0.423963,0.884793,0.932412,0.122943,4.68598e-09
armtoken,17p,0.941778,0.970664,0.942189,0.0486919,0.0371427,0.0376794,1.01605,0.799721,0.941883,0.407066,0.866359,0.935484,0.0627501,0.011292
armtoken,17q,0.913276,0.957225,0.916279,0.0587136,0.0460002,0.164047,1.01509,0.817251,0.917171,0.454685,0.867896,0.932412,0.084531,0.000166392
armtoken,18p,0.942132,0.970794,0.942441,0.0475886,0.0345127,-0.0575997,1.04188,0.792813,0.948649,0.474654,0.875576,0.927803,0.0616526,0.0135122
armtoken,18q,0.899511,0.948592,0.899828,0.0590055,0.0434972,-0.00330184,1.06051,0.807949,0.923675,0.456221,0.869432,0.926267,0.037334,0.318718
armtoken,19p,0.948546,0.97396,0.948599,0.0460599,0.0355186,-0.0165187,1.1472,0.887639,0.954872,0.422427,0.844854,0.904762,0.0730006,0.0018124
armtoken,19q,0.921939,0.960563,0.922681,0.0564956,0.0431609,0.0494023,1.13348,0.877963,0.93528,0.428571,0.835637,0.90937,0.0639296,0.0092781
armtoken,20p,0.926809,0.964577,0.930409,0.0548498,0.0393559,-0.21708,1.0514,0.796666,0.933309,0.443932,0.861751,0.920123,0.109504,2.84716e-07
armtoken,20q,0.925105,0.962227,0.925881,0.0523577,0.0410192,-0.0456307,0.999597,0.786438,0.924905,0.445469,0.864823,0.938556,0.0428527,0.178734
armtoken,21p,0.929445,0.967938,0.936904,0.0511125,0.0380262,-0.41222,1.12496,0.916686,0.952808,0.397849,0.801843,0.875576,0.183292,1.31403e-19
armtoken,21q,0.936569,0.96779,0.936618,0.0512342,0.0394322,0.0114955,1.02114,0.791752,0.934274,0.465438,0.890937,0.9447,0.0361112,0.358035
armtoken,22p,0.946445,0.974013,0.948701,0.047085,0.035453,0.247945,1.07487,0.846177,0.950129,0.457757,0.831029,0.887865,0.115475,4.86825e-08
armtoken,22q,0.929977,0.965602,0.932387,0.0536273,0.0417782,-0.193414,1.02009,0.808343,0.92657,0.460829,0.880184,0.935484,0.102594,1.95545e-06
