model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.267873,0.522982,0.273511,0.170616,0.133883,0.0805034,1.01578,0.799206,0.287994,0.497696,0.887865,0.943164,0.0537934,0.044543
cloneatt,1q,0.413794,0.653084,0.426519,0.157683,0.124917,0.13852,1.01485,0.810619,0.398609,0.486943,0.887865,0.930876,0.0699616,0.00320866
cloneatt,2p,0.40703,0.652497,0.425753,0.156111,0.123827,-0.182237,1.07409,0.853486,0.450975,0.453149,0.863287,0.940092,0.0900378,4.70169e-05
cloneatt,2q,0.40465,0.639909,0.409483,0.154226,0.12369,-0.090255,1.03177,0.827094,0.433946,0.450077,0.886329,0.9447,0.0762138,0.000964938
cloneatt,3p,0.454753,0.679599,0.461855,0.154418,0.125171,-0.124026,1.07277,0.872867,0.476454,0.457757,0.869432,0.935484,0.0821306,0.000281552
cloneatt,3q,0.175915,0.426599,0.181986,0.17716,0.139234,0.0628306,1.00035,0.78381,0.198237,0.509985,0.894009,0.938556,0.0336288,0.446964
cloneatt,4p,0.658657,0.815549,0.66512,0.12009,0.0957605,-0.111876,0.938227,0.754106,0.58549,0.508449,0.915515,0.953917,0.0662232,0.00626637
cloneatt,4q,0.272906,0.523206,0.273745,0.177077,0.139795,-0.01439,1.02477,0.804565,0.22652,0.483871,0.88172,0.946237,0.03176,0.521069
cloneatt,5p,0.557684,0.748937,0.560906,0.135929,0.110768,0.0832024,1.06183,0.860527,0.57309,0.430108,0.875576,0.93702,0.0566444,0.0294445
cloneatt,5q,0.250163,0.503639,0.253652,0.175812,0.140322,0.0630106,1.03399,0.826912,0.269479,0.456221,0.892473,0.940092,0.0498651,0.076078
cloneatt,6p,0.473283,0.691265,0.477847,0.141765,0.113203,-0.0831201,1.09042,0.855894,0.547422,0.459293,0.867896,0.926267,0.0538524,0.0441728
cloneatt,6q,0.3766,0.618128,0.382082,0.158089,0.126645,0.095576,0.983958,0.78917,0.343603,0.470046,0.903226,0.9447,0.0625557,0.0116596
cloneatt,7p,0.174679,0.425223,0.180814,0.182444,0.14564,-0.0856195,1.02391,0.818802,0.197488,0.513057,0.877112,0.930876,0.0563984,0.030541
cloneatt,7q,0.201679,0.464904,0.216136,0.172981,0.137458,-0.129714,0.97236,0.777638,0.209602,0.520737,0.904762,0.952381,0.0688936,0.00389939
cloneatt,8p,0.452023,0.674193,0.454536,0.147156,0.117802,-0.0620225,1.01865,0.815601,0.467752,0.471582,0.894009,0.952381,0.0411406,0.215813
cloneatt,8q,0.349347,0.614974,0.378192,0.15569,0.121604,0.200722,0.978779,0.781132,0.392848,0.488479,0.903226,0.9447,0.0913545,3.43458e-05
cloneatt,9p,0.459453,0.684162,0.468077,0.147864,0.11685,-0.127899,1.04726,0.828987,0.485625,0.482335,0.875576,0.929339,0.0718626,0.00225105
cloneatt,9q,0.248074,0.502066,0.25207,0.169561,0.1348,-0.0371948,0.936724,0.744159,0.170473,0.516129,0.907834,0.960061,0.0461138,0.122113
cloneatt,10p,0.490875,0.703962,0.495562,0.144459,0.113569,0.00554824,1.08572,0.847992,0.534504,0.486943,0.880184,0.933948,0.0295098,0.616065
cloneatt,10q,0.419323,0.647632,0.419427,0.155991,0.12378,0.0172546,1.00959,0.798993,0.39183,0.499232,0.895545,0.943164,0.0287256,0.64993
cloneatt,11p,0.232994,0.482866,0.23316,0.163625,0.132822,-0.0127078,0.954297,0.7723,0.246778,0.494624,0.920123,0.953917,0.0171943,0.990049
cloneatt,11q,0.321822,0.568689,0.323407,0.164295,0.133143,0.0534058,0.992814,0.803231,0.301811,0.505376,0.90169,0.947773,0.0499462,0.0752728
cloneatt,12p,0.633632,0.796492,0.6344,0.12399,0.100744,0.0231611,1.04395,0.845911,0.633096,0.431644,0.890937,0.946237,0.0541168,0.0425453
cloneatt,12q,0.332086,0.57755,0.333563,0.163691,0.131454,0.00930706,1.01604,0.814293,0.33811,0.459293,0.890937,0.950845,0.0331782,0.464324
cloneatt,13p,0.780151,0.884969,0.783171,0.0916538,0.0731117,0.0607595,1.14017,0.912238,0.830775,0.422427,0.83871,0.912442,0.0724855,0.00200006
cloneatt,13q,0.301627,0.549211,0.301633,0.169548,0.135538,-0.00343532,1.01107,0.810701,0.296886,0.463902,0.883257,0.940092,0.0269481,0.72629
cloneatt,14p,0.754549,0.870246,0.757328,0.10511,0.0821094,-0.135267,1.18546,0.923455,0.793916,0.443932,0.835637,0.912442,0.076247,0.000958543
cloneatt,14q,0.31315,0.561633,0.315431,0.173298,0.137632,-0.0588534,1.02767,0.813761,0.273477,0.474654,0.903226,0.946237,0.0371175,0.325458
cloneatt,15p,0.740182,0.862612,0.7441,0.102329,0.0812999,0.101017,1.03612,0.836557,0.755197,0.453149,0.867896,0.929339,0.0724781,0.00200288
cloneatt,15q,0.205477,0.457907,0.209679,0.170755,0.138207,-0.0339936,0.954383,0.771317,0.188765,0.513057,0.929339,0.963134,0.0469837,0.109787
cloneatt,16p,0.662436,0.813948,0.662511,0.118734,0.0941951,-0.00548668,1.12169,0.891293,0.712003,0.43318,0.841782,0.915515,0.0466354,0.114593
cloneatt,16q,0.335882,0.584911,0.342121,0.161966,0.132268,-0.00162073,0.952148,0.776969,0.264803,0.50384,0.910906,0.966206,0.0122736,0.999969
cloneatt,17p,0.718224,0.861011,0.74134,0.107119,0.0848735,0.32127,1.14528,0.933526,0.781395,0.420891,0.837174,0.904762,0.143485,3.51408e-12
cloneatt,17q,0.433218,0.667247,0.445218,0.150099,0.122589,0.151217,1.01577,0.837527,0.452674,0.454685,0.884793,0.949309,0.0860653,0.000117947
cloneatt,18p,0.727806,0.853372,0.728243,0.103211,0.0813712,0.0148717,1.15654,0.907841,0.78722,0.439324,0.84639,0.906298,0.0455849,0.130147
cloneatt,18q,0.373279,0.618576,0.382636,0.147357,0.116351,0.0867549,1.043,0.82528,0.497131,0.486943,0.880184,0.927803,0.0371184,0.325429
cloneatt,19p,0.749346,0.868001,0.753426,0.10166,0.0801133,0.0957914,1.2118,0.951887,0.810131,0.43318,0.829493,0.913978,0.0692972,0.00362369
cloneatt,19q,0.526088,0.726592,0.527935,0.139202,0.110995,-0.0627806,1.03003,0.82978,0.551729,0.474654,0.872504,0.940092,0.0491307,0.0837073
cloneatt,20p,0.66676,0.816937,0.667386,0.117037,0.0926087,0.0425044,1.13333,0.905324,0.728714,0.431644,0.861751,0.921659,0.067058,0.00541357
cloneatt,20q,0.372922,0.614867,0.378061,0.151501,0.12272,0.0844652,0.96235,0.785508,0.386074,0.516129,0.898618,0.960061,0.0443759,0.150131
cloneatt,21p,0.793154,0.891276,0.794373,0.0875159,0.0676358,-0.0514729,1.28075,0.979387,0.876126,0.397849,0.803379,0.878648,0.0689166,0.00388315
cloneatt,21q,0.653218,0.808622,0.65387,0.119794,0.0950484,0.00743136,1.00595,0.804345,0.647627,0.486943,0.894009,0.943164,0.0194012,0.965567
cloneatt,22p,0.815149,0.903874,0.816989,0.0874766,0.0684987,-0.0748494,1.16289,0.918447,0.856993,0.422427,0.815668,0.890937,0.0686273,0.00409173
cloneatt,22q,0.72549,0.851875,0.72569,0.10618,0.0840077,0.0278798,1.13991,0.902116,0.778793,0.431644,0.855607,0.927803,0.0682836,0.00435288
