model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.100065,0.324984,0.105615,0.189161,0.148077,-0.0777089,1.00353,0.789453,0.113106,0.470046,0.880184,0.952381,0.0532792,0.0478865
clonemlp,1q,0.193186,0.444247,0.197355,0.18499,0.149203,0.0461214,0.993987,0.80233,0.128709,0.488479,0.866359,0.947773,0.0379892,0.298913
clonemlp,2p,0.140916,0.380185,0.14454,0.187904,0.15136,-0.0668566,1.02378,0.823408,0.142927,0.457757,0.880184,0.946237,0.047872,0.0982788
clonemlp,2q,0.0564758,0.251601,0.0633033,0.194155,0.155091,0.000526283,0.987051,0.789012,0.0319934,0.483871,0.900154,0.952381,0.0296139,0.611583
clonemlp,3p,0.113383,0.337592,0.113968,0.196911,0.160821,0.00453711,1.01053,0.823705,0.0384378,0.457757,0.900154,0.950845,0.03311,0.466981
clonemlp,3q,0.0998932,0.332831,0.110776,0.185151,0.147314,0.0941632,0.952714,0.760923,0.0527137,0.516129,0.904762,0.958525,0.0444782,0.14835
clonemlp,4p,0.237323,0.487499,0.237656,0.179508,0.142353,0.0202028,0.970951,0.768437,0.127975,0.499232,0.892473,0.93702,0.0234667,0.862072
clonemlp,4q,0.095664,0.309541,0.0958155,0.197484,0.155903,0.00999621,1.0014,0.789541,0.015905,0.493088,0.88172,0.953917,0.0195882,0.962505
clonemlp,5p,0.187569,0.440813,0.194316,0.184221,0.149644,-0.0236894,1.00809,0.816008,0.146884,0.480799,0.878648,0.949309,0.0312477,0.542257
clonemlp,5q,0.186869,0.43262,0.18716,0.183081,0.145498,0.00514535,1.01411,0.803759,0.171611,0.479263,0.894009,0.946237,0.0333864,0.456258
clonemlp,6p,0.200455,0.455862,0.20781,0.174663,0.138867,-0.0533852,0.944686,0.75042,0.132702,0.516129,0.918587,0.955453,0.0446339,0.145671
clonemlp,6q,0.111709,0.334969,0.112204,0.18871,0.150219,0.00931489,0.973667,0.773197,0.0489675,0.513057,0.898618,0.960061,0.0279138,0.684997
clonemlp,7p,0.170375,0.413507,0.170988,0.182919,0.148356,-0.0221973,0.952484,0.770559,0.0585485,0.519201,0.894009,0.950845,0.0348967,0.400066
clonemlp,7q,0.167483,0.4125,0.170157,0.176647,0.141779,0.0155944,0.965267,0.772729,0.149768,0.493088,0.906298,0.958525,0.0185037,0.978002
clonemlp,8p,0.462898,0.680493,0.46307,0.145688,0.11641,-0.0106075,0.928871,0.73885,0.365551,0.514593,0.920123,0.96467,0.0218689,0.911673
clonemlp,8q,0.078675,0.300034,0.0900202,0.185265,0.146749,0.105481,0.947882,0.754423,0.0485344,0.520737,0.910906,0.955453,0.062986,0.0108602
clonemlp,9p,0.236493,0.49106,0.241139,0.175733,0.141322,0.0569527,0.954572,0.768845,0.143901,0.471582,0.900154,0.953917,0.0407812,0.224296
clonemlp,9q,0.119335,0.366649,0.134431,0.183503,0.148194,-0.0163092,0.952872,0.770521,0.0730953,0.486943,0.906298,0.96467,0.0345862,0.411275
clonemlp,10p,0.468035,0.690107,0.476247,0.147664,0.118006,0.0392566,0.989511,0.788096,0.418945,0.477727,0.897081,0.950845,0.0654887,0.00711619
clonemlp,10q,0.121861,0.349279,0.121996,0.191829,0.153569,0.00190808,0.989954,0.790747,0.0478035,0.490015,0.906298,0.953917,0.0159954,0.996014
clonemlp,11p,0.174134,0.4581,0.209856,0.169788,0.13508,-0.0985957,0.973475,0.776529,0.234298,0.511521,0.903226,0.963134,0.0644853,0.0084473
clonemlp,11q,0.16272,0.409611,0.167782,0.182553,0.146042,-0.0528501,0.999924,0.798423,0.157545,0.477727,0.907834,0.949309,0.0419828,0.196896
clonemlp,12p,0.4326,0.660798,0.436654,0.154302,0.124097,0.0173733,0.993862,0.796938,0.382073,0.482335,0.88172,0.952381,0.0305427,0.571891
clonemlp,12q,0.118457,0.362163,0.131162,0.188056,0.150339,0.0914347,0.994111,0.797574,0.110473,0.493088,0.887865,0.955453,0.0666544,0.00581162
clonemlp,13p,0.734752,0.867778,0.753038,0.100673,0.0807594,0.0135788,1.08411,0.864464,0.770027,0.414747,0.847926,0.90169,0.0603045,0.0167727
clonemlp,13q,0.204074,0.462454,0.213864,0.181003,0.145038,0.107122,0.999512,0.805935,0.187156,0.454685,0.895545,0.950845,0.0686356,0.00408562
clonemlp,14p,0.751411,0.867491,0.752541,0.10578,0.0833931,-0.0621567,1.0596,0.825981,0.726779,0.430108,0.857143,0.926267,0.0704398,0.00293755
clonemlp,14q,0.111627,0.338772,0.114766,0.197088,0.155415,-0.030904,1.01434,0.799891,0.0529209,0.519201,0.898618,0.938556,0.0264551,0.747019
clonemlp,15p,0.755399,0.874082,0.76402,0.0992873,0.0777379,-0.00124025,0.940459,0.74018,0.714768,0.483871,0.877112,0.950845,0.0331975,0.463572
clonemlp,15q,0.15391,0.409395,0.167604,0.176209,0.139596,-0.0626193,0.921526,0.72893,0.0728882,0.540707,0.921659,0.966206,0.0536183,0.0456579
clonemlp,16p,0.382543,0.640509,0.410251,0.160584,0.128601,-0.196362,0.968376,0.788859,0.325318,0.486943,0.88172,0.958525,0.106623,6.45473e-07
clonemlp,16q,0.379325,0.626147,0.392061,0.156579,0.125657,-0.00584118,1.03305,0.830573,0.420113,0.450077,0.875576,0.949309,0.0379689,0.299513
clonemlp,17p,0.702423,0.843288,0.711135,0.110081,0.0881076,-0.100285,1.00907,0.803072,0.676916,0.463902,0.854071,0.926267,0.0646926,0.00815503
clonemlp,17q,0.152607,0.404109,0.163304,0.183532,0.14658,0.0886613,0.96543,0.773386,0.0989708,0.525346,0.913978,0.947773,0.0505489,0.0695126
clonemlp,18p,0.664909,0.827152,0.68418,0.114516,0.0914539,0.169899,1.04448,0.851669,0.702858,0.419355,0.857143,0.940092,0.0981808,6.26806e-06
clonemlp,18q,0.126715,0.365598,0.133662,0.173945,0.137114,-0.00354308,0.936809,0.738973,0.13327,0.522273,0.915515,0.970814,0.0286021,0.65527
clonemlp,19p,0.717872,0.861027,0.741368,0.107854,0.086,-0.331069,1.08869,0.903233,0.749299,0.417819,0.837174,0.915515,0.166206,3.37434e-16
clonemlp,19q,0.577806,0.767638,0.589269,0.131387,0.103597,0.119103,0.997581,0.795318,0.564186,0.488479,0.898618,0.947773,0.0617439,0.0133137
clonemlp,20p,0.59194,0.772854,0.597303,0.129511,0.102159,0.0173474,0.988203,0.778363,0.559123,0.470046,0.889401,0.947773,0.0346249,0.409868
clonemlp,20q,0.358394,0.613454,0.376326,0.153245,0.122831,-0.0433821,1.01171,0.81157,0.42353,0.488479,0.883257,0.952381,0.0328916,0.475542
