model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
armtoken,651,5000,0.897759,0.899612,0.062918,0.88548,0.0486948,0.97771,95.849,0.485721,0.8916,0.945573,-0.00996183,19,15,65.5545
