model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,17p,0.942576,0.971233,0.943294,0.048357,0.0372707,0.058592,0.961148,0.743853,0.934501,0.445469,0.903226,0.960061,0.0651948,0.00748481
armtoken,17q,0.909872,0.954457,0.910989,0.0598549,0.0463021,0.0112174,0.991189,0.774345,0.905635,0.474654,0.884793,0.943164,0.0287652,0.648216
armtoken,18p,0.939839,0.969907,0.940719,0.0485225,0.0354328,-0.000514351,0.999705,0.765982,0.942883,0.473118,0.883257,0.932412,0.0349437,0.398386
armtoken,18q,0.904178,0.951532,0.905413,0.0576193,0.0434014,-0.0670841,0.929209,0.707054,0.899983,0.52381,0.924731,0.970814,0.0602741,0.0168537
armtoken,19p,0.946591,0.973251,0.947218,0.0469265,0.0359981,0.0871157,0.957599,0.749172,0.937667,0.480799,0.895545,0.953917,0.0687664,0.00399018
armtoken,19q,0.919421,0.959353,0.920357,0.0573997,0.0435075,-0.0649392,0.997663,0.770515,0.915567,0.47619,0.884793,0.950845,0.0472518,0.106201
armtoken,20p,0.925464,0.962414,0.926241,0.0553514,0.0390537,0.0495377,1.06148,0.780895,0.933664,0.459293,0.884793,0.932412,0.0621982,0.0123638
armtoken,20q,0.923579,0.961171,0.92385,0.0528884,0.0413693,0.049573,1.13471,0.89694,0.941742,0.390169,0.820276,0.895545,0.0778282,0.000695832
armtoken,21p,0.935199,0.967781,0.936601,0.0489839,0.0353117,-0.0351894,1.09067,0.809641,0.950153,0.454685,0.840246,0.918587,0.0477937,0.0992514
armtoken,21q,0.929266,0.964376,0.930022,0.0541031,0.0414835,0.0848378,0.960297,0.735871,0.91315,0.477727,0.910906,0.956989,0.0501075,0.0736932
armtoken,22p,0.951707,0.975714,0.952019,0.0447118,0.0328222,0.0215577,1.09104,0.815289,0.955828,0.454685,0.854071,0.90937,0.0488488,0.0868029
armtoken,22q,0.933119,0.966424,0.933976,0.0524102,0.0406015,0.109848,1.12436,0.876002,0.942719,0.422427,0.824885,0.907834,0.0885357,6.68959e-05
