model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.135923,0.370967,0.137616,0.185355,0.147193,0.0111622,1.03078,0.816678,0.174541,0.471582,0.872504,0.940092,0.0375469,0.312187
cloneatt,1q,0.341865,0.58612,0.343537,0.167077,0.13422,-0.0484116,1.03741,0.834051,0.34487,0.448541,0.898618,0.955453,0.0436351,0.163548
cloneatt,2p,0.51887,0.723639,0.523654,0.14062,0.110225,-0.100287,1.06838,0.834798,0.552882,0.479263,0.878648,0.923195,0.0525227,0.0532002
cloneatt,2q,0.276012,0.525402,0.276047,0.170074,0.134111,0.00501232,1.01709,0.801876,0.293335,0.488479,0.867896,0.9447,0.023734,0.85281
cloneatt,3p,0.560716,0.754874,0.569835,0.138604,0.110658,-0.133669,1.00031,0.802328,0.514161,0.485407,0.875576,0.952381,0.0790473,0.000541135
cloneatt,3q,0.292858,0.541831,0.293581,0.164109,0.129552,0.0185505,1.01134,0.795714,0.327629,0.47619,0.886329,0.946237,0.0223739,0.897141
cloneatt,4p,0.521105,0.729056,0.531522,0.142244,0.113798,0.127611,0.932962,0.749926,0.406352,0.548387,0.897081,0.943164,0.0665466,0.00592239
cloneatt,4q,0.322243,0.568063,0.322695,0.170964,0.132802,0.0251212,1.04154,0.806638,0.310942,0.486943,0.883257,0.941628,0.0447804,0.143186
cloneatt,5p,0.491339,0.701103,0.491546,0.145767,0.1174,0.0144732,1.00421,0.802795,0.450533,0.499232,0.880184,0.9447,0.0207981,0.938638
cloneatt,5q,0.296425,0.546492,0.298654,0.170302,0.134157,0.0541286,1.03582,0.817166,0.317904,0.482335,0.887865,0.938556,0.0493851,0.0809954
cloneatt,6p,0.561863,0.753039,0.567068,0.129296,0.104394,-0.065907,1.08683,0.864125,0.625528,0.443932,0.880184,0.935484,0.0635693,0.00985571
cloneatt,6q,0.358619,0.602115,0.362542,0.160352,0.127942,-0.0631236,0.947819,0.756666,0.27789,0.500768,0.903226,0.967742,0.036806,0.33532
cloneatt,7p,0.548064,0.741727,0.55016,0.135007,0.108692,-0.0521812,0.977769,0.789591,0.516164,0.509985,0.898618,0.956989,0.0468759,0.111256
