model,nominal,empirical
cloneatt,0,0.000314202
cloneatt,0.01,0.0104734
cloneatt,0.02,0.0192012
cloneatt,0.03,0.0277894
cloneatt,0.04,0.0377741
cloneatt,0.05,0.0471652
cloneatt,0.06,0.0555788
cloneatt,0.07,0.0658078
cloneatt,0.08,0.0750593
cloneatt,0.09,0.0854978
cloneatt,0.1,0.094889
cloneatt,0.11,0.104629
cloneatt,0.12,0.113985
cloneatt,0.13,0.12404
cloneatt,0.14,0.133501
cloneatt,0.15,0.143486
cloneatt,0.16,0.152737
cloneatt,0.17,0.162303
cloneatt,0.18,0.170926
cloneatt,0.19,0.180177
cloneatt,0.2,0.188591
cloneatt,0.21,0.19896
cloneatt,0.22,0.209363
cloneatt,0.23,0.219278
cloneatt,0.24,0.229472
cloneatt,0.25,0.238654
cloneatt,0.26,0.247591
cloneatt,0.27,0.256389
cloneatt,0.28,0.266373
cloneatt,0.29,0.275695
cloneatt,0.3,0.285714
cloneatt,0.31,0.295629
cloneatt,0.32,0.305195
cloneatt,0.33,0.315738
cloneatt,0.34,0.325827
cloneatt,0.35,0.335603
cloneatt,0.36,0.344784
cloneatt,0.37,0.353756
cloneatt,0.38,0.362798
cloneatt,0.39,0.371806
cloneatt,0.4,0.380324
cloneatt,0.41,0.390344
cloneatt,0.42,0.399246
cloneatt,0.43,0.409789
cloneatt,0.44,0.420088
cloneatt,0.45,0.430142
cloneatt,0.46,0.439883
cloneatt,0.47,0.450112
cloneatt,0.48,0.459608
cloneatt,0.49,0.468929
cloneatt,0.5,0.478704
cloneatt,0.51,0.488689
cloneatt,0.52,0.498185
cloneatt,0.53,0.507471
cloneatt,0.54,0.516862
cloneatt,0.55,0.526288
cloneatt,0.56,0.535854
cloneatt,0.57,0.544652
cloneatt,0.58,0.555404
cloneatt,0.59,0.56497
cloneatt,0.6,0.57492
cloneatt,0.61,0.585463
cloneatt,0.62,0.595971
cloneatt,0.63,0.605711
cloneatt,0.64,0.615696
cloneatt,0.65,0.625995
cloneatt,0.66,0.636678
cloneatt,0.67,0.646523
cloneatt,0.68,0.655949
cloneatt,0.69,0.666422
cloneatt,0.7,0.675464
cloneatt,0.71,0.685658
cloneatt,0.72,0.696062
cloneatt,0.73,0.7065
cloneatt,0.74,0.716345
cloneatt,0.75,0.727168
cloneatt,0.76,0.736035
cloneatt,0.77,0.745811
cloneatt,0.78,0.756843
cloneatt,0.79,0.767456
cloneatt,0.8,0.778313
cloneatt,0.81,0.789171
cloneatt,0.82,0.800412
cloneatt,0.83,0.809384
cloneatt,0.84,0.819508
cloneatt,0.85,0.830156
cloneatt,0.86,0.840979
cloneatt,0.87,0.850475
cloneatt,0.88,0.861437
cloneatt,0.89,0.872609
cloneatt,0.9,0.883326
cloneatt,0.91,0.894568
cloneatt,0.92,0.906961
cloneatt,0.93,0.919145
cloneatt,0.94,0.930561
cloneatt,0.95,0.942745
cloneatt,0.96,0.954022
cloneatt,0.97,0.965612
cloneatt,0.98,0.978739
cloneatt,0.99,0.989212
cloneatt,1,1
