model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.129825,0.386257,0.149195,0.186007,0.147155,0.159783,1.06748,0.854728,0.254717,0.448541,0.852535,0.927803,0.0924824,2.61507e-05
cloneatt,1q,0.163897,0.466163,0.217308,0.188317,0.15094,0.272003,1.04901,0.868535,0.240184,0.442396,0.858679,0.935484,0.129444,5.41957e-10
cloneatt,2p,0.226889,0.489686,0.239792,0.178254,0.14179,0.108179,1.07458,0.854306,0.299084,0.456221,0.864823,0.941628,0.0736079,0.00161221
cloneatt,2q,0.205766,0.453998,0.206114,0.178134,0.141837,-0.0187744,0.995806,0.792622,0.195323,0.460829,0.894009,0.955453,0.0273922,0.707387
cloneatt,3p,0.392738,0.628202,0.394638,0.162963,0.130442,0.00898785,1.05632,0.842935,0.391007,0.425499,0.843318,0.935484,0.0557884,0.0334163
cloneatt,3q,0.254988,0.510071,0.260172,0.168446,0.131909,0.00906091,0.984689,0.769985,0.25847,0.480799,0.892473,0.943164,0.0285385,0.65802
cloneatt,4p,0.328572,0.603701,0.364455,0.168427,0.133569,-0.189356,0.980644,0.787185,0.266996,0.494624,0.895545,0.938556,0.0909666,3.76928e-05
cloneatt,4q,0.147704,0.402923,0.162347,0.191718,0.152099,0.127534,1.04515,0.832741,0.158007,0.450077,0.875576,0.93702,0.102974,1.76432e-06
cloneatt,5p,0.304272,0.554716,0.307709,0.170477,0.138427,-0.0590112,1.00441,0.813598,0.267405,0.459293,0.875576,0.949309,0.0678265,0.00472385
cloneatt,5q,0.256754,0.508646,0.258721,0.175037,0.137568,-2.64121e-05,1.00953,0.792237,0.239753,0.486943,0.889401,0.946237,0.0205282,0.944578
cloneatt,6p,0.373307,0.61634,0.379875,0.154635,0.122399,-0.0923555,1.02175,0.806252,0.412971,0.508449,0.877112,0.940092,0.0564021,0.0305243
cloneatt,6q,0.253747,0.506171,0.256209,0.172966,0.137961,0.0479445,0.974568,0.776173,0.198994,0.494624,0.904762,0.966206,0.0308533,0.558775
cloneatt,7p,0.263913,0.517962,0.268285,0.172299,0.140193,-0.0381439,0.996604,0.810606,0.246163,0.442396,0.884793,0.93702,0.0544403,0.040626
cloneatt,7q,0.366184,0.605211,0.36628,0.154132,0.122918,-0.00739494,0.978022,0.778213,0.368964,0.488479,0.892473,0.953917,0.0285081,0.659335
