model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
armtoken,651,10000,0.901256,0.902996,0.0617622,0.877446,0.0597665,0.909649,96.9208,0.514383,0.91157,0.960061,0.011238,24,18,67.0002
