model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
armtoken,651,15000,0.904224,0.905762,0.0607946,0.882492,0.0736401,0.905644,97.0849,0.514174,0.913141,0.960934,0.0109988,23,21,67.967
