model,nominal,empirical
clonemlp,0,0.000384025
clonemlp,0.01,0.00984499
clonemlp,0.02,0.0187125
clonemlp,0.03,0.0268119
clonemlp,0.04,0.0369711
clonemlp,0.05,0.0469557
clonemlp,0.06,0.0571848
clonemlp,0.07,0.0657729
clonemlp,0.08,0.0749895
clonemlp,0.09,0.0839617
clonemlp,0.1,0.0929339
clonemlp,0.11,0.10236
clonemlp,0.12,0.111856
clonemlp,0.13,0.120968
clonemlp,0.14,0.130778
clonemlp,0.15,0.140378
clonemlp,0.16,0.14956
clonemlp,0.17,0.158113
clonemlp,0.18,0.168273
clonemlp,0.19,0.177873
clonemlp,0.2,0.186531
clonemlp,0.21,0.195084
clonemlp,0.22,0.203219
clonemlp,0.23,0.211632
clonemlp,0.24,0.221303
clonemlp,0.25,0.230764
clonemlp,0.26,0.240574
clonemlp,0.27,0.250454
clonemlp,0.28,0.258972
clonemlp,0.29,0.268433
clonemlp,0.3,0.277301
clonemlp,0.31,0.287076
clonemlp,0.32,0.296188
clonemlp,0.33,0.307045
clonemlp,0.34,0.315878
clonemlp,0.35,0.325862
clonemlp,0.36,0.335952
clonemlp,0.37,0.344924
clonemlp,0.38,0.354175
clonemlp,0.39,0.363985
clonemlp,0.4,0.373481
clonemlp,0.41,0.383536
clonemlp,0.42,0.39188
clonemlp,0.43,0.40155
clonemlp,0.44,0.411151
clonemlp,0.45,0.421135
clonemlp,0.46,0.430457
clonemlp,0.47,0.439638
clonemlp,0.48,0.448157
clonemlp,0.49,0.45664
clonemlp,0.5,0.465961
clonemlp,0.51,0.476156
clonemlp,0.52,0.485826
clonemlp,0.53,0.495322
clonemlp,0.54,0.505865
clonemlp,0.55,0.51578
clonemlp,0.56,0.524508
clonemlp,0.57,0.533794
clonemlp,0.58,0.543953
clonemlp,0.59,0.553345
clonemlp,0.6,0.561793
clonemlp,0.61,0.572162
clonemlp,0.62,0.582146
clonemlp,0.63,0.591956
clonemlp,0.64,0.602395
clonemlp,0.65,0.61203
clonemlp,0.66,0.622853
clonemlp,0.67,0.632942
clonemlp,0.68,0.64352
clonemlp,0.69,0.652842
clonemlp,0.7,0.662722
clonemlp,0.71,0.672916
clonemlp,0.72,0.683913
clonemlp,0.73,0.694456
clonemlp,0.74,0.705034
clonemlp,0.75,0.715193
clonemlp,0.76,0.725178
clonemlp,0.77,0.73628
clonemlp,0.78,0.747137
clonemlp,0.79,0.757785
clonemlp,0.8,0.768259
clonemlp,0.81,0.778104
clonemlp,0.82,0.787809
clonemlp,0.83,0.798806
clonemlp,0.84,0.809559
clonemlp,0.85,0.820067
clonemlp,0.86,0.831378
clonemlp,0.87,0.842969
clonemlp,0.88,0.85421
clonemlp,0.89,0.865347
clonemlp,0.9,0.877147
clonemlp,0.91,0.890274
clonemlp,0.92,0.902109
clonemlp,0.93,0.913909
clonemlp,0.94,0.926302
clonemlp,0.95,0.937683
clonemlp,0.96,0.94882
clonemlp,0.97,0.962435
clonemlp,0.98,0.975946
clonemlp,0.99,0.988095
clonemlp,1,1
