model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
clonemlp,651,5000,0.41459,0.428476,0.150644,0.408843,0.0191088,1.0317,94.5887,0.465961,0.877147,0.937683,-0.0231421,22,20,17.8174
