model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.158102,0.401623,0.161301,0.18296,0.144705,-0.0507873,1.01384,0.802097,0.178007,0.470046,0.892473,0.947773,0.0429062,0.177662
cloneatt,1q,0.250836,0.508307,0.258376,0.178258,0.142774,0.101131,1.01541,0.816749,0.227111,0.459293,0.875576,0.943164,0.0569808,0.0280016
cloneatt,2p,0.278402,0.530422,0.281348,0.172213,0.13797,0.0635375,1.01431,0.809928,0.261523,0.482335,0.883257,0.938556,0.0443317,0.150906
cloneatt,2q,0.262824,0.512787,0.262951,0.171616,0.134446,-0.00335482,0.973722,0.761491,0.215987,0.513057,0.904762,0.941628,0.0201918,0.951484
cloneatt,3p,0.479158,0.702936,0.494119,0.150923,0.122585,-0.158863,0.980175,0.803979,0.408299,0.448541,0.88172,0.952381,0.0921599,2.82804e-05
cloneatt,3q,0.255666,0.514154,0.264354,0.168369,0.132872,0.0964674,0.971202,0.769046,0.245732,0.502304,0.90169,0.952381,0.0444976,0.148015
cloneatt,4p,0.500414,0.717258,0.514459,0.145284,0.114931,0.0308898,0.900019,0.709231,0.327101,0.525346,0.90169,0.950845,0.0560805,0.0320111
cloneatt,4q,0.283204,0.535615,0.286883,0.175819,0.1377,-0.0393418,0.993475,0.774133,0.192859,0.508449,0.895545,0.947773,0.0331524,0.465329
cloneatt,5p,0.286241,0.545058,0.297088,0.172672,0.140387,-0.049918,0.959158,0.778573,0.178514,0.477727,0.906298,0.96467,0.0591748,0.0200296
cloneatt,5q,0.294146,0.545926,0.298035,0.170577,0.133915,-0.0671232,1.01626,0.798963,0.29057,0.47619,0.898618,0.941628,0.0390609,0.268415
cloneatt,6p,0.496739,0.705832,0.498199,0.138572,0.109771,0.0306127,1.00043,0.780217,0.489545,0.499232,0.889401,0.949309,0.0232014,0.871015
cloneatt,6q,0.28201,0.53766,0.289078,0.169659,0.133959,0.0423456,0.933491,0.735245,0.159682,0.526882,0.910906,0.97235,0.0466741,0.114051
cloneatt,7p,0.290561,0.545012,0.297038,0.169152,0.137045,0.0707268,0.959702,0.776495,0.206802,0.485407,0.890937,0.935484,0.0458669,0.125812
cloneatt,7q,0.385395,0.62571,0.391514,0.151778,0.120825,-0.088147,0.936074,0.74757,0.339591,0.520737,0.907834,0.958525,0.0563671,0.0306832
cloneatt,8p,0.331884,0.577209,0.33317,0.162489,0.131541,-0.0306309,0.979881,0.791165,0.301092,0.500768,0.90169,0.953917,0.0258147,0.773415
cloneatt,8q,0.303044,0.569749,0.324614,0.161135,0.128104,0.157841,0.910338,0.735405,0.235952,0.529954,0.907834,0.967742,0.0861224,0.000116432
cloneatt,9p,0.354614,0.604989,0.366011,0.161568,0.127976,-0.0526647,0.932143,0.736264,0.229203,0.554531,0.903226,0.941628,0.0631279,0.0106076
cloneatt,9q,0.191079,0.440557,0.194091,0.17587,0.138564,0.0492272,0.910127,0.719493,0.0716504,0.516129,0.917051,0.966206,0.0444183,0.149391
cloneatt,10p,0.479677,0.694505,0.482337,0.146039,0.116956,-0.0618854,0.990161,0.793403,0.447828,0.470046,0.889401,0.943164,0.055687,0.0339164
cloneatt,10q,0.372792,0.633223,0.400972,0.162121,0.127716,0.196036,0.954165,0.764975,0.295862,0.505376,0.897081,0.949309,0.0734862,0.00165058
cloneatt,11p,0.155034,0.413026,0.17059,0.17174,0.137343,0.0505659,0.98504,0.786959,0.230056,0.509985,0.886329,0.949309,0.0577769,0.0248323
cloneatt,11q,0.516455,0.720897,0.519693,0.13873,0.112455,0.00929195,0.96835,0.777886,0.467267,0.49616,0.921659,0.961598,0.0311343,0.546987
cloneatt,12p,0.436117,0.667328,0.445327,0.153823,0.126097,6.89759e-05,0.95248,0.778342,0.335312,0.502304,0.898618,0.961598,0.0226439,0.888922
cloneatt,12q,0.346786,0.590873,0.349131,0.16188,0.131904,0.0554257,0.962985,0.787431,0.291977,0.451613,0.910906,0.963134,0.059689,0.0184831
cloneatt,13p,0.707672,0.842504,0.709813,0.105688,0.0829019,-0.051105,0.982456,0.773047,0.700708,0.499232,0.883257,0.949309,0.0324327,0.493777
cloneatt,13q,0.361063,0.603452,0.364154,0.162173,0.129684,-0.0328149,0.988654,0.789507,0.31644,0.483871,0.897081,0.943164,0.0526268,0.0524399
cloneatt,14p,0.718355,0.847978,0.719067,0.112593,0.0875586,0.0456296,1.04772,0.815714,0.705369,0.451613,0.863287,0.924731,0.0604787,0.0163152
cloneatt,14q,0.172188,0.421868,0.177972,0.190251,0.150451,-0.0755281,1.02078,0.80946,0.131939,0.500768,0.883257,0.941628,0.0405417,0.230089
cloneatt,15p,0.74705,0.867824,0.753118,0.100968,0.0819881,0.128051,0.881995,0.732969,0.686489,0.470046,0.900154,0.96467,0.0851346,0.000145433
cloneatt,15q,0.186965,0.43993,0.193539,0.172733,0.140293,-0.0533595,0.949689,0.771947,0.169278,0.505376,0.910906,0.961598,0.0392912,0.262164
cloneatt,16p,0.58265,0.768791,0.59104,0.132023,0.104583,-0.139453,1.08138,0.859478,0.617423,0.465438,0.858679,0.918587,0.0783083,0.000630528
cloneatt,16q,0.304648,0.552919,0.305719,0.16573,0.136044,0.0238863,0.953525,0.781974,0.239604,0.486943,0.907834,0.952381,0.0234584,0.862355
cloneatt,17p,0.692107,0.83584,0.698628,0.111973,0.0890868,-0.124625,0.951669,0.765533,0.648232,0.477727,0.884793,0.956989,0.0756029,0.00109008
cloneatt,17q,0.361254,0.612291,0.3749,0.159343,0.131001,0.140811,0.989723,0.819919,0.345561,0.460829,0.900154,0.946237,0.0770597,0.000813709
cloneatt,18p,0.633506,0.797519,0.636036,0.119762,0.0921316,-0.0825304,1.03969,0.800103,0.655884,0.493088,0.878648,0.943164,0.0458088,0.126695
cloneatt,18q,0.394212,0.629967,0.396858,0.144875,0.114804,0.057513,0.977025,0.772999,0.438024,0.506912,0.904762,0.953917,0.0455572,0.130579
cloneatt,19p,0.691434,0.831776,0.691851,0.112794,0.0895371,-0.0351955,0.992818,0.796894,0.674941,0.456221,0.903226,0.947773,0.0543278,0.0412844
cloneatt,19q,0.267696,0.526567,0.277273,0.173039,0.139931,-0.113798,1.02101,0.830493,0.288641,0.451613,0.894009,0.949309,0.0729121,0.00184342
cloneatt,20p,0.731299,0.856918,0.734309,0.105094,0.0821369,0.0832619,0.98188,0.754895,0.691445,0.502304,0.886329,0.9447,0.0564666,0.0302336
cloneatt,20q,0.248655,0.500904,0.250905,0.165834,0.135312,0.0511165,0.950755,0.775849,0.233151,0.511521,0.90937,0.97235,0.0546411,0.0394724
