model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
cloneatt,651,5000,0.568043,0.574185,0.128246,0.595076,0.00349447,1.07902,93.9603,0.457129,0.866464,0.929933,-0.0326877,30,28,29.8441
