model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.522554,0.730058,0.532985,0.137781,0.106094,0.033877,0.940818,0.728705,0.467223,0.480799,0.903226,0.958525,0.0326234,0.486158
cloneatt,1q,0.515987,0.729147,0.531655,0.143281,0.111362,0.146727,0.989175,0.780681,0.487332,0.454685,0.892473,0.943164,0.0880114,7.55532e-05
cloneatt,2p,0.584656,0.7661,0.586909,0.130654,0.101522,0.0478892,0.997149,0.775456,0.564611,0.47619,0.866359,0.938556,0.0663632,0.00611523
cloneatt,2q,0.545215,0.739629,0.547051,0.134795,0.10463,-0.0588623,0.982688,0.765255,0.523483,0.466974,0.889401,0.946237,0.0515238,0.0609888
cloneatt,3p,0.487643,0.701177,0.491649,0.149688,0.117019,0.0844882,0.998121,0.787067,0.447223,0.494624,0.884793,0.958525,0.0519219,0.0577749
cloneatt,3q,0.39041,0.632246,0.399735,0.152369,0.117229,0.0833114,0.97858,0.755969,0.398364,0.522273,0.892473,0.943164,0.0438129,0.160243
cloneatt,4p,0.495991,0.705288,0.497431,0.145926,0.114987,0.0275703,0.983366,0.776267,0.447756,0.46851,0.900154,0.947773,0.0452071,0.136145
cloneatt,4q,0.526183,0.726882,0.528357,0.142946,0.108562,-0.0689017,1.0238,0.774131,0.497322,0.477727,0.886329,0.943164,0.0299327,0.597894
cloneatt,5p,0.281783,0.536817,0.288172,0.17321,0.136428,0.035381,0.984292,0.775043,0.223108,0.494624,0.904762,0.953917,0.031889,0.515786
cloneatt,5q,0.439961,0.666618,0.444379,0.15194,0.116911,-0.0616605,0.994472,0.765889,0.412205,0.480799,0.88172,0.935484,0.0361545,0.35659
cloneatt,6p,0.438457,0.66411,0.441042,0.146376,0.114034,0.0604814,0.994813,0.782728,0.465307,0.471582,0.897081,0.950845,0.0581916,0.0233109
cloneatt,6q,0.477195,0.699968,0.489955,0.144773,0.115389,-0.0292062,0.883122,0.704934,0.32642,0.513057,0.926267,0.978495,0.028721,0.650129
cloneatt,7p,0.296027,0.546259,0.298399,0.168499,0.133242,0.00221531,0.993616,0.78661,0.278762,0.480799,0.892473,0.941628,0.0208304,0.937905
cloneatt,7q,0.516724,0.729698,0.532459,0.134589,0.105165,0.166918,0.960792,0.768115,0.529706,0.462366,0.913978,0.960061,0.106281,7.10475e-07
cloneatt,8p,0.278606,0.546282,0.298424,0.168843,0.136408,-0.149037,0.94872,0.776283,0.22165,0.49616,0.913978,0.961598,0.071787,0.0022834
cloneatt,8q,0.504973,0.717277,0.514486,0.135801,0.103202,0.135025,0.983192,0.75521,0.528024,0.499232,0.895545,0.949309,0.0802342,0.000422052
cloneatt,9p,0.392064,0.632682,0.400287,0.156811,0.122753,0.0142513,0.959022,0.750956,0.32488,0.50384,0.895545,0.9447,0.0255235,0.785172
cloneatt,9q,0.378597,0.615498,0.378838,0.154143,0.123158,0.0140948,0.921385,0.734858,0.292806,0.485407,0.932412,0.973886,0.0235653,0.858684
cloneatt,10p,0.358609,0.612342,0.374963,0.162141,0.130091,-0.144746,0.920782,0.746071,0.233884,0.534562,0.90169,0.960061,0.0782954,0.000632205
cloneatt,10q,0.378489,0.642866,0.413276,0.161383,0.124724,0.236613,1.02295,0.81446,0.409589,0.44086,0.887865,0.941628,0.127313,1.11248e-09
cloneatt,11p,0.273214,0.523065,0.273597,0.159278,0.127054,-0.00953761,0.936014,0.745516,0.267652,0.506912,0.927803,0.953917,0.0209649,0.934794
cloneatt,11q,0.433011,0.659984,0.435579,0.150224,0.118374,0.0552699,1.02892,0.812642,0.461004,0.460829,0.897081,0.941628,0.0578147,0.0246901
cloneatt,12p,0.381072,0.622769,0.387841,0.161157,0.127863,0.072564,1.00207,0.795703,0.348541,0.499232,0.898618,0.9447,0.0427053,0.181716
cloneatt,12q,0.520244,0.724153,0.524397,0.138732,0.109847,0.0269754,0.955699,0.759767,0.472033,0.493088,0.904762,0.960061,0.0739525,0.00150795
cloneatt,13p,0.287405,0.543244,0.295114,0.16501,0.131049,0.105978,0.997472,0.793772,0.30855,0.519201,0.898618,0.940092,0.0613661,0.0141533
cloneatt,13q,0.331399,0.582913,0.339788,0.165894,0.131618,0.0758964,0.981758,0.780593,0.28239,0.493088,0.900154,0.949309,0.0566306,0.0295051
cloneatt,14p,0.497689,0.707668,0.500794,0.150366,0.120963,-0.0682461,0.928983,0.750637,0.342209,0.499232,0.917051,0.956989,0.0396524,0.252579
cloneatt,14q,0.369994,0.617594,0.381423,0.165972,0.131776,-0.118174,0.961091,0.767952,0.253846,0.491551,0.898618,0.950845,0.067704,0.00482814
cloneatt,15p,0.211099,0.460069,0.211664,0.17831,0.146141,0.017382,0.994944,0.816913,0.19661,0.471582,0.897081,0.943164,0.0387945,0.275775
cloneatt,15q,0.0899885,0.310317,0.0962964,0.182744,0.148054,-0.0634689,0.964,0.78288,0.0943102,0.479263,0.90937,0.961598,0.0500918,0.0738454
cloneatt,16p,0.397568,0.633795,0.401696,0.158618,0.126412,0.0493593,0.981216,0.784893,0.350346,0.470046,0.903226,0.956989,0.0472251,0.106554
cloneatt,16q,0.347928,0.594019,0.352858,0.16049,0.126027,0.00169203,0.919016,0.723346,0.239569,0.545315,0.906298,0.963134,0.046628,0.114697
cloneatt,17p,0.229715,0.484585,0.234823,0.177108,0.141265,-0.00230339,0.98022,0.782684,0.181464,0.500768,0.890937,0.9447,0.0174827,0.987953
cloneatt,17q,0.166248,0.415964,0.173026,0.182049,0.145321,0.0824179,0.964875,0.774365,0.117423,0.525346,0.906298,0.952381,0.0493067,0.0818225
cloneatt,18p,0.166282,0.417936,0.174671,0.180632,0.145228,-0.100932,0.984941,0.792414,0.147119,0.511521,0.907834,0.947773,0.0494975,0.0798205
cloneatt,18q,0.234331,0.489622,0.23973,0.162875,0.12772,0.0622662,0.939121,0.736417,0.244439,0.545315,0.917051,0.96467,0.0600825,0.0173727
cloneatt,19p,0.232164,0.485669,0.235875,0.177928,0.146182,0.0170569,1.012,0.830649,0.21402,0.46851,0.897081,0.941628,0.0467552,0.112921
cloneatt,19q,0.0941679,0.309359,0.0957033,0.192452,0.158726,0.0358014,1.04634,0.863705,0.151728,0.434716,0.886329,0.9447,0.0575945,0.0255291
cloneatt,20p,0.280345,0.530037,0.28094,0.171992,0.138421,-0.0280922,1.02446,0.821846,0.280066,0.457757,0.880184,0.938556,0.0361296,0.35742
cloneatt,20q,0.20889,0.460741,0.212282,0.170166,0.137524,0.0544225,0.950775,0.768621,0.195654,0.516129,0.910906,0.963134,0.0586164,0.0218388
cloneatt,21p,0.577537,0.76087,0.578924,0.125071,0.0977376,-0.0460811,0.932668,0.730894,0.539233,0.513057,0.904762,0.958525,0.0270642,0.721367
cloneatt,21q,0.180225,0.436793,0.190788,0.184186,0.1496,0.0923291,0.979448,0.800843,0.121548,0.49616,0.898618,0.955453,0.0419847,0.196856
cloneatt,22p,0.431943,0.660175,0.435831,0.153347,0.122397,0.0578789,0.987622,0.794893,0.405713,0.474654,0.895545,0.955453,0.0508705,0.0665952
cloneatt,22q,0.233976,0.488901,0.239024,0.177373,0.142069,-0.0357698,0.985943,0.789186,0.182162,0.52381,0.894009,0.950845,0.032969,0.472499
