model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.52812,0.761664,0.580131,0.136975,0.107211,-0.202287,0.733339,0.599728,0.204374,0.414747,0.840246,0.915515,0.136847,4.0584e-11
clonemlp,1q,0.582637,0.775533,0.601452,0.133051,0.104683,0.134323,0.825009,0.657803,0.340811,0.428571,0.850998,0.926267,0.0983992,5.92408e-06
clonemlp,2p,0.500953,0.748241,0.559865,0.143215,0.113657,-0.226092,0.793148,0.656852,0.244297,0.419355,0.829493,0.887865,0.144971,1.99991e-12
clonemlp,2q,0.482125,0.734065,0.538852,0.143842,0.113902,0.126863,0.843445,0.67469,0.266668,0.462366,0.863287,0.924731,0.0892176,5.70417e-05
clonemlp,3p,0.524533,0.753135,0.567212,0.144199,0.114355,0.0691258,0.822539,0.660162,0.243867,0.399386,0.800307,0.88172,0.0984683,5.81906e-06
clonemlp,3q,0.400087,0.69496,0.482969,0.151155,0.120695,-0.198884,0.806337,0.667,0.176544,0.480799,0.88172,0.935484,0.0985467,5.70219e-06
clonemlp,4p,0.579498,0.778117,0.605466,0.13329,0.106392,0.118061,0.729233,0.59369,0.186731,0.427035,0.857143,0.921659,0.113826,8.00434e-08
clonemlp,4q,0.505693,0.758149,0.57479,0.146005,0.117493,-0.15937,0.818687,0.678723,0.256405,0.457757,0.878648,0.941628,0.0786926,0.00058245
clonemlp,5p,0.516976,0.742074,0.550674,0.142046,0.112468,-0.124015,0.770367,0.621265,0.180512,0.47619,0.849462,0.929339,0.0798619,0.000456453
clonemlp,5q,0.550467,0.764207,0.584013,0.136127,0.107659,-0.0446082,0.894608,0.704907,0.393955,0.454685,0.83871,0.903226,0.0533022,0.0477322
clonemlp,6p,0.481007,0.715759,0.51231,0.140721,0.11005,-0.0785989,0.777442,0.616107,0.201484,0.437788,0.84639,0.935484,0.0677289,0.0048068
clonemlp,6q,0.437378,0.725955,0.527011,0.150185,0.118223,0.336745,0.906149,0.757743,0.376576,0.417819,0.803379,0.895545,0.186103,3.35454e-20
clonemlp,7p,0.522111,0.746197,0.556811,0.13883,0.110037,0.14194,0.811221,0.65643,0.28875,0.374808,0.817204,0.913978,0.130238,4.13229e-10
clonemlp,7q,0.490132,0.727778,0.52966,0.138242,0.109872,-0.132608,0.756779,0.615427,0.192138,0.453149,0.880184,0.935484,0.0813289,0.000334488
clonemlp,8p,0.325661,0.747888,0.559336,0.163243,0.129711,-0.37468,0.759376,0.681296,0.107442,0.416283,0.81874,0.904762,0.207291,5.84176e-25
clonemlp,8q,0.526464,0.753182,0.567284,0.13282,0.105405,0.150315,0.771292,0.624983,0.267183,0.519201,0.892473,0.947773,0.11778,2.40126e-08
clonemlp,9p,0.54147,0.744756,0.554661,0.136185,0.107758,-0.0411182,0.708869,0.565003,0.0932291,0.508449,0.890937,0.955453,0.032417,0.494405
clonemlp,9q,0.47912,0.710756,0.505174,0.141126,0.112315,0.123082,0.792231,0.642531,0.236113,0.479263,0.906298,0.969278,0.0811123,0.00035032
clonemlp,10p,0.519366,0.742993,0.552038,0.140359,0.11062,0.0500384,0.740699,0.590805,0.122269,0.50384,0.878648,0.918587,0.0675224,0.0049865
clonemlp,10q,0.507596,0.734351,0.539272,0.143646,0.115297,-0.147093,0.887028,0.722052,0.343577,0.417819,0.849462,0.917051,0.102833,1.83292e-06
clonemlp,11p,0.454282,0.706053,0.49851,0.138018,0.107599,0.181325,0.767379,0.615536,0.230283,0.447005,0.880184,0.923195,0.116406,3.66565e-08
clonemlp,11q,0.359443,0.684168,0.468086,0.159673,0.128046,-0.300983,0.847829,0.727125,0.220603,0.427035,0.841782,0.915515,0.158371,9.55577e-15
