model,nominal,empirical
clonemlp,0,0.000209468
clonemlp,0.01,0.00977517
clonemlp,0.02,0.0186077
clonemlp,0.03,0.0273705
clonemlp,0.04,0.0377741
clonemlp,0.05,0.0471303
clonemlp,0.06,0.0556137
clonemlp,0.07,0.0652842
clonemlp,0.08,0.0744309
clonemlp,0.09,0.0824606
clonemlp,0.1,0.0913629
clonemlp,0.11,0.10058
clonemlp,0.12,0.110739
clonemlp,0.13,0.119222
clonemlp,0.14,0.12788
clonemlp,0.15,0.137795
clonemlp,0.16,0.147849
clonemlp,0.17,0.156857
clonemlp,0.18,0.166806
clonemlp,0.19,0.175394
clonemlp,0.2,0.183878
clonemlp,0.21,0.19285
clonemlp,0.22,0.201473
clonemlp,0.23,0.21055
clonemlp,0.24,0.220151
clonemlp,0.25,0.229298
clonemlp,0.26,0.238549
clonemlp,0.27,0.247731
clonemlp,0.28,0.256528
clonemlp,0.29,0.264698
clonemlp,0.3,0.273076
clonemlp,0.31,0.282572
clonemlp,0.32,0.291195
clonemlp,0.33,0.300307
clonemlp,0.34,0.309035
clonemlp,0.35,0.318391
clonemlp,0.36,0.327084
clonemlp,0.37,0.335777
clonemlp,0.38,0.345587
clonemlp,0.39,0.355153
clonemlp,0.4,0.364335
clonemlp,0.41,0.37383
clonemlp,0.42,0.382838
clonemlp,0.43,0.391984
clonemlp,0.44,0.400154
clonemlp,0.45,0.409545
clonemlp,0.46,0.418971
clonemlp,0.47,0.427978
clonemlp,0.48,0.437509
clonemlp,0.49,0.446935
clonemlp,0.5,0.455802
clonemlp,0.51,0.465333
clonemlp,0.52,0.474864
clonemlp,0.53,0.48415
clonemlp,0.54,0.49424
clonemlp,0.55,0.504573
clonemlp,0.56,0.513511
clonemlp,0.57,0.522623
clonemlp,0.58,0.532468
clonemlp,0.59,0.54144
clonemlp,0.6,0.551494
clonemlp,0.61,0.560781
clonemlp,0.62,0.570975
clonemlp,0.63,0.58089
clonemlp,0.64,0.590595
clonemlp,0.65,0.599986
clonemlp,0.66,0.608888
clonemlp,0.67,0.619397
clonemlp,0.68,0.628683
clonemlp,0.69,0.638773
clonemlp,0.7,0.647291
clonemlp,0.71,0.657485
clonemlp,0.72,0.667225
clonemlp,0.73,0.676651
clonemlp,0.74,0.686182
clonemlp,0.75,0.696516
clonemlp,0.76,0.706675
clonemlp,0.77,0.717079
clonemlp,0.78,0.728599
clonemlp,0.79,0.738654
clonemlp,0.8,0.748604
clonemlp,0.81,0.759321
clonemlp,0.82,0.770109
clonemlp,0.83,0.781071
clonemlp,0.84,0.791579
clonemlp,0.85,0.801808
clonemlp,0.86,0.813748
clonemlp,0.87,0.825129
clonemlp,0.88,0.837174
clonemlp,0.89,0.848066
clonemlp,0.9,0.859622
clonemlp,0.91,0.872329
clonemlp,0.92,0.885526
clonemlp,0.93,0.899246
clonemlp,0.94,0.911989
clonemlp,0.95,0.926267
clonemlp,0.96,0.940511
clonemlp,0.97,0.956047
clonemlp,0.98,0.97228
clonemlp,0.99,0.988724
clonemlp,1,1
