model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.0582418,0.263465,0.0694141,0.193507,0.152268,-0.110599,1.01117,0.801896,0.0999414,0.497696,0.884793,0.949309,0.0771288,0.000802388
cloneatt,1q,0.129511,0.396599,0.157291,0.192151,0.151772,0.10765,0.997966,0.793237,0.0852586,0.499232,0.898618,0.9447,0.0475421,0.102429
cloneatt,2p,0.0221967,0.161852,0.026196,0.200467,0.160758,-0.00486624,1.0009,0.802144,-0.00588405,0.494624,0.906298,0.941628,0.0174873,0.987917
cloneatt,2q,0.00216633,0.0835449,0.00697975,0.199665,0.158046,-0.0676497,0.985965,0.782097,-0.0212588,0.50384,0.912442,0.946237,0.0490745,0.0843168
cloneatt,3p,0.0244009,0.170868,0.0291957,0.206556,0.168315,0.0279723,1.0028,0.817107,-0.0618006,0.463902,0.904762,0.956989,0.033192,0.463787
cloneatt,3q,0.00662607,0.146229,0.0213829,0.194507,0.155486,0.101332,0.985884,0.792165,0.037245,0.505376,0.90169,0.953917,0.0519191,0.0577968
cloneatt,4p,0.0127087,0.128847,0.0166016,0.204237,0.161629,0.048254,0.98676,0.781061,-0.0738533,0.50384,0.90169,0.949309,0.034975,0.397268
cloneatt,4q,0.0869498,0.307434,0.0945157,0.198434,0.154243,0.0281421,0.96864,0.754238,-0.0414531,0.522273,0.903226,0.9447,0.0429744,0.176302
cloneatt,5p,0.002599,0.0946576,0.00896006,0.204117,0.16298,0.061496,1.02333,0.819128,0.0107487,0.49616,0.900154,0.950845,0.0409047,0.221353
cloneatt,5q,0.0737131,0.2765,0.0764525,0.195406,0.155894,0.00641724,0.990078,0.788954,0.0224956,0.509985,0.910906,0.949309,0.0264044,0.749131
cloneatt,6p,-0.00705993,0.0423546,0.00179391,0.196023,0.156763,-0.0241694,0.963318,0.770433,-0.036166,0.520737,0.921659,0.955453,0.0315794,0.528501
cloneatt,6q,-0.00298762,0.0158333,0.000250694,0.200523,0.1596,-0.0292904,0.984393,0.783312,-0.0394082,0.533026,0.892473,0.96467,0.0398681,0.246981
cloneatt,7p,0.00224674,0.100954,0.0101917,0.2006,0.158991,0.0527826,0.996889,0.79152,-0.00821114,0.533026,0.894009,0.938556,0.0461313,0.121854
cloneatt,7q,0.014585,0.122702,0.0150559,0.192185,0.152158,0.0207631,0.960836,0.760473,-0.00359309,0.52381,0.913978,0.953917,0.0257971,0.774127
cloneatt,8p,0.057739,0.283803,0.0805442,0.192967,0.155995,-0.120808,0.971293,0.791969,0.027939,0.494624,0.903226,0.963134,0.0623382,0.0120835
cloneatt,8q,0.0535736,0.235381,0.055404,0.187772,0.149375,0.0228338,0.942193,0.750159,0.008717,0.534562,0.900154,0.953917,0.0360716,0.35936
cloneatt,9p,0.0112925,0.137762,0.0189784,0.199977,0.15882,-0.0857753,0.980404,0.782637,-0.0263557,0.526882,0.903226,0.950845,0.0676837,0.0048456
cloneatt,9q,-0.000281215,0.0306475,0.000939272,0.195569,0.154866,-0.00131404,0.929772,0.736695,-0.104719,0.545315,0.921659,0.96467,0.0428619,0.178549
cloneatt,10p,-0.00294662,-0.0114496,0.000131093,0.202755,0.162167,-0.00426377,0.955357,0.764379,-0.126068,0.542243,0.910906,0.955453,0.033696,0.444403
cloneatt,10q,0.0422605,0.232631,0.0541171,0.200335,0.161036,0.0277857,0.98096,0.789185,-0.0408019,0.497696,0.90169,0.953917,0.0307722,0.562191
cloneatt,11p,0.00616753,0.0870295,0.00757413,0.186255,0.147688,0.0333283,0.907941,0.721274,-0.0458043,0.556068,0.930876,0.967742,0.0440211,0.156441
cloneatt,11q,-0.00957251,-0.00786063,6.17894e-05,0.200457,0.159689,0.0907645,0.987015,0.789487,-0.022884,0.519201,0.904762,0.956989,0.0442137,0.15299
