model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.150179,0.409006,0.167286,0.183819,0.146023,-0.136124,0.978741,0.785055,0.128341,0.514593,0.890937,0.950845,0.0659384,0.00658419
cloneatt,1q,0.282744,0.537227,0.288613,0.174421,0.140501,0.0790893,1.00669,0.814191,0.252277,0.451613,0.898618,0.949309,0.0582211,0.023206
cloneatt,2p,0.388147,0.623251,0.388441,0.158577,0.126613,-0.00835335,1.03872,0.824369,0.399232,0.453149,0.872504,0.943164,0.0360347,0.360595
cloneatt,2q,0.210811,0.486091,0.236285,0.177567,0.139224,-0.176526,0.99604,0.792511,0.224561,0.490015,0.878648,0.9447,0.088744,6.37264e-05
cloneatt,3p,0.410645,0.643109,0.413589,0.160543,0.127976,-0.037957,1.00259,0.801078,0.354935,0.445469,0.87404,0.953917,0.0523338,0.0546037
cloneatt,3q,0.290741,0.557403,0.310698,0.164354,0.129335,0.158649,0.962815,0.765554,0.278161,0.494624,0.889401,0.949309,0.0850424,0.000148463
cloneatt,4p,0.384153,0.626284,0.392232,0.161305,0.12834,0.0290529,0.925361,0.733209,0.218367,0.52381,0.904762,0.950845,0.0312302,0.542987
cloneatt,4q,0.309785,0.562111,0.315969,0.172528,0.134672,-0.046884,1.0199,0.794124,0.270371,0.506912,0.88172,0.949309,0.0364697,0.346193
cloneatt,5p,0.46007,0.679745,0.462053,0.150181,0.121901,0.0671688,0.979504,0.792541,0.397562,0.463902,0.880184,0.950845,0.0473661,0.104703
cloneatt,5q,0.209651,0.459907,0.211515,0.180498,0.143136,0.0384765,1.03017,0.816224,0.226271,0.460829,0.892473,0.950845,0.0430002,0.17579
cloneatt,6p,0.524301,0.724291,0.524597,0.134724,0.106326,0.0175553,1.05981,0.820153,0.566298,0.479263,0.870968,0.933948,0.0376418,0.309305
cloneatt,6q,0.299063,0.550159,0.302675,0.167632,0.133711,0.0272349,0.960339,0.763976,0.225245,0.505376,0.90169,0.955453,0.0248075,0.813283
cloneatt,7p,0.229594,0.479276,0.229706,0.17627,0.142984,-0.00998334,1.00023,0.809991,0.211688,0.470046,0.897081,0.930876,0.0337725,0.4415
cloneatt,7q,0.368765,0.61174,0.374226,0.153818,0.123235,-0.0273701,0.93211,0.746231,0.312506,0.50384,0.912442,0.963134,0.0234299,0.863329
cloneatt,8p,0.275905,0.536978,0.288346,0.169159,0.136327,-0.103924,1.03826,0.834775,0.319704,0.473118,0.900154,0.947773,0.056145,0.0317079
cloneatt,8q,0.181059,0.438761,0.192511,0.174668,0.138326,0.112097,0.939658,0.749398,0.145044,0.513057,0.906298,0.956989,0.0571595,0.0272604
cloneatt,9p,0.203376,0.452773,0.205004,0.179503,0.143323,0.0367735,0.961585,0.767409,0.119254,0.529954,0.904762,0.940092,0.0304183,0.57717
cloneatt,9q,0.139875,0.37405,0.139914,0.181351,0.142596,0.00700443,0.930684,0.731892,0.0447781,0.534562,0.90937,0.961598,0.0275784,0.699416
cloneatt,10p,0.549347,0.744636,0.554483,0.135911,0.108193,0.105578,0.984178,0.786144,0.51229,0.477727,0.87404,0.950845,0.0679482,0.00462239
cloneatt,10q,0.330636,0.578072,0.334167,0.16748,0.135322,0.0650396,0.960695,0.777914,0.237707,0.490015,0.894009,0.955453,0.040584,0.229056
cloneatt,11p,0.288378,0.542843,0.294678,0.157607,0.128338,-0.0466903,0.989368,0.805828,0.356607,0.473118,0.877112,0.958525,0.0605487,0.0161344
cloneatt,11q,0.512873,0.717782,0.515211,0.139243,0.110927,0.0669474,0.992931,0.787683,0.49699,0.49616,0.907834,0.953917,0.0550779,0.0370622
cloneatt,12p,0.386373,0.645163,0.416235,0.160465,0.132281,0.162647,0.949433,0.789626,0.287457,0.470046,0.886329,0.938556,0.069722,0.00335299
cloneatt,12q,0.199584,0.447249,0.200032,0.179194,0.14453,0.0219799,1.00959,0.813339,0.205105,0.480799,0.889401,0.9447,0.0367857,0.335969
cloneatt,13p,0.496143,0.707843,0.501041,0.138753,0.110877,-0.0886513,0.931163,0.748691,0.443515,0.50384,0.912442,0.961598,0.0647341,0.00809769
cloneatt,13q,0.363333,0.60485,0.365844,0.161884,0.128925,-0.038599,1.00134,0.796357,0.338922,0.482335,0.894009,0.947773,0.0343346,0.42049
cloneatt,14p,0.720479,0.870686,0.758094,0.112168,0.0870371,-0.389876,1.04998,0.866762,0.73588,0.445469,0.854071,0.917051,0.177168,2.39349e-18
cloneatt,14q,0.225457,0.476661,0.227206,0.184028,0.14484,-0.0336402,1.0204,0.804145,0.183372,0.493088,0.887865,0.949309,0.027571,0.699732
cloneatt,15p,0.733459,0.859214,0.738248,0.103645,0.083339,0.110636,1.01344,0.830226,0.74581,0.414747,0.852535,0.932412,0.0900368,4.70271e-05
cloneatt,15q,0.105447,0.34395,0.118301,0.181185,0.145583,-0.0443668,0.973005,0.781665,0.125953,0.491551,0.906298,0.956989,0.0485143,0.0905992
cloneatt,16p,0.557183,0.7475,0.558756,0.135991,0.109612,-0.0486213,1.04253,0.834267,0.552109,0.448541,0.864823,0.933948,0.0530341,0.0495554
cloneatt,16q,0.123546,0.357425,0.127752,0.186065,0.151538,0.0692737,1.0058,0.821547,0.14801,0.482335,0.88172,0.9447,0.0556806,0.0339485
cloneatt,17p,0.65992,0.823696,0.678476,0.11768,0.0932216,-0.190511,0.902639,0.733741,0.578125,0.517665,0.903226,0.970814,0.102317,2.10664e-06
cloneatt,17q,0.35883,0.614672,0.377821,0.159645,0.131428,0.162369,1.01199,0.842979,0.381812,0.44086,0.887865,0.950845,0.0976003,7.27828e-06
cloneatt,18p,0.730935,0.855101,0.731197,0.102616,0.0805467,-0.0143222,1.06443,0.825627,0.748869,0.463902,0.864823,0.93702,0.0372234,0.322147
cloneatt,18q,0.391427,0.632206,0.399685,0.145208,0.114517,0.100665,0.988099,0.783636,0.460887,0.473118,0.900154,0.958525,0.0592347,0.0198437
cloneatt,19p,0.773735,0.884289,0.781967,0.0965872,0.0761163,0.122341,0.994215,0.795206,0.759677,0.451613,0.886329,0.9447,0.0756563,0.00107855
cloneatt,19q,0.489031,0.70355,0.494982,0.144542,0.116791,0.0188894,0.991288,0.80332,0.467971,0.47619,0.892473,0.952381,0.0360301,0.36075
cloneatt,20p,0.749083,0.865912,0.749804,0.101557,0.0799972,-0.0450288,0.992952,0.769545,0.715698,0.474654,0.884793,0.940092,0.040995,0.21922
cloneatt,20q,0.233335,0.484821,0.235052,0.167516,0.136799,0.0347585,0.964486,0.787867,0.24156,0.479263,0.920123,0.96467,0.036947,0.330831
cloneatt,21p,0.800133,0.8959,0.802636,0.0860268,0.0657388,-0.116365,1.0766,0.829078,0.839257,0.436252,0.817204,0.907834,0.0896701,5.12837e-05
cloneatt,21q,0.652941,0.822382,0.676312,0.119842,0.095274,0.249881,0.923525,0.761131,0.599426,0.508449,0.898618,0.963134,0.126953,1.25487e-09
cloneatt,22p,0.790857,0.896199,0.803172,0.0930469,0.0734529,-0.238089,0.97848,0.796269,0.773862,0.450077,0.877112,0.9447,0.13435,9.88637e-11
cloneatt,22q,0.607811,0.784723,0.61579,0.126915,0.0999258,0.147326,0.988613,0.785945,0.58331,0.483871,0.898618,0.950845,0.0786244,0.000590722
