model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.830533,0.911472,0.830782,0.082086,0.0624651,0.0100136,1.0332,0.788791,0.834414,0.473118,0.883257,0.932412,0.0260616,0.763318
armtoken,1q,0.832824,0.913515,0.834509,0.084207,0.0669778,0.0778787,1.04323,0.830635,0.829424,0.43318,0.863287,0.938556,0.0779277,0.000681795
armtoken,2p,0.865838,0.93238,0.869333,0.074256,0.0576608,0.104399,1.14354,0.901352,0.892071,0.403994,0.847926,0.920123,0.0936813,1.95008e-05
armtoken,2q,0.785259,0.886192,0.785337,0.0926252,0.0715298,-0.00557934,1.03621,0.804199,0.796641,0.450077,0.870968,0.938556,0.0524407,0.0538056
armtoken,3p,0.890518,0.945055,0.893129,0.0691949,0.0536453,0.129404,1.09005,0.84717,0.893257,0.427035,0.847926,0.918587,0.0818928,0.000296363
armtoken,3q,0.85219,0.923496,0.852845,0.0750292,0.0579505,0.0407413,0.995895,0.771953,0.853227,0.460829,0.883257,0.940092,0.0298811,0.600106
armtoken,4p,0.912805,0.956025,0.913983,0.0606959,0.0452168,-0.0246634,1.06235,0.81052,0.917059,0.448541,0.864823,0.932412,0.0410715,0.217425
armtoken,4q,0.814026,0.90384,0.816927,0.0895559,0.0689446,0.116923,1.02177,0.794661,0.803258,0.451613,0.883257,0.938556,0.062353,0.0120543
armtoken,5p,0.926049,0.962508,0.926421,0.05558,0.0422754,0.0410349,1.06575,0.815964,0.928846,0.460829,0.858679,0.918587,0.044469,0.14851
armtoken,5q,0.832568,0.912764,0.833139,0.0830776,0.0642605,-0.0810086,1.0715,0.827361,0.839939,0.448541,0.869432,0.923195,0.0642706,0.00875996
armtoken,6p,0.897649,0.94802,0.898742,0.0624922,0.0470926,-0.0590194,1.1055,0.84255,0.916022,0.460829,0.875576,0.927803,0.0616665,0.013482
armtoken,6q,0.848165,0.924891,0.855423,0.0780194,0.0612218,0.20961,1.03276,0.818884,0.851021,0.437788,0.870968,0.935484,0.102835,1.83201e-06
armtoken,7p,0.912304,0.955183,0.912374,0.0594715,0.0457835,0.0119311,1.05335,0.817828,0.915005,0.454685,0.877112,0.933948,0.0388876,0.273186
armtoken,7q,0.86977,0.932914,0.870329,0.0698661,0.0537294,0.0433977,0.970518,0.746093,0.864141,0.500768,0.88172,0.943164,0.0325009,0.491047
armtoken,8p,0.912952,0.956548,0.914985,0.058651,0.0443883,-0.173697,1.10103,0.834337,0.922173,0.425499,0.855607,0.927803,0.107081,5.6754e-07
armtoken,8q,0.862309,0.929447,0.863873,0.071621,0.0561658,0.0869536,0.994038,0.785547,0.866484,0.474654,0.877112,0.933948,0.0820163,0.000288581
armtoken,9p,0.91589,0.957049,0.915943,0.0583271,0.0456313,-0.0374608,1.07382,0.840737,0.920408,0.423963,0.87404,0.938556,0.0620286,0.0127109
armtoken,9q,0.871681,0.934974,0.874176,0.0700461,0.0552318,0.114111,1.00612,0.806163,0.878587,0.437788,0.87404,0.941628,0.0766128,0.0008906
armtoken,10p,0.921369,0.960926,0.923378,0.0567715,0.0428934,0.176186,1.10172,0.847935,0.930495,0.411674,0.83871,0.918587,0.108309,4.0091e-07
armtoken,10q,0.869865,0.932959,0.870412,0.0738466,0.0572691,0.0455996,1.01742,0.789028,0.861679,0.465438,0.88172,0.935484,0.0486516,0.0890244
armtoken,11p,0.912473,0.955448,0.912882,0.0552742,0.0431929,0.0304004,0.996206,0.780099,0.917858,0.442396,0.886329,0.935484,0.0400708,0.241803
armtoken,11q,0.888002,0.943276,0.889769,0.0667665,0.0517862,0.120801,1.01983,0.795331,0.886016,0.463902,0.880184,0.923195,0.0599442,0.0177558
armtoken,12p,0.939036,0.969144,0.93924,0.0505785,0.0384404,-0.0542963,1.05533,0.814213,0.939281,0.463902,0.852535,0.924731,0.0548218,0.0384596
armtoken,12q,0.877403,0.938879,0.881495,0.0701302,0.0554045,0.179493,1.01303,0.815118,0.879806,0.443932,0.87404,0.938556,0.0992451,4.7551e-06
armtoken,13p,0.943539,0.972696,0.946138,0.0464478,0.0341489,-0.178909,1.07983,0.826265,0.95211,0.456221,0.855607,0.923195,0.10275,1.87447e-06
armtoken,13q,0.885253,0.94182,0.887025,0.0687256,0.0544122,0.0933716,1.00205,0.80446,0.881117,0.437788,0.872504,0.947773,0.0619964,0.0127779
