model,nominal,empirical
clonemlp,0,0.000174557
clonemlp,0.01,0.00984499
clonemlp,0.02,0.0190267
clonemlp,0.03,0.029535
clonemlp,0.04,0.0388214
clonemlp,0.05,0.0488759
clonemlp,0.06,0.0571848
clonemlp,0.07,0.0660871
clonemlp,0.08,0.0769446
clonemlp,0.09,0.0858469
clonemlp,0.1,0.0949588
clonemlp,0.11,0.104699
clonemlp,0.12,0.114055
clonemlp,0.13,0.122888
clonemlp,0.14,0.133396
clonemlp,0.15,0.143416
clonemlp,0.16,0.153365
clonemlp,0.17,0.163385
clonemlp,0.18,0.172671
clonemlp,0.19,0.181399
clonemlp,0.2,0.19086
clonemlp,0.21,0.200391
clonemlp,0.22,0.209363
clonemlp,0.23,0.219732
clonemlp,0.24,0.229123
clonemlp,0.25,0.238759
clonemlp,0.26,0.248324
clonemlp,0.27,0.258728
clonemlp,0.28,0.268049
clonemlp,0.29,0.278139
clonemlp,0.3,0.287844
clonemlp,0.31,0.296153
clonemlp,0.32,0.305928
clonemlp,0.33,0.316017
clonemlp,0.34,0.327014
clonemlp,0.35,0.337139
clonemlp,0.36,0.346809
clonemlp,0.37,0.356933
clonemlp,0.38,0.366778
clonemlp,0.39,0.376519
clonemlp,0.4,0.386713
clonemlp,0.41,0.396209
clonemlp,0.42,0.405565
clonemlp,0.43,0.415584
clonemlp,0.44,0.424976
clonemlp,0.45,0.434925
clonemlp,0.46,0.444561
clonemlp,0.47,0.455174
clonemlp,0.48,0.465158
clonemlp,0.49,0.47434
clonemlp,0.5,0.484814
clonemlp,0.51,0.494659
clonemlp,0.52,0.505621
clonemlp,0.53,0.51578
clonemlp,0.54,0.526218
clonemlp,0.55,0.535051
clonemlp,0.56,0.544966
clonemlp,0.57,0.555753
clonemlp,0.58,0.565982
clonemlp,0.59,0.576421
clonemlp,0.6,0.587104
clonemlp,0.61,0.597193
clonemlp,0.62,0.607143
clonemlp,0.63,0.617058
clonemlp,0.64,0.626868
clonemlp,0.65,0.637097
clonemlp,0.66,0.647291
clonemlp,0.67,0.656857
clonemlp,0.68,0.666667
clonemlp,0.69,0.677978
clonemlp,0.7,0.688731
clonemlp,0.71,0.697947
clonemlp,0.72,0.708874
clonemlp,0.73,0.719732
clonemlp,0.74,0.730973
clonemlp,0.75,0.742389
clonemlp,0.76,0.753177
clonemlp,0.77,0.763999
clonemlp,0.78,0.773495
clonemlp,0.79,0.783829
clonemlp,0.8,0.793953
clonemlp,0.81,0.804531
clonemlp,0.82,0.814481
clonemlp,0.83,0.825478
clonemlp,0.84,0.837208
clonemlp,0.85,0.847752
clonemlp,0.86,0.858784
clonemlp,0.87,0.868384
clonemlp,0.88,0.879661
clonemlp,0.89,0.889925
clonemlp,0.9,0.899595
clonemlp,0.91,0.910243
clonemlp,0.92,0.922287
clonemlp,0.93,0.9329
clonemlp,0.94,0.943025
clonemlp,0.95,0.952974
clonemlp,0.96,0.963064
clonemlp,0.97,0.972595
clonemlp,0.98,0.982195
clonemlp,0.99,0.991412
clonemlp,1,1
