model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.521032,0.723076,0.522839,0.138,0.108165,-0.0468324,0.963173,0.756647,0.47883,0.459293,0.890937,0.960061,0.0433015,0.169893
clonemlp,1q,0.444586,0.682523,0.465838,0.153486,0.120306,0.180972,1.00844,0.806299,0.433211,0.428571,0.884793,0.952381,0.116643,3.4091e-08
clonemlp,2p,0.450655,0.671583,0.451024,0.150259,0.11653,0.0196639,1.03104,0.794644,0.449563,0.454685,0.872504,0.940092,0.0584524,0.0223971
clonemlp,2q,0.404352,0.63949,0.408947,0.154265,0.120657,0.0760665,0.995683,0.780266,0.388742,0.459293,0.892473,0.950845,0.0569365,0.0281877
clonemlp,3p,0.405077,0.653689,0.427309,0.161299,0.127112,0.191594,0.983919,0.789752,0.349137,0.450077,0.900154,0.949309,0.123436,3.99437e-09
clonemlp,3q,0.244566,0.50127,0.251272,0.16962,0.134468,0.0859711,0.944886,0.753381,0.196892,0.50384,0.892473,0.961598,0.0574203,0.0262103
clonemlp,4p,0.47596,0.69073,0.477108,0.148797,0.118562,-0.040695,0.925975,0.738373,0.345365,0.479263,0.898618,0.956989,0.0259907,0.76623
clonemlp,4q,0.488501,0.70996,0.504043,0.148522,0.117016,-0.171042,0.976392,0.774756,0.412962,0.471582,0.887865,0.947773,0.0998008,4.11159e-06
clonemlp,5p,0.358132,0.601834,0.362204,0.163745,0.128626,0.0598248,0.99649,0.781594,0.312527,0.49616,0.884793,0.949309,0.0453656,0.133602
clonemlp,5q,0.445821,0.674471,0.454911,0.151143,0.118578,0.128097,1.00275,0.791238,0.423957,0.463902,0.887865,0.932412,0.0830345,0.000231372
clonemlp,6p,0.312584,0.598449,0.358142,0.161953,0.129367,-0.245499,0.952092,0.784919,0.312613,0.493088,0.889401,0.927803,0.106091,7.49146e-07
clonemlp,6q,0.445145,0.678959,0.460985,0.149144,0.118057,0.151265,0.968893,0.778296,0.411915,0.447005,0.890937,0.958525,0.0992562,4.7414e-06
clonemlp,7p,0.307537,0.602815,0.363386,0.167116,0.12845,0.273557,0.959298,0.770343,0.302935,0.491551,0.903226,0.950845,0.149113,4.03182e-13
clonemlp,7q,0.341267,0.584245,0.341342,0.157132,0.126074,-0.0013699,0.924784,0.74316,0.272326,0.47619,0.927803,0.956989,0.0479945,0.0967729
clonemlp,8p,0.349063,0.602481,0.362984,0.160386,0.129332,-0.115335,0.95963,0.777685,0.300809,0.479263,0.900154,0.952381,0.0592034,0.0199407
clonemlp,8q,0.460136,0.6862,0.470871,0.141817,0.109044,0.127612,0.931348,0.722628,0.42202,0.49616,0.913978,0.956989,0.105379,9.1298e-07
clonemlp,9p,0.345837,0.591318,0.349657,0.162663,0.127834,0.0312149,0.950941,0.746115,0.252588,0.53149,0.903226,0.955453,0.0317499,0.521485
clonemlp,9q,0.323923,0.576565,0.332427,0.160782,0.1273,0.0788085,0.920784,0.733148,0.237026,0.49616,0.918587,0.96467,0.0743985,0.00138232
clonemlp,10p,0.329279,0.577081,0.333023,0.165807,0.13429,-0.0584848,0.950018,0.771635,0.239498,0.470046,0.904762,0.956989,0.0500448,0.0743036
clonemlp,10q,0.372121,0.61435,0.377426,0.162207,0.128787,0.021611,0.955294,0.758492,0.273778,0.50384,0.897081,0.949309,0.0250563,0.803654
clonemlp,11p,0.390667,0.653217,0.426692,0.145841,0.117698,-0.227519,0.876378,0.727142,0.33555,0.497696,0.921659,0.963134,0.110577,2.08751e-07
clonemlp,11q,0.334742,0.57968,0.336029,0.162722,0.130525,-0.0289841,0.988032,0.795575,0.319335,0.454685,0.898618,0.96467,0.0368069,0.335291
clonemlp,12p,0.243051,0.551679,0.30435,0.178222,0.140096,0.304079,1.02946,0.838207,0.287579,0.445469,0.875576,0.950845,0.151168,1.79136e-13
clonemlp,12q,0.320165,0.566919,0.321397,0.165146,0.130111,0.0413514,0.977998,0.771519,0.280903,0.500768,0.889401,0.946237,0.0504217,0.0706958
clonemlp,13p,0.476957,0.696012,0.484433,0.14137,0.110444,-0.100238,0.894251,0.698237,0.359411,0.546851,0.904762,0.956989,0.0544762,0.0404175
clonemlp,13q,0.254074,0.504795,0.254818,0.175225,0.138994,-0.0314291,0.981609,0.779311,0.201038,0.473118,0.910906,0.955453,0.0343844,0.418658
clonemlp,14p,0.31152,0.570661,0.325654,0.176039,0.140222,0.101416,0.986473,0.790265,0.206134,0.482335,0.904762,0.950845,0.0664646,0.00600794
clonemlp,14q,0.392306,0.627931,0.394297,0.163006,0.127717,-0.0535867,0.95463,0.753729,0.278524,0.471582,0.904762,0.946237,0.0295568,0.614042
clonemlp,15p,0.306357,0.55642,0.309603,0.167199,0.136956,0.0611164,0.970916,0.79915,0.264484,0.46851,0.90169,0.958525,0.0573457,0.0265072
clonemlp,15q,0.209598,0.471742,0.22254,0.170312,0.136263,-0.0772047,0.948318,0.76315,0.195168,0.500768,0.904762,0.952381,0.0500623,0.0741326
