model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.833965,0.91329,0.834098,0.0812507,0.0620547,0.00865182,1.00397,0.777942,0.833775,0.47619,0.886329,0.941628,0.0306082,0.56912
armtoken,1q,0.844369,0.91897,0.844505,0.0812473,0.0642803,0.00581025,1.09366,0.861909,0.852409,0.399386,0.852535,0.927803,0.0551295,0.0367861
armtoken,2p,0.865085,0.931113,0.866972,0.0744641,0.0576279,0.113973,1.09726,0.862055,0.88165,0.442396,0.854071,0.93702,0.0957343,1.16954e-05
armtoken,2q,0.78989,0.889244,0.790755,0.0916211,0.0707591,0.0308179,0.971045,0.749061,0.768624,0.47619,0.892473,0.946237,0.0247725,0.814625
armtoken,3p,0.896752,0.94723,0.897244,0.0671958,0.0522662,0.054566,0.968482,0.756954,0.874017,0.459293,0.892473,0.953917,0.0437991,0.160498
armtoken,3q,0.862368,0.92956,0.864082,0.0723999,0.0562628,0.101559,1.03596,0.81143,0.876448,0.451613,0.877112,0.935484,0.0690659,0.0037794
armtoken,4p,0.921765,0.960706,0.922956,0.0574927,0.0435921,0.118443,1.1518,0.884802,0.934,0.393241,0.835637,0.910906,0.105723,8.29912e-07
armtoken,4q,0.815464,0.903549,0.816401,0.0892089,0.0676798,0.0481001,1.01862,0.775467,0.801093,0.470046,0.883257,0.938556,0.0312421,0.542488
armtoken,5p,0.925199,0.962504,0.926414,0.0558982,0.0425399,0.0937059,0.972418,0.748514,0.913921,0.488479,0.878648,0.949309,0.0442266,0.152761
armtoken,5q,0.837033,0.915272,0.837722,0.0819623,0.063682,0.0410324,1.12546,0.870972,0.859063,0.414747,0.852535,0.917051,0.0626681,0.0114458
armtoken,6p,0.905385,0.952446,0.907153,0.060084,0.0450025,0.0234947,1.00371,0.768336,0.90707,0.47619,0.880184,0.949309,0.0229535,0.879128
armtoken,6q,0.860722,0.931424,0.86755,0.0747238,0.0583519,0.198556,0.947373,0.74815,0.838278,0.486943,0.897081,0.956989,0.107604,4.89724e-07
armtoken,7p,0.906662,0.952512,0.907279,0.0613549,0.0478324,-0.0570852,1.08219,0.8609,0.917529,0.434716,0.849462,0.917051,0.0598401,0.0180493
armtoken,7q,0.877162,0.937089,0.878135,0.0678542,0.051887,0.0712276,0.918838,0.709006,0.862139,0.52381,0.904762,0.950845,0.039141,0.266227
armtoken,8p,0.91974,0.959419,0.920484,0.0563178,0.0417263,-0.0674048,1.06612,0.798594,0.925492,0.466974,0.872504,0.940092,0.0510999,0.0645781
armtoken,8q,0.870456,0.93326,0.870974,0.0694698,0.0541512,0.0450387,1.07951,0.840077,0.890436,0.427035,0.850998,0.929339,0.0566518,0.0294122
armtoken,9p,0.920739,0.960038,0.921674,0.0566207,0.0440649,0.108769,0.950254,0.755471,0.908352,0.459293,0.886329,0.949309,0.0657228,0.00683459
armtoken,9q,0.88254,0.939703,0.883041,0.0670166,0.0531204,0.0341349,1.00877,0.804887,0.886415,0.427035,0.864823,0.933948,0.0534414,0.0468092
armtoken,10p,0.92433,0.961857,0.92517,0.055692,0.041134,0.09859,0.9315,0.707471,0.90924,0.493088,0.903226,0.950845,0.0539077,0.0438281
armtoken,10q,0.875088,0.936982,0.877935,0.0723493,0.0558733,0.125588,0.932572,0.729753,0.843843,0.50384,0.889401,0.950845,0.0682495,0.0043796
armtoken,11p,0.911633,0.954973,0.911974,0.0555386,0.0439903,0.0414811,1.06943,0.84913,0.925918,0.437788,0.850998,0.912442,0.0564095,0.030491
armtoken,11q,0.890133,0.944477,0.892036,0.0661282,0.0504108,0.0711239,1.12071,0.86055,0.911034,0.445469,0.844854,0.90937,0.0665549,0.0059138
armtoken,12p,0.940733,0.97003,0.940958,0.0498694,0.0375235,0.0091822,0.962824,0.731773,0.929645,0.506912,0.877112,0.938556,0.0283671,0.66543
armtoken,12q,0.886484,0.943277,0.889772,0.0674828,0.0538405,0.145227,0.874346,0.70956,0.848657,0.491551,0.917051,0.97235,0.0761594,0.000975505
armtoken,13p,0.945377,0.972744,0.946231,0.0456853,0.0334151,-0.00515984,0.935133,0.705984,0.936111,0.477727,0.90169,0.952381,0.0294987,0.616542
armtoken,13q,0.891963,0.945134,0.893279,0.066686,0.0520613,0.0815497,0.963686,0.759973,0.878441,0.477727,0.894009,0.947773,0.0495067,0.0797248
armtoken,14p,0.934673,0.966929,0.934952,0.0542259,0.0377744,0.0321935,1.07673,0.770157,0.935133,0.466974,0.88172,0.933948,0.0418446,0.19991
armtoken,14q,0.89349,0.946392,0.895658,0.0682429,0.0519913,0.0271512,1.09879,0.835972,0.897979,0.425499,0.88172,0.93702,0.0711153,0.00259055
armtoken,15p,0.952008,0.976065,0.952703,0.0439793,0.0325555,0.05129,0.910954,0.698702,0.939173,0.485407,0.88172,0.935484,0.0410522,0.217878
armtoken,15q,0.896926,0.947469,0.897698,0.0615029,0.0475403,-0.0854203,1.03904,0.805397,0.906961,0.456221,0.872504,0.926267,0.0660048,0.00650885
armtoken,16p,0.933342,0.966177,0.933499,0.0527625,0.0399124,0.0316567,0.992444,0.773173,0.928745,0.456221,0.870968,0.938556,0.0380804,0.296225
