model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.247849,0.499055,0.249055,0.172934,0.136789,0.0216284,0.999911,0.793012,0.252218,0.466974,0.867896,0.952381,0.0360615,0.359699
cloneatt,1q,0.219935,0.477279,0.227795,0.181897,0.145894,0.099686,1.01149,0.814886,0.194137,0.466974,0.88172,0.943164,0.0742962,0.00141024
cloneatt,2p,0.191912,0.454494,0.206565,0.182241,0.145138,-0.102439,0.998571,0.796906,0.159771,0.488479,0.894009,0.93702,0.0638071,0.00947104
cloneatt,2q,0.367577,0.611391,0.373798,0.158956,0.126712,0.0692106,0.985357,0.786211,0.34318,0.450077,0.898618,0.949309,0.0537879,0.0445778
cloneatt,3p,0.296566,0.545427,0.297491,0.175393,0.13841,0.0267272,1.00435,0.793038,0.235064,0.488479,0.883257,0.950845,0.0302976,0.582305
cloneatt,3q,0.147185,0.397452,0.157968,0.180221,0.142518,0.102205,0.981163,0.777063,0.15014,0.486943,0.892473,0.952381,0.0464188,0.117668
cloneatt,4p,0.411613,0.643844,0.414535,0.157668,0.124224,-0.00689228,0.966421,0.758366,0.319035,0.52381,0.880184,0.947773,0.0266053,0.740736
cloneatt,4q,0.160156,0.405696,0.164589,0.190313,0.149138,-0.0753005,1.01996,0.800254,0.123908,0.490015,0.878648,0.938556,0.0483355,0.0926845
cloneatt,5p,0.482861,0.697261,0.486173,0.146977,0.119367,0.0423302,0.985372,0.79129,0.416064,0.447005,0.90169,0.953917,0.046699,0.113703
cloneatt,5q,0.176401,0.43041,0.185253,0.184256,0.145864,0.101956,1.0344,0.823089,0.211117,0.465438,0.878648,0.93702,0.0797246,0.000469793
cloneatt,6p,0.420902,0.652767,0.426105,0.148647,0.118864,-0.0687777,0.982133,0.77928,0.407408,0.486943,0.90169,0.947773,0.0538643,0.0440979
cloneatt,6q,0.340031,0.585023,0.342252,0.162659,0.128311,0.035032,0.974461,0.767277,0.292694,0.482335,0.890937,0.955453,0.0390885,0.267659
cloneatt,7p,0.0770922,0.281074,0.0790027,0.192929,0.15291,0.0280606,0.991694,0.784723,0.0408698,0.519201,0.88172,0.93702,0.0349446,0.398353
cloneatt,7q,0.0765994,0.319066,0.101803,0.18604,0.150118,-0.12174,0.982467,0.797646,0.10961,0.474654,0.904762,0.949309,0.0598217,0.0181018
cloneatt,8p,0.212087,0.466273,0.217411,0.176456,0.141482,-0.0710916,0.964506,0.77581,0.161568,0.513057,0.917051,0.960061,0.0458641,0.125854
cloneatt,8q,0.276686,0.526281,0.276972,0.164154,0.129291,-0.0188342,0.970563,0.764374,0.279095,0.516129,0.90169,0.958525,0.0230871,0.874784
cloneatt,9p,0.317142,0.565254,0.319512,0.166192,0.129915,-0.00149762,0.94442,0.737587,0.21429,0.539171,0.892473,0.9447,0.0443483,0.150615
cloneatt,9q,0.161652,0.403824,0.163074,0.17904,0.142798,0.0108352,0.934693,0.746166,0.0776687,0.514593,0.910906,0.966206,0.0359896,0.362112
cloneatt,10p,0.418792,0.651019,0.423826,0.154347,0.122718,-0.0570007,0.877277,0.697304,0.215311,0.543779,0.917051,0.966206,0.0622525,0.0122543
cloneatt,10q,0.227186,0.478811,0.22926,0.179958,0.144696,-0.0419901,1.00661,0.809427,0.197497,0.474654,0.883257,0.93702,0.0492625,0.0822928
cloneatt,11p,0.0604219,0.256976,0.0660368,0.1811,0.14364,0.0373231,0.941869,0.744982,0.0574852,0.539171,0.907834,0.950845,0.0450071,0.13941
cloneatt,11q,0.340913,0.586584,0.344081,0.161966,0.13008,-0.00802801,0.968949,0.774155,0.284788,0.50384,0.897081,0.955453,0.016693,0.993039
cloneatt,12p,0.421816,0.654815,0.428783,0.155762,0.128505,0.084361,0.97688,0.805512,0.352094,0.456221,0.880184,0.952381,0.0677141,0.00481944
cloneatt,12q,0.322464,0.569885,0.324769,0.164866,0.130511,0.0519649,0.996512,0.79002,0.312816,0.486943,0.878648,0.946237,0.0520398,0.0568511
cloneatt,13p,0.736236,0.860292,0.740102,0.100391,0.0785669,0.116362,0.960936,0.756048,0.715187,0.457757,0.88172,0.943164,0.0671861,0.00529256
cloneatt,13q,0.140049,0.374631,0.140349,0.188142,0.150737,0.0150089,1.01373,0.810738,0.129779,0.477727,0.897081,0.943164,0.025822,0.773115
cloneatt,14p,0.739688,0.863712,0.745998,0.108245,0.0844215,-0.133611,0.990345,0.768891,0.683599,0.485407,0.88172,0.933948,0.0722045,0.0021099
cloneatt,14q,0.211325,0.461099,0.212612,0.1857,0.146554,-0.0386029,1.00993,0.797563,0.150345,0.500768,0.894009,0.9447,0.0220993,0.905182
cloneatt,15p,0.732228,0.856458,0.733521,0.103884,0.0828439,-0.0540213,0.882295,0.710264,0.652963,0.499232,0.913978,0.967742,0.0355528,0.376997
cloneatt,15q,0.182499,0.432713,0.18724,0.173207,0.14042,-0.00835615,0.951231,0.769417,0.160708,0.499232,0.913978,0.953917,0.0342775,0.422599
cloneatt,16p,0.297306,0.555335,0.308397,0.171309,0.138425,-0.125935,1.04167,0.841054,0.307996,0.477727,0.883257,0.941628,0.06937,0.00357592
