model,nominal,empirical
cloneatt,0,0.000244379
cloneatt,0.01,0.00935624
cloneatt,0.02,0.0190267
cloneatt,0.03,0.0284527
cloneatt,0.04,0.0393451
cloneatt,0.05,0.048806
cloneatt,0.06,0.0579528
cloneatt,0.07,0.0684611
cloneatt,0.08,0.077573
cloneatt,0.09,0.0867896
cloneatt,0.1,0.0974375
cloneatt,0.11,0.107108
cloneatt,0.12,0.116325
cloneatt,0.13,0.126204
cloneatt,0.14,0.135735
cloneatt,0.15,0.14565
cloneatt,0.16,0.155984
cloneatt,0.17,0.165026
cloneatt,0.18,0.175045
cloneatt,0.19,0.1851
cloneatt,0.2,0.194282
cloneatt,0.21,0.203568
cloneatt,0.22,0.213622
cloneatt,0.23,0.222525
cloneatt,0.24,0.232649
cloneatt,0.25,0.24225
cloneatt,0.26,0.252269
cloneatt,0.27,0.261137
cloneatt,0.28,0.270668
cloneatt,0.29,0.279814
cloneatt,0.3,0.289275
cloneatt,0.31,0.298736
cloneatt,0.32,0.308442
cloneatt,0.33,0.318356
cloneatt,0.34,0.329772
cloneatt,0.35,0.339478
cloneatt,0.36,0.349148
cloneatt,0.37,0.359307
cloneatt,0.38,0.368664
cloneatt,0.39,0.37795
cloneatt,0.4,0.387795
cloneatt,0.41,0.3975
cloneatt,0.42,0.406507
cloneatt,0.43,0.415724
cloneatt,0.44,0.426477
cloneatt,0.45,0.434681
cloneatt,0.46,0.444596
cloneatt,0.47,0.45458
cloneatt,0.48,0.465158
cloneatt,0.49,0.475422
cloneatt,0.5,0.48443
cloneatt,0.51,0.494938
cloneatt,0.52,0.505656
cloneatt,0.53,0.514418
cloneatt,0.54,0.5236
cloneatt,0.55,0.534108
cloneatt,0.56,0.544896
cloneatt,0.57,0.555055
cloneatt,0.58,0.563748
cloneatt,0.59,0.574082
cloneatt,0.6,0.583124
cloneatt,0.61,0.593423
cloneatt,0.62,0.603303
cloneatt,0.63,0.614265
cloneatt,0.64,0.624668
cloneatt,0.65,0.634094
cloneatt,0.66,0.643451
cloneatt,0.67,0.653575
cloneatt,0.68,0.662792
cloneatt,0.69,0.672916
cloneatt,0.7,0.683459
cloneatt,0.71,0.693863
cloneatt,0.72,0.703708
cloneatt,0.73,0.714006
cloneatt,0.74,0.723537
cloneatt,0.75,0.734499
cloneatt,0.76,0.744938
cloneatt,0.77,0.754783
cloneatt,0.78,0.765605
cloneatt,0.79,0.776009
cloneatt,0.8,0.786727
cloneatt,0.81,0.795943
cloneatt,0.82,0.805369
cloneatt,0.83,0.815738
cloneatt,0.84,0.826281
cloneatt,0.85,0.836964
cloneatt,0.86,0.84845
cloneatt,0.87,0.859622
cloneatt,0.88,0.869571
cloneatt,0.89,0.880917
cloneatt,0.9,0.891146
cloneatt,0.91,0.90155
cloneatt,0.92,0.913839
cloneatt,0.93,0.924976
cloneatt,0.94,0.936042
cloneatt,0.95,0.947109
cloneatt,0.96,0.957303
cloneatt,0.97,0.969732
cloneatt,0.98,0.980275
cloneatt,0.99,0.991551
cloneatt,1,1
