model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.168134,0.421752,0.177874,0.181867,0.143861,-0.0998832,0.966787,0.770487,0.122115,0.502304,0.892473,0.96467,0.0508594,0.0666937
clonemlp,1q,0.195788,0.442617,0.19591,0.184691,0.147009,-0.0114594,1.01171,0.806591,0.165295,0.474654,0.869432,0.9447,0.0428573,0.178641
clonemlp,2p,0.212951,0.465935,0.217095,0.179853,0.142813,-0.0753151,1.01555,0.804905,0.19742,0.485407,0.88172,0.940092,0.0376998,0.307551
clonemlp,2q,0.27892,0.537253,0.28864,0.169732,0.137885,0.0247808,0.991634,0.802436,0.24391,0.453149,0.903226,0.946237,0.0439917,0.156975
clonemlp,3p,0.0602696,0.248359,0.0616821,0.202723,0.164893,0.037263,1.05891,0.859787,0.0660107,0.442396,0.880184,0.9447,0.0492081,0.0828739
clonemlp,3q,0.150666,0.394973,0.156003,0.179853,0.141805,0.0739159,0.948041,0.749866,0.102943,0.529954,0.897081,0.956989,0.0445703,0.14676
clonemlp,4p,0.429644,0.659839,0.435387,0.155233,0.125269,0.066418,1.0141,0.819201,0.407048,0.450077,0.87404,0.950845,0.0626405,0.011498
clonemlp,4q,0.220682,0.473065,0.223791,0.183327,0.143077,-0.0250026,1.00663,0.78563,0.157452,0.483871,0.886329,0.943164,0.0190344,0.971092
clonemlp,5p,0.188128,0.441378,0.194815,0.184157,0.149775,0.0899194,0.981181,0.797812,0.104462,0.486943,0.890937,0.958525,0.0553037,0.0358676
clonemlp,5q,0.282795,0.532131,0.283164,0.171943,0.135821,0.0166331,0.970738,0.765797,0.204978,0.483871,0.912442,0.953917,0.0378224,0.303871
clonemlp,6p,0.279693,0.531289,0.282268,0.165782,0.133391,-0.0501083,0.995729,0.798419,0.292025,0.488479,0.895545,0.941628,0.0444727,0.148446
clonemlp,6q,0.23941,0.491252,0.241328,0.174619,0.138847,-0.0399097,0.930204,0.739558,0.11009,0.540707,0.904762,0.96467,0.0410439,0.218073
clonemlp,7p,0.203424,0.451188,0.203571,0.179239,0.144951,-0.00831845,0.969552,0.781281,0.124026,0.513057,0.898618,0.941628,0.0206903,0.941052
clonemlp,7q,0.19463,0.448964,0.201569,0.173743,0.138819,0.0456569,0.984402,0.782515,0.201105,0.463902,0.900154,0.9447,0.034201,0.425432
clonemlp,8p,0.558209,0.755257,0.570413,0.132131,0.105977,-0.164259,0.953894,0.76831,0.507519,0.491551,0.90937,0.958525,0.0722441,0.00209409
clonemlp,8q,0.117348,0.368677,0.135923,0.181335,0.14228,0.119122,0.947576,0.746678,0.0801855,0.525346,0.924731,0.952381,0.0674312,0.00506787
clonemlp,9p,0.405431,0.64291,0.413333,0.155077,0.125041,-0.0715541,0.940067,0.760374,0.316382,0.491551,0.904762,0.956989,0.0560095,0.0323476
clonemlp,9q,0.215366,0.496682,0.246693,0.173209,0.138393,-0.0138134,0.947969,0.757343,0.157565,0.49616,0.920123,0.958525,0.0222034,0.902172
clonemlp,10p,0.295759,0.558681,0.312124,0.1699,0.135611,-0.119777,0.952287,0.764879,0.203012,0.494624,0.894009,0.956989,0.061695,0.0134197
clonemlp,10q,0.181735,0.427917,0.183113,0.185174,0.147263,0.039704,0.96733,0.769155,0.076228,0.514593,0.900154,0.953917,0.031479,0.532652
clonemlp,11p,0.332175,0.599923,0.359908,0.15268,0.12179,0.028193,1.02969,0.81331,0.423049,0.471582,0.884793,0.947773,0.0256138,0.781544
clonemlp,11q,0.170885,0.416508,0.173479,0.18166,0.144821,0.00469494,1.00507,0.800264,0.176374,0.473118,0.90169,0.9447,0.0232262,0.870188
clonemlp,12p,0.487799,0.698628,0.488081,0.146605,0.120101,-0.0138429,0.996655,0.815606,0.450552,0.434716,0.897081,0.96467,0.0409361,0.220611
clonemlp,12q,0.200893,0.463456,0.214792,0.179047,0.142228,0.0608117,1.03391,0.822073,0.240036,0.459293,0.880184,0.941628,0.0573319,0.0265625
clonemlp,13p,0.72863,0.865903,0.749788,0.101828,0.0804888,-0.188213,1.12007,0.883646,0.775917,0.445469,0.83871,0.910906,0.10102,2.98004e-06
clonemlp,13q,0.197954,0.450249,0.202724,0.181697,0.145628,0.0564877,1.00332,0.80468,0.174803,0.471582,0.898618,0.949309,0.0535474,0.0461167
clonemlp,14p,0.75524,0.87133,0.759216,0.104962,0.0816029,-0.0810967,1.09362,0.845216,0.749037,0.442396,0.858679,0.912442,0.0605395,0.0161581
clonemlp,14q,0.126346,0.369014,0.136171,0.195448,0.153686,-0.0910563,1.03607,0.816962,0.111971,0.50384,0.869432,0.935484,0.0456208,0.129588
clonemlp,15p,0.760082,0.877954,0.770804,0.0983323,0.0774263,-0.153366,0.918542,0.738236,0.719151,0.500768,0.884793,0.946237,0.074897,0.00125347
clonemlp,15q,0.190025,0.455344,0.207338,0.172407,0.13621,0.0276768,0.961275,0.756374,0.176047,0.525346,0.910906,0.947773,0.0332906,0.459961
clonemlp,16p,0.511037,0.715004,0.511231,0.142901,0.116914,0.010235,1.03047,0.836505,0.494104,0.453149,0.87404,0.93702,0.0431365,0.173101
clonemlp,16q,0.49606,0.706773,0.499529,0.141088,0.110686,-0.0433116,1.02712,0.802665,0.509602,0.491551,0.867896,0.946237,0.0407048,0.226133
clonemlp,17p,0.737196,0.867056,0.751787,0.10345,0.082902,0.0343809,1.02569,0.820412,0.730365,0.462366,0.850998,0.917051,0.0495905,0.0788587
clonemlp,17q,0.261392,0.512586,0.262745,0.171347,0.138652,0.0277563,0.940319,0.760003,0.157075,0.516129,0.913978,0.956989,0.0296185,0.611385
clonemlp,18p,0.700288,0.854563,0.730277,0.108302,0.084524,0.224307,1.11811,0.886659,0.759961,0.439324,0.820276,0.894009,0.113693,8.32843e-08
clonemlp,18q,0.0965653,0.393419,0.154778,0.176922,0.141474,-0.0740297,1.01831,0.813093,0.230545,0.49616,0.895545,0.950845,0.0490386,0.0847085
clonemlp,19p,0.76501,0.88469,0.782676,0.098432,0.0783765,0.159914,1.12666,0.912641,0.802595,0.40553,0.801843,0.895545,0.109279,3.03738e-07
clonemlp,19q,0.682972,0.830769,0.690178,0.113854,0.0889899,0.00313596,1.14535,0.892539,0.735596,0.425499,0.854071,0.927803,0.0608593,0.0153541
clonemlp,20p,0.629079,0.805603,0.648996,0.123477,0.0956091,-0.250059,1.03669,0.823828,0.651994,0.451613,0.850998,0.904762,0.120561,1.00457e-08
clonemlp,20q,0.467607,0.688251,0.47369,0.139595,0.110036,0.00335116,0.952391,0.748098,0.450748,0.511521,0.892473,0.953917,0.027019,0.723283
clonemlp,21p,0.737329,0.869454,0.755951,0.098621,0.0790004,-0.142252,1.11426,0.89495,0.799331,0.382488,0.826421,0.907834,0.112467,1.19901e-07
clonemlp,21q,0.598943,0.776342,0.602708,0.128828,0.101063,0.00714183,0.949471,0.74902,0.539813,0.525346,0.900154,0.969278,0.0244002,0.828687
clonemlp,22p,0.761636,0.877494,0.769995,0.0993348,0.0784157,-0.111844,1.03625,0.818658,0.759921,0.454685,0.869432,0.930876,0.0814865,0.000323394
