model,nominal,empirical
clonemlp,0,0.000209468
clonemlp,0.01,0.0100545
clonemlp,0.02,0.0191314
clonemlp,0.03,0.0292557
clonemlp,0.04,0.0385072
clonemlp,0.05,0.0481427
clonemlp,0.06,0.0578132
clonemlp,0.07,0.0669948
clonemlp,0.08,0.0763511
clonemlp,0.09,0.0853582
clonemlp,0.1,0.0941908
clonemlp,0.11,0.103023
clonemlp,0.12,0.112868
clonemlp,0.13,0.122364
clonemlp,0.14,0.13207
clonemlp,0.15,0.141356
clonemlp,0.16,0.150014
clonemlp,0.17,0.159545
clonemlp,0.18,0.169076
clonemlp,0.19,0.178851
clonemlp,0.2,0.188137
clonemlp,0.21,0.198611
clonemlp,0.22,0.207792
clonemlp,0.23,0.217218
clonemlp,0.24,0.225946
clonemlp,0.25,0.234814
clonemlp,0.26,0.243751
clonemlp,0.27,0.254364
clonemlp,0.28,0.264418
clonemlp,0.29,0.274647
clonemlp,0.3,0.284527
clonemlp,0.31,0.294617
clonemlp,0.32,0.304147
clonemlp,0.33,0.314027
clonemlp,0.34,0.323837
clonemlp,0.35,0.333124
clonemlp,0.36,0.342026
clonemlp,0.37,0.352011
clonemlp,0.38,0.361507
clonemlp,0.39,0.370968
clonemlp,0.4,0.380952
clonemlp,0.41,0.389575
clonemlp,0.42,0.399525
clonemlp,0.43,0.408463
clonemlp,0.44,0.417819
clonemlp,0.45,0.427943
clonemlp,0.46,0.438102
clonemlp,0.47,0.447074
clonemlp,0.48,0.456221
clonemlp,0.49,0.466869
clonemlp,0.5,0.476959
clonemlp,0.51,0.486454
clonemlp,0.52,0.495217
clonemlp,0.53,0.505795
clonemlp,0.54,0.514418
clonemlp,0.55,0.52374
clonemlp,0.56,0.53334
clonemlp,0.57,0.541824
clonemlp,0.58,0.551983
clonemlp,0.59,0.562421
clonemlp,0.6,0.571673
clonemlp,0.61,0.582077
clonemlp,0.62,0.59248
clonemlp,0.63,0.602639
clonemlp,0.64,0.612449
clonemlp,0.65,0.622923
clonemlp,0.66,0.633466
clonemlp,0.67,0.644917
clonemlp,0.68,0.654483
clonemlp,0.69,0.665235
clonemlp,0.7,0.675185
clonemlp,0.71,0.68517
clonemlp,0.72,0.696237
clonemlp,0.73,0.70664
clonemlp,0.74,0.716764
clonemlp,0.75,0.726959
clonemlp,0.76,0.73621
clonemlp,0.77,0.746544
clonemlp,0.78,0.756843
clonemlp,0.79,0.767421
clonemlp,0.8,0.776358
clonemlp,0.81,0.787285
clonemlp,0.82,0.797165
clonemlp,0.83,0.807359
clonemlp,0.84,0.817134
clonemlp,0.85,0.828376
clonemlp,0.86,0.839722
clonemlp,0.87,0.849846
clonemlp,0.88,0.860704
clonemlp,0.89,0.871841
clonemlp,0.9,0.883187
clonemlp,0.91,0.894673
clonemlp,0.92,0.906996
clonemlp,0.93,0.918063
clonemlp,0.94,0.930701
clonemlp,0.95,0.942187
clonemlp,0.96,0.954057
clonemlp,0.97,0.96673
clonemlp,0.98,0.978355
clonemlp,0.99,0.990644
clonemlp,1,1
