model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
armtoken,651,5000,0.901369,0.903069,0.0618432,0.890713,0.00829713,0.985827,95.8805,0.471512,0.886643,0.944386,-0.0178297,25,23,66.3934
