model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.828902,0.913302,0.834121,0.0824802,0.0631055,0.170829,0.948714,0.746528,0.813849,0.491551,0.890937,0.953917,0.0858027,0.000125158
armtoken,1q,0.844412,0.918981,0.844527,0.0812359,0.0642721,0.000979112,0.967677,0.762589,0.811477,0.46851,0.898618,0.949309,0.030857,0.55862
armtoken,2p,0.866424,0.931216,0.867163,0.0740936,0.0571758,0.0595401,1.051,0.819838,0.871001,0.450077,0.875576,0.9447,0.0729481,0.00183076
armtoken,2q,0.787799,0.889224,0.79072,0.0920759,0.0712303,0.10735,1.00149,0.777516,0.782477,0.450077,0.880184,0.932412,0.061742,0.0133177
armtoken,3p,0.894348,0.947119,0.897035,0.0679738,0.0529805,0.145574,0.957195,0.757633,0.871028,0.460829,0.889401,0.952381,0.0731996,0.00174437
armtoken,3q,0.858934,0.929407,0.863798,0.0732976,0.0569064,0.158483,0.894396,0.708004,0.834241,0.490015,0.910906,0.961598,0.0775066,0.000743065
armtoken,4p,0.922436,0.960751,0.923043,0.0572455,0.0431063,0.00295541,0.918358,0.697626,0.896181,0.483871,0.915515,0.956989,0.0250093,0.805485
armtoken,4q,0.811529,0.903642,0.816568,0.0901551,0.0687259,0.154856,0.950541,0.735649,0.771579,0.497696,0.894009,0.947773,0.0805641,0.000393621
armtoken,5p,0.926758,0.962765,0.926917,0.0553129,0.0426482,-0.0340473,1.00725,0.779633,0.919772,0.466974,0.872504,0.943164,0.0564491,0.0303123
armtoken,5q,0.836182,0.915222,0.837631,0.082176,0.0639147,0.071768,0.969218,0.752639,0.809962,0.474654,0.906298,0.949309,0.0477282,0.10007
armtoken,6p,0.904753,0.952378,0.907024,0.0602844,0.0450912,0.080363,1.01448,0.777947,0.909034,0.471582,0.878648,0.946237,0.0416926,0.203265
armtoken,6q,0.862842,0.931472,0.86764,0.074153,0.0577643,0.160185,0.929654,0.726977,0.832055,0.488479,0.90937,0.961598,0.0918706,3.03311e-05
armtoken,7p,0.906841,0.952497,0.907251,0.0612959,0.0477397,0.0219591,1.04776,0.831574,0.91202,0.447005,0.866359,0.921659,0.0474057,0.104187
armtoken,7q,0.877634,0.937122,0.878197,0.0677237,0.0518072,0.0504847,0.900198,0.69374,0.856371,0.529954,0.90937,0.956989,0.0354689,0.379899
armtoken,8p,0.919704,0.959419,0.920485,0.0563304,0.0417347,-0.0695635,1.04858,0.785598,0.922978,0.473118,0.875576,0.940092,0.0513847,0.0621477
armtoken,8q,0.870913,0.93331,0.871068,0.0693471,0.0540296,-0.00272029,0.90016,0.699465,0.842427,0.499232,0.921659,0.960061,0.0241938,0.836311
