model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.829376,0.910962,0.829852,0.0823658,0.0628818,-0.0561642,1.00881,0.773415,0.820141,0.493088,0.877112,0.929339,0.0402947,0.236178
armtoken,1q,0.842919,0.919209,0.844945,0.0816249,0.065131,0.0958115,1.00697,0.805436,0.821694,0.459293,0.889401,0.947773,0.0652031,0.00747418
armtoken,2p,0.86446,0.929813,0.864552,0.0746364,0.0573545,0.0192742,1.17159,0.895555,0.882332,0.453149,0.844854,0.910906,0.0552576,0.0361086
armtoken,2q,0.787098,0.887276,0.787258,0.0922279,0.0710364,-0.00578964,1.03738,0.795675,0.788181,0.480799,0.867896,0.938556,0.0315342,0.530366
armtoken,3p,0.886655,0.944574,0.89222,0.0704048,0.0553579,0.251279,1.03628,0.837259,0.880838,0.462366,0.867896,0.932412,0.118153,2.13878e-08
armtoken,3q,0.835434,0.924464,0.854633,0.0791677,0.0611113,0.349582,1.00419,0.825706,0.855262,0.431644,0.854071,0.926267,0.152135,1.21838e-13
armtoken,4p,0.919718,0.959128,0.919926,0.0582399,0.0433581,-0.0254647,1.0239,0.781468,0.914916,0.486943,0.861751,0.915515,0.0343282,0.420728
armtoken,4q,0.805314,0.898148,0.80667,0.0916296,0.0696591,0.0744396,1.06666,0.813937,0.801538,0.488479,0.861751,0.923195,0.0399501,0.244877
armtoken,5p,0.915359,0.957304,0.916431,0.0594615,0.0454694,0.0643922,1.10587,0.853445,0.920897,0.453149,0.850998,0.917051,0.0568379,0.0286065
armtoken,5q,0.831774,0.912802,0.833208,0.0832742,0.0650397,0.0430282,1.0213,0.803312,0.825786,0.46851,0.872504,0.935484,0.0460733,0.122714
armtoken,6p,0.899188,0.950666,0.903765,0.0620207,0.0471243,0.204386,1.11232,0.865834,0.917092,0.454685,0.855607,0.906298,0.110112,2.38863e-07
armtoken,6q,0.868322,0.932532,0.869616,0.0726564,0.0575166,-0.0338114,1.00295,0.79134,0.855463,0.451613,0.886329,0.950845,0.0555746,0.0344788
armtoken,7p,0.90973,0.953978,0.910073,0.0603378,0.0467626,0.0158316,1.09094,0.847964,0.91304,0.443932,0.872504,0.920123,0.0444137,0.149471
armtoken,7q,0.867954,0.934036,0.872424,0.0703514,0.054659,-0.181733,0.984458,0.767165,0.859929,0.522273,0.88172,0.946237,0.109114,3.18468e-07
armtoken,8p,0.916411,0.958246,0.918235,0.0574739,0.0437866,-0.145236,1.07985,0.821878,0.918773,0.454685,0.870968,0.927803,0.0753734,0.00114087
armtoken,8q,0.865304,0.93126,0.867245,0.0708377,0.0553479,0.0781105,1.0295,0.801819,0.870073,0.46851,0.890937,0.9447,0.0651229,0.00757755
armtoken,9p,0.919566,0.958947,0.919579,0.0570382,0.0443984,-0.0220873,1.05088,0.832946,0.921003,0.439324,0.88172,0.930876,0.0434591,0.166872
armtoken,9q,0.875951,0.935976,0.876051,0.0688707,0.0544524,-0.0270551,0.989839,0.791384,0.87428,0.463902,0.890937,0.9447,0.0536192,0.045652
armtoken,10p,0.926108,0.962713,0.926816,0.055034,0.0417522,0.0613272,1.10486,0.85518,0.932433,0.448541,0.837174,0.900154,0.0664342,0.00603994
armtoken,10q,0.875758,0.936963,0.877899,0.0721552,0.055707,0.114628,1.04993,0.803232,0.865814,0.505376,0.880184,0.938556,0.0692834,0.00363283
armtoken,11p,0.904967,0.951328,0.905026,0.0575956,0.0447755,0.00014053,1.05656,0.818251,0.916215,0.460829,0.847926,0.920123,0.0353418,0.384325
armtoken,11q,0.884361,0.941044,0.885564,0.0678429,0.0517105,0.112789,1.05859,0.802656,0.880689,0.50384,0.880184,0.926267,0.0533262,0.0475721
armtoken,12p,0.938871,0.969769,0.940451,0.0506466,0.0387252,0.148394,1.05836,0.826693,0.937819,0.447005,0.863287,0.920123,0.103767,1.42243e-06
armtoken,12q,0.877283,0.937673,0.879231,0.0701645,0.0556958,-0.127742,1.03526,0.822821,0.874332,0.453149,0.872504,0.938556,0.0822679,0.00027332
armtoken,13p,0.94575,0.973431,0.947568,0.0455289,0.0347077,-0.208263,1.02798,0.810203,0.947388,0.451613,0.878648,0.920123,0.104119,1.29196e-06
armtoken,13q,0.892529,0.945006,0.893037,0.0665112,0.0527691,-0.072835,1.00256,0.802514,0.880976,0.463902,0.870968,0.933948,0.0665871,0.00588051
