model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.833376,0.913137,0.833819,0.0813948,0.0629802,-0.0160286,0.985649,0.765834,0.819737,0.506912,0.886329,0.93702,0.0336859,0.444788
armtoken,1q,0.833172,0.912798,0.8332,0.0841191,0.0680065,-0.0389798,1.00478,0.806928,0.80722,0.447005,0.88172,0.950845,0.0588523,0.0210575
armtoken,2p,0.862703,0.929598,0.864152,0.0751185,0.0583961,0.0975671,1.05951,0.832624,0.868467,0.460829,0.872504,0.926267,0.0749431,0.00124214
armtoken,2q,0.784809,0.886507,0.785895,0.0927222,0.0726647,0.0307334,0.987611,0.774231,0.768126,0.466974,0.890937,0.952381,0.0319157,0.514695
armtoken,3p,0.889518,0.945855,0.894642,0.0695101,0.0543626,0.203561,0.975304,0.781005,0.870018,0.453149,0.890937,0.9447,0.0996497,4.27779e-06
armtoken,3q,0.851916,0.923124,0.852159,0.0750987,0.0579897,-0.0170159,0.91673,0.713479,0.829661,0.485407,0.918587,0.953917,0.0335292,0.450768
armtoken,4p,0.920004,0.959297,0.92025,0.0581362,0.0438489,-0.0396319,0.955237,0.740061,0.905682,0.470046,0.90169,0.943164,0.0383274,0.289035
armtoken,4q,0.812428,0.902893,0.815216,0.0899399,0.0686584,0.112891,0.941868,0.72557,0.765309,0.509985,0.890937,0.9447,0.0527991,0.0512023
armtoken,5p,0.927326,0.962984,0.927338,0.0550978,0.0418784,-0.0142436,1.00932,0.768015,0.919975,0.47619,0.889401,0.941628,0.0357951,0.368691
armtoken,5q,0.832949,0.913339,0.834188,0.0829828,0.0645844,0.0644513,0.969613,0.756268,0.807548,0.486943,0.900154,0.946237,0.0420455,0.195542
armtoken,6p,0.89189,0.945553,0.894071,0.0642263,0.0491836,-0.205127,1.05371,0.806241,0.89637,0.47619,0.866359,0.933948,0.103715,1.44259e-06
armtoken,6q,0.856166,0.929608,0.864171,0.075936,0.0594896,0.196568,0.922682,0.734178,0.823666,0.499232,0.897081,0.958525,0.106795,6.15167e-07
armtoken,7p,0.908565,0.953553,0.909263,0.0607261,0.0464912,0.0784844,1.02525,0.790309,0.904022,0.49616,0.880184,0.9447,0.0484774,0.0910259
armtoken,7q,0.866619,0.931893,0.868425,0.0707061,0.0541999,0.0172004,0.933139,0.715028,0.848352,0.53149,0.90169,0.946237,0.0270218,0.723166
armtoken,8p,0.916175,0.957986,0.917737,0.0575551,0.0433244,-0.156083,1.06313,0.783186,0.914875,0.463902,0.889401,0.950845,0.0789764,0.000549171
armtoken,8q,0.859109,0.930765,0.866323,0.0724484,0.0571274,0.179823,0.912642,0.736044,0.84177,0.491551,0.913978,0.960061,0.107042,5.73906e-07
armtoken,9p,0.922495,0.960496,0.922553,0.0559901,0.0431946,-0.0347087,0.998867,0.772049,0.913106,0.474654,0.892473,0.943164,0.0420787,0.194828
armtoken,9q,0.869728,0.933672,0.871744,0.0705771,0.054978,0.0766805,0.955839,0.748832,0.857563,0.480799,0.895545,0.953917,0.042626,0.183335
armtoken,10p,0.920428,0.959616,0.920862,0.0571101,0.0421859,-0.0892248,1.02859,0.785761,0.921837,0.488479,0.863287,0.932412,0.0553728,0.0355087
armtoken,10q,0.866895,0.932917,0.870335,0.0746843,0.0591208,0.116308,0.9486,0.756938,0.840305,0.477727,0.904762,0.949309,0.0840325,0.000185829
armtoken,11p,0.906484,0.952904,0.908026,0.0571338,0.0447138,0.0890044,0.951987,0.754531,0.904386,0.462366,0.884793,0.947773,0.0514307,0.0617619
armtoken,11q,0.889082,0.94308,0.889399,0.0664438,0.0508236,0.0399704,0.935149,0.71561,0.865111,0.529954,0.90169,0.947773,0.0323903,0.495478
armtoken,12p,0.939587,0.969558,0.940042,0.0503494,0.0381367,-0.00312632,0.94953,0.73003,0.924507,0.516129,0.897081,0.943164,0.0234778,0.861694
armtoken,12q,0.884574,0.940678,0.884875,0.0680483,0.0539181,-0.0218144,0.896404,0.708001,0.846449,0.522273,0.927803,0.970814,0.0356975,0.372025
armtoken,13p,0.945268,0.973056,0.946838,0.045731,0.0346033,0.103429,0.908386,0.709473,0.933867,0.506912,0.913978,0.961598,0.0556142,0.0342796
armtoken,13q,0.875577,0.940887,0.885269,0.0715647,0.0559161,0.249127,0.95109,0.776057,0.8663,0.486943,0.897081,0.946237,0.109403,2.93144e-07
armtoken,14p,0.936418,0.967754,0.936547,0.0534971,0.0385072,-0.041884,1.04608,0.786219,0.934466,0.479263,0.858679,0.933948,0.0479586,0.0972125
armtoken,14q,0.892342,0.944906,0.892847,0.0686096,0.0519471,0.0307804,0.964722,0.727277,0.866146,0.506912,0.906298,0.96467,0.0280234,0.68027
armtoken,15p,0.948562,0.974378,0.949413,0.0455307,0.0341272,-0.0062901,0.919311,0.710215,0.934579,0.491551,0.894009,0.935484,0.0148215,0.998715
armtoken,15q,0.887985,0.942707,0.888696,0.0641149,0.0505672,-0.0140267,0.949091,0.741168,0.875038,0.482335,0.912442,0.955453,0.034025,0.431992
armtoken,16p,0.926949,0.963517,0.928365,0.0552346,0.041892,0.114415,1.02673,0.796977,0.923955,0.453149,0.857143,0.920123,0.063913,0.009304
armtoken,16q,0.92512,0.962824,0.92703,0.0543856,0.0419667,0.120268,0.841975,0.664864,0.89387,0.522273,0.918587,0.97235,0.0795763,0.00048462
armtoken,17p,0.943163,0.971744,0.944286,0.0481095,0.0369595,0.0403222,0.932741,0.736528,0.932913,0.479263,0.889401,0.958525,0.0360817,0.35902
armtoken,17q,0.911519,0.954869,0.911775,0.0593054,0.0454173,-0.0430637,0.956616,0.74308,0.902215,0.480799,0.884793,0.956989,0.0466455,0.114451
armtoken,18p,0.932512,0.96742,0.935901,0.0513925,0.0379846,0.233972,0.9854,0.78203,0.937429,0.477727,0.880184,0.924731,0.112312,1.25548e-07
armtoken,18q,0.897974,0.948549,0.899746,0.0594551,0.0444024,0.0986683,0.981168,0.750933,0.907066,0.483871,0.906298,0.952381,0.0603589,0.0166286
armtoken,19p,0.944292,0.971747,0.944293,0.047926,0.0359953,0.00532446,1.03245,0.786031,0.942548,0.456221,0.886329,0.940092,0.0371082,0.325747
armtoken,19q,0.918324,0.95945,0.920545,0.057789,0.0435433,0.176027,1.04512,0.805323,0.921825,0.477727,0.866359,0.929339,0.081492,0.000323011
armtoken,20p,0.923696,0.961599,0.924673,0.0560039,0.0398011,0.0218506,1.00827,0.738486,0.922092,0.483871,0.895545,0.947773,0.0329109,0.474781
armtoken,20q,0.917611,0.959319,0.920294,0.0549148,0.0423412,0.0517526,0.940316,0.736384,0.909564,0.479263,0.895545,0.933948,0.037709,0.307273
armtoken,21p,0.931333,0.965617,0.932415,0.0504239,0.0373523,-0.0941592,0.983948,0.741081,0.932015,0.490015,0.883257,0.933948,0.0538938,0.0439141
armtoken,21q,0.926272,0.965127,0.93147,0.0552364,0.0426792,0.24574,0.96125,0.765822,0.915835,0.485407,0.883257,0.943164,0.110041,2.4382e-07
armtoken,22p,0.94366,0.972881,0.946498,0.0482936,0.036148,0.186587,0.966945,0.749339,0.936052,0.479263,0.872504,0.930876,0.114712,6.13271e-08
armtoken,22q,0.926829,0.962982,0.927334,0.0548194,0.042509,-0.00352798,0.948932,0.737321,0.909294,0.494624,0.889401,0.940092,0.0363443,0.350304
