model,nominal,empirical
cloneatt,0,0.000174557
cloneatt,0.01,0.00953079
cloneatt,0.02,0.0182935
cloneatt,0.03,0.028732
cloneatt,0.04,0.0382279
cloneatt,0.05,0.0478634
cloneatt,0.06,0.0572546
cloneatt,0.07,0.0664712
cloneatt,0.08,0.0776428
cloneatt,0.09,0.0876274
cloneatt,0.1,0.0963203
cloneatt,0.11,0.10627
cloneatt,0.12,0.115626
cloneatt,0.13,0.126554
cloneatt,0.14,0.136713
cloneatt,0.15,0.146244
cloneatt,0.16,0.155914
cloneatt,0.17,0.165794
cloneatt,0.18,0.175185
cloneatt,0.19,0.185658
cloneatt,0.2,0.195119
cloneatt,0.21,0.205209
cloneatt,0.22,0.215857
cloneatt,0.23,0.224969
cloneatt,0.24,0.233627
cloneatt,0.25,0.243786
cloneatt,0.26,0.252479
cloneatt,0.27,0.260788
cloneatt,0.28,0.270074
cloneatt,0.29,0.279849
cloneatt,0.3,0.289171
cloneatt,0.31,0.299225
cloneatt,0.32,0.310257
cloneatt,0.33,0.319474
cloneatt,0.34,0.328935
cloneatt,0.35,0.338256
cloneatt,0.36,0.347856
cloneatt,0.37,0.357387
cloneatt,0.38,0.366883
cloneatt,0.39,0.377322
cloneatt,0.4,0.386015
cloneatt,0.41,0.394847
cloneatt,0.42,0.404238
cloneatt,0.43,0.413629
cloneatt,0.44,0.423823
cloneatt,0.45,0.43297
cloneatt,0.46,0.44292
cloneatt,0.47,0.451683
cloneatt,0.48,0.46048
cloneatt,0.49,0.470116
cloneatt,0.5,0.479577
cloneatt,0.51,0.488759
cloneatt,0.52,0.498254
cloneatt,0.53,0.508169
cloneatt,0.54,0.518049
cloneatt,0.55,0.528348
cloneatt,0.56,0.538926
cloneatt,0.57,0.548213
cloneatt,0.58,0.558616
cloneatt,0.59,0.56874
cloneatt,0.6,0.577224
cloneatt,0.61,0.587383
cloneatt,0.62,0.597228
cloneatt,0.63,0.607806
cloneatt,0.64,0.61814
cloneatt,0.65,0.627042
cloneatt,0.66,0.637306
cloneatt,0.67,0.647012
cloneatt,0.68,0.656612
cloneatt,0.69,0.667365
cloneatt,0.7,0.676058
cloneatt,0.71,0.686915
cloneatt,0.72,0.697249
cloneatt,0.73,0.707303
cloneatt,0.74,0.718964
cloneatt,0.75,0.729786
cloneatt,0.76,0.741098
cloneatt,0.77,0.751257
cloneatt,0.78,0.761311
cloneatt,0.79,0.771889
cloneatt,0.8,0.781979
cloneatt,0.81,0.792278
cloneatt,0.82,0.802821
cloneatt,0.83,0.813853
cloneatt,0.84,0.824431
cloneatt,0.85,0.835742
cloneatt,0.86,0.847368
cloneatt,0.87,0.858435
cloneatt,0.88,0.869117
cloneatt,0.89,0.880708
cloneatt,0.9,0.891845
cloneatt,0.91,0.90354
cloneatt,0.92,0.914432
cloneatt,0.93,0.924382
cloneatt,0.94,0.935658
cloneatt,0.95,0.947074
cloneatt,0.96,0.95877
cloneatt,0.97,0.970325
cloneatt,0.98,0.980729
cloneatt,0.99,0.990644
cloneatt,1,1
