model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.235676,0.49168,0.241749,0.174327,0.138279,-0.0623259,1.00672,0.797351,0.230529,0.479263,0.878648,0.950845,0.0610952,0.0147842
cloneatt,1q,0.110984,0.339349,0.115158,0.194185,0.155605,0.0697278,1.03368,0.829117,0.116243,0.471582,0.87404,0.946237,0.0461046,0.122249
cloneatt,2p,0.235296,0.498727,0.248729,0.177282,0.141433,-0.0996699,0.980215,0.783872,0.176515,0.491551,0.895545,0.947773,0.0497011,0.0777288
cloneatt,2q,0.215122,0.465583,0.216767,0.177082,0.141259,0.0127421,0.976684,0.778223,0.167822,0.46851,0.892473,0.949309,0.0285395,0.65798
cloneatt,3p,0.334582,0.583165,0.340081,0.170588,0.136782,-0.0927193,1.03465,0.832973,0.320467,0.436252,0.864823,0.941628,0.0693027,0.00362004
cloneatt,3q,0.154352,0.396602,0.157293,0.179462,0.142789,0.0496943,0.978372,0.777066,0.146559,0.497696,0.903226,0.956989,0.0271738,0.716705
cloneatt,4p,0.440768,0.667856,0.446032,0.153712,0.124423,0.0549364,0.929056,0.748447,0.292772,0.474654,0.913978,0.96467,0.0433365,0.169218
cloneatt,4q,0.0993951,0.318057,0.10116,0.197077,0.155428,0.0290897,1.03024,0.811253,0.0761611,0.485407,0.884793,0.93702,0.0379238,0.300851
cloneatt,5p,0.326664,0.573131,0.328479,0.167711,0.134491,0.0419493,0.973867,0.780879,0.251845,0.474654,0.884793,0.952381,0.0508041,0.0671883
cloneatt,5q,0.295245,0.54577,0.297865,0.170445,0.134889,-0.0262463,1.00914,0.79893,0.280233,0.462366,0.892473,0.955453,0.0331284,0.466263
cloneatt,6p,0.183315,0.438923,0.192653,0.176525,0.141979,-0.101295,0.994348,0.799964,0.200756,0.49616,0.897081,0.938556,0.0591011,0.0202605
cloneatt,6q,0.0813656,0.295715,0.0874474,0.191906,0.153541,0.000261674,1.02053,0.81497,0.10449,0.482335,0.875576,0.949309,0.0362964,0.351884
cloneatt,7p,0.153225,0.393401,0.154764,0.1848,0.146824,-0.0335977,1.00198,0.793958,0.136332,0.509985,0.875576,0.933948,0.0418299,0.200233
cloneatt,7q,0.282442,0.53435,0.28553,0.163998,0.131255,-0.0366001,0.934724,0.746254,0.218896,0.516129,0.921659,0.953917,0.0370834,0.326528
cloneatt,8p,0.169571,0.413607,0.171071,0.181154,0.146369,-0.0388196,0.999094,0.806967,0.167551,0.508449,0.897081,0.9447,0.0289173,0.641642
cloneatt,8q,0.253501,0.507205,0.257257,0.166764,0.131587,0.0689386,0.938787,0.742785,0.210837,0.499232,0.90937,0.953917,0.0416087,0.205135
cloneatt,9p,0.173616,0.42596,0.181442,0.182826,0.143486,0.0939867,0.970858,0.764553,0.107279,0.517665,0.895545,0.941628,0.065369,0.00726437
cloneatt,9q,0.129026,0.364404,0.13279,0.182491,0.143475,0.0201437,0.934519,0.734323,0.0357692,0.520737,0.915515,0.961598,0.0309012,0.556759
cloneatt,10p,0.520233,0.733764,0.538409,0.140232,0.111753,0.159885,1.01762,0.813259,0.510038,0.459293,0.889401,0.943164,0.0906201,4.09432e-05
cloneatt,10q,0.321352,0.567254,0.321777,0.168638,0.133341,0.0305146,0.990808,0.783319,0.270583,0.479263,0.883257,0.943164,0.0258045,0.773827
cloneatt,11p,0.210024,0.462823,0.214205,0.166057,0.132939,-0.0620446,0.954373,0.763534,0.231276,0.488479,0.915515,0.952381,0.0471947,0.106957
cloneatt,11q,0.332269,0.580467,0.336942,0.163025,0.130576,0.0143806,0.948047,0.756791,0.247026,0.514593,0.923195,0.955453,0.0252682,0.795331
cloneatt,12p,0.380184,0.624943,0.390553,0.161272,0.133146,0.0656905,0.960096,0.792652,0.289964,0.483871,0.900154,0.955453,0.0368235,0.334761
cloneatt,12q,0.244076,0.498812,0.248813,0.174142,0.140537,0.029916,1.01092,0.814916,0.250154,0.46851,0.883257,0.949309,0.0505397,0.0695977
cloneatt,13p,0.65611,0.814246,0.662997,0.11463,0.0928185,0.132011,0.978105,0.800527,0.655864,0.462366,0.877112,0.9447,0.0746851,0.00130681
cloneatt,13q,0.182313,0.445203,0.198206,0.18346,0.145346,0.140734,1.02143,0.815186,0.197694,0.497696,0.895545,0.9447,0.072527,0.00198432
cloneatt,14p,0.730901,0.857563,0.735414,0.110057,0.0860921,0.0433159,0.983693,0.764804,0.669331,0.479263,0.886329,0.943164,0.0337098,0.443877
cloneatt,14q,0.0718322,0.268736,0.0722189,0.201454,0.159681,-0.00496019,1.02803,0.814358,0.0350255,0.500768,0.898618,0.940092,0.0232161,0.870525
cloneatt,15p,0.806779,0.898478,0.807264,0.0882452,0.0704988,-0.0478206,0.985515,0.787883,0.793661,0.442396,0.840246,0.932412,0.0531871,0.0485081
cloneatt,15q,0.12027,0.353303,0.124823,0.179678,0.145384,-0.0163078,0.954689,0.771863,0.106998,0.49616,0.910906,0.958525,0.0275719,0.699693
cloneatt,16p,0.618354,0.791731,0.626838,0.126249,0.102844,-0.118225,0.988178,0.806602,0.581978,0.43318,0.895545,0.949309,0.0879009,7.75103e-05
cloneatt,16q,0.184745,0.435271,0.189461,0.179451,0.145086,0.0401633,0.994927,0.801817,0.171775,0.488479,0.900154,0.955453,0.0318973,0.515447
cloneatt,17p,0.736783,0.862518,0.743938,0.103531,0.0833313,-0.164759,1.07995,0.876113,0.761869,0.396313,0.854071,0.918587,0.112689,1.12303e-07
cloneatt,17q,0.350975,0.59602,0.35524,0.16062,0.12993,0.054016,1.002,0.810293,0.345496,0.473118,0.889401,0.946237,0.0531963,0.0484456
cloneatt,18p,0.619792,0.788585,0.621867,0.121982,0.0961089,0.0239446,1.04469,0.823896,0.649166,0.448541,0.884793,0.9447,0.037498,0.313677
cloneatt,18q,0.191978,0.443925,0.19707,0.167319,0.13221,0.00812037,0.957814,0.756403,0.229743,0.52381,0.921659,0.961598,0.0273664,0.70849
cloneatt,19p,0.685133,0.833913,0.695412,0.11394,0.0895038,0.193282,1.08603,0.866013,0.719671,0.454685,0.843318,0.904762,0.09744,7.58375e-06
cloneatt,19q,0.278567,0.531128,0.282097,0.17175,0.140378,0.0300932,0.986723,0.807206,0.240363,0.465438,0.907834,0.953917,0.0426076,0.183713
cloneatt,20p,0.675554,0.83309,0.694039,0.115483,0.0896744,-0.234009,0.98115,0.773982,0.648845,0.486943,0.892473,0.9447,0.109051,3.2433e-07
cloneatt,20q,0.394885,0.629927,0.396808,0.148824,0.120121,-0.0121461,0.969686,0.782649,0.407023,0.485407,0.903226,0.960061,0.0290536,0.635747
