model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.105384,0.325695,0.106077,0.188602,0.149881,-0.00385204,1.01477,0.806968,0.13033,0.454685,0.880184,0.960061,0.0311288,0.547218
clonemlp,1q,0.189054,0.436796,0.190791,0.185463,0.147725,0.0309658,1.00128,0.798751,0.141012,0.486943,0.875576,0.940092,0.0323157,0.498479
clonemlp,2p,0.216757,0.466146,0.217292,0.179418,0.14305,0.0176454,0.987421,0.783423,0.14666,0.497696,0.890937,0.943164,0.0450615,0.138516
clonemlp,2q,0.275093,0.535182,0.28642,0.170182,0.138933,0.0781247,1.00319,0.817492,0.260421,0.425499,0.897081,0.960061,0.0876843,8.14834e-05
clonemlp,3p,0.0466613,0.220507,0.0486231,0.204186,0.165851,0.0420117,1.01656,0.827006,-0.015196,0.451613,0.897081,0.950845,0.0465718,0.115489
clonemlp,3q,0.164502,0.41136,0.169217,0.178382,0.140783,0.0664295,0.937852,0.742048,0.0955231,0.517665,0.900154,0.958525,0.0478692,0.098313
clonemlp,4p,0.289165,0.542402,0.2942,0.173299,0.138838,-0.0110614,0.968021,0.775339,0.189189,0.483871,0.904762,0.960061,0.0203181,0.948956
clonemlp,4q,0.218571,0.469397,0.220333,0.183575,0.144511,0.0216422,0.986769,0.776257,0.122942,0.499232,0.890937,0.952381,0.0269094,0.727928
clonemlp,5p,0.205435,0.454672,0.206727,0.182184,0.147943,0.0287129,1.01798,0.824962,0.186402,0.454685,0.886329,0.955453,0.0397501,0.250031
clonemlp,5q,0.2467,0.498125,0.248128,0.176217,0.138974,-0.0433037,0.964228,0.761193,0.159856,0.499232,0.904762,0.949309,0.0396331,0.253085
clonemlp,6p,0.236381,0.489962,0.240062,0.170694,0.136737,0.0654378,0.930442,0.745333,0.149942,0.545315,0.920123,0.956989,0.0530921,0.0491557
clonemlp,6q,0.160403,0.408954,0.167244,0.183465,0.146443,0.0897307,0.992866,0.794324,0.144111,0.486943,0.884793,0.950845,0.0595185,0.0189836
clonemlp,7p,0.200192,0.453195,0.205386,0.179602,0.144022,0.0194095,0.991825,0.793126,0.165504,0.500768,0.887865,0.933948,0.0268098,0.732132
clonemlp,7q,0.242728,0.493791,0.243829,0.168475,0.134419,0.00717623,0.945229,0.750423,0.187393,0.502304,0.907834,0.960061,0.0244831,0.825588
clonemlp,8p,0.537601,0.745998,0.556513,0.135178,0.108638,-0.189723,0.924173,0.754334,0.468529,0.508449,0.918587,0.961598,0.0889375,6.09099e-05
clonemlp,8q,0.11705,0.354081,0.125373,0.181366,0.142438,0.0905284,0.946624,0.745872,0.0835056,0.502304,0.921659,0.956989,0.0531723,0.0486082
clonemlp,9p,0.398494,0.639063,0.408402,0.155979,0.124949,0.0769062,0.92004,0.737814,0.275095,0.53149,0.907834,0.958525,0.0614085,0.0140568
clonemlp,9q,0.192659,0.454377,0.206459,0.175698,0.139924,-0.027314,0.942686,0.751877,0.133122,0.50384,0.907834,0.956989,0.0291826,0.630174
clonemlp,10p,0.265203,0.52373,0.274293,0.173547,0.139148,-0.026229,0.952329,0.763074,0.161368,0.522273,0.903226,0.955453,0.0266606,0.738416
clonemlp,10q,0.155622,0.39738,0.157911,0.188105,0.149367,-0.0488772,0.960481,0.762693,0.0335981,0.514593,0.912442,0.952381,0.0482636,0.0935341
clonemlp,11p,0.304373,0.588335,0.346138,0.155826,0.123953,0.141998,1.02132,0.811019,0.393316,0.463902,0.889401,0.940092,0.0668157,0.00564948
clonemlp,11q,0.185504,0.431151,0.185891,0.180052,0.143236,0.0215587,1.01085,0.801092,0.193301,0.497696,0.898618,0.9447,0.034166,0.426732
clonemlp,12p,0.422819,0.653443,0.426988,0.155627,0.128241,0.0882234,0.951527,0.786398,0.325842,0.470046,0.904762,0.961598,0.0517413,0.0592146
clonemlp,12q,0.161713,0.429207,0.184219,0.183384,0.146369,0.138688,1.01399,0.815633,0.186613,0.47619,0.889401,0.946237,0.085271,0.000141057
clonemlp,13p,0.721499,0.869919,0.75676,0.103158,0.0819467,0.278136,1.06868,0.877767,0.775992,0.425499,0.840246,0.917051,0.13612,5.2683e-11
clonemlp,13q,0.181202,0.427921,0.183117,0.183585,0.14731,0.0434612,0.983303,0.78895,0.123436,0.486943,0.898618,0.950845,0.0423597,0.188858
clonemlp,14p,0.720422,0.858316,0.736706,0.11218,0.0875139,-0.270862,1.07635,0.862351,0.729955,0.420891,0.861751,0.913978,0.140184,1.20344e-11
clonemlp,14q,0.126914,0.365921,0.133898,0.195385,0.15286,-0.0642064,1.00956,0.791361,0.065684,0.514593,0.887865,0.938556,0.0388848,0.273263
clonemlp,15p,0.738759,0.869067,0.755277,0.102609,0.081547,0.133296,0.921731,0.744891,0.691773,0.486943,0.890937,0.946237,0.0790372,0.000542277
clonemlp,15q,0.190203,0.455968,0.207906,0.172389,0.136551,0.0595611,0.908636,0.718711,0.0854404,0.542243,0.926267,0.960061,0.0582091,0.0232486
clonemlp,16p,0.412838,0.642707,0.413072,0.156595,0.126435,0.0227536,1.00143,0.805119,0.3732,0.463902,0.884793,0.946237,0.0325304,0.489869
clonemlp,16q,0.462219,0.688626,0.474206,0.145748,0.1154,-0.0832967,1.02018,0.806469,0.469835,0.491551,0.867896,0.9447,0.0481392,0.0950201
clonemlp,17p,0.718358,0.858114,0.73636,0.107093,0.0853911,0.186061,0.975095,0.792516,0.697733,0.451613,0.860215,0.924731,0.0910947,3.65547e-05
clonemlp,17q,0.253001,0.505002,0.255027,0.172317,0.138564,0.0418703,0.946736,0.761329,0.165744,0.52381,0.912442,0.952381,0.0308247,0.559977
clonemlp,18p,0.686761,0.836975,0.700527,0.110719,0.0882346,0.078798,1.11353,0.890973,0.742703,0.445469,0.831029,0.921659,0.0746003,0.00132874
clonemlp,18q,0.139448,0.40907,0.167338,0.172672,0.136748,0.0934698,0.982559,0.776669,0.21041,0.505376,0.895545,0.958525,0.0479503,0.0973141
clonemlp,19p,0.714018,0.861652,0.742444,0.108588,0.085908,0.113104,1.11759,0.892337,0.749575,0.425499,0.827957,0.915515,0.0741488,0.0014514
clonemlp,19q,0.603922,0.792597,0.62821,0.127259,0.100551,0.193888,1.07699,0.872307,0.659289,0.430108,0.861751,0.930876,0.107899,4.50473e-07
clonemlp,20p,0.596792,0.774218,0.599413,0.128739,0.100056,-0.0434462,0.967414,0.751617,0.549302,0.49616,0.884793,0.941628,0.0350064,0.396152
clonemlp,20q,0.452408,0.699739,0.489635,0.141574,0.109928,-0.214186,0.954563,0.753365,0.455187,0.539171,0.906298,0.960061,0.108606,3.68285e-07
clonemlp,21p,0.753706,0.874108,0.764065,0.095497,0.0757463,-0.0599601,1.0792,0.849013,0.792099,0.403994,0.858679,0.929339,0.0874097,8.68005e-05
clonemlp,21q,0.524968,0.736466,0.542382,0.140207,0.11149,0.174197,0.921424,0.746546,0.437978,0.509985,0.913978,0.966206,0.103999,1.33501e-06
clonemlp,22p,0.710852,0.861251,0.741752,0.109406,0.0856207,0.224733,0.99006,0.790114,0.695073,0.47619,0.887865,0.9447,0.103694,1.45096e-06
clonemlp,22q,0.728868,0.863311,0.745305,0.105525,0.083917,-0.217158,1.06886,0.854751,0.74289,0.40553,0.877112,0.933948,0.117732,2.43715e-08
