model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.832739,0.913063,0.833684,0.0815501,0.0631765,0.0430603,0.942429,0.73411,0.802824,0.529954,0.897081,0.947773,0.0450302,0.13903
armtoken,1q,0.832318,0.912508,0.832671,0.0843343,0.0682108,0.0133117,1.07352,0.863031,0.831116,0.416283,0.858679,0.932412,0.0626515,0.0114771
armtoken,2p,0.862089,0.929566,0.864094,0.0752865,0.0586155,0.113424,1.0301,0.812228,0.86085,0.470046,0.88172,0.941628,0.0814257,0.000327634
armtoken,2q,0.784849,0.88651,0.7859,0.0927136,0.0726546,0.0297439,1.02129,0.800538,0.783166,0.457757,0.878648,0.9447,0.0355427,0.377347
armtoken,3p,0.894404,0.945951,0.894824,0.0679557,0.0530656,0.0320934,0.991983,0.775671,0.874352,0.459293,0.884793,0.947773,0.0416069,0.205176
armtoken,3q,0.846937,0.922606,0.851201,0.0763507,0.0586479,0.138556,0.980803,0.768769,0.851189,0.454685,0.900154,0.935484,0.0668765,0.00558941
armtoken,4p,0.9195,0.959247,0.920154,0.058319,0.0441321,0.0941732,1.12816,0.879295,0.93238,0.403994,0.823349,0.898618,0.0921654,2.82425e-05
armtoken,4q,0.814868,0.902947,0.815313,0.0893528,0.068289,0.0424929,0.944329,0.723909,0.76653,0.52381,0.900154,0.946237,0.0289108,0.641921
armtoken,5p,0.925695,0.962751,0.92689,0.0557128,0.0421769,0.0946669,0.936691,0.716454,0.907084,0.517665,0.903226,0.950845,0.0545923,0.0397502
armtoken,5q,0.832676,0.913315,0.834143,0.0830506,0.0646161,0.077853,1.04854,0.818132,0.835431,0.445469,0.884793,0.927803,0.0621779,0.0124048
armtoken,6p,0.890952,0.944258,0.891623,0.0645042,0.0492037,0.0144578,1.05234,0.795052,0.8961,0.47619,0.886329,0.941628,0.0358965,0.365252
armtoken,6q,0.859544,0.929815,0.864556,0.0750389,0.0586408,0.158559,0.96691,0.759429,0.839428,0.480799,0.889401,0.949309,0.0877894,7.95324e-05
armtoken,7p,0.908669,0.953558,0.909273,0.0606914,0.0464647,0.0694107,0.986249,0.759861,0.896281,0.50384,0.890937,0.949309,0.0429845,0.176101
armtoken,7q,0.865776,0.931784,0.868221,0.0709294,0.0543236,0.0503475,0.958916,0.735677,0.856395,0.517665,0.894009,0.941628,0.0372373,0.321717
armtoken,8p,0.917098,0.957907,0.917586,0.0572374,0.0430434,-0.0866846,1.06083,0.775795,0.914505,0.471582,0.892473,0.952381,0.0523448,0.0545207
armtoken,8q,0.865697,0.931111,0.866968,0.0707343,0.0555083,0.0358673,1.10562,0.868027,0.892185,0.420891,0.870968,0.923195,0.0593748,0.019415
armtoken,9p,0.921552,0.96037,0.922311,0.0563296,0.0435574,0.0776046,0.962186,0.747942,0.906355,0.490015,0.913978,0.947773,0.0478139,0.0989989
armtoken,9q,0.869356,0.933631,0.871667,0.0706777,0.0550357,0.0937444,1.04682,0.820688,0.881247,0.451613,0.863287,0.921659,0.0665484,0.00592048
armtoken,10p,0.920087,0.959521,0.92068,0.0572325,0.0424827,0.0702935,0.993845,0.760869,0.916276,0.508449,0.883257,0.941628,0.0533566,0.0473697
