model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.82927,0.910774,0.82951,0.0823913,0.0629338,0.0214909,0.997286,0.76463,0.81596,0.508449,0.877112,0.932412,0.0204507,0.946216
armtoken,1q,0.845532,0.919549,0.84557,0.0809432,0.064753,-0.0303437,1.04236,0.83132,0.833595,0.436252,0.880184,0.941628,0.05104,0.0650995
armtoken,2p,0.861925,0.929636,0.864224,0.0753313,0.0582439,0.123367,1.06551,0.825083,0.857737,0.491551,0.872504,0.932412,0.0744694,0.00136325
armtoken,2q,0.786442,0.887152,0.787038,0.0923699,0.0712352,0.0393713,0.988128,0.759529,0.766538,0.502304,0.889401,0.943164,0.0342572,0.423349
armtoken,3p,0.890818,0.944416,0.891922,0.0690999,0.054136,0.11309,0.975494,0.77039,0.865523,0.480799,0.906298,0.952381,0.0634274,0.010092
armtoken,3q,0.853629,0.925206,0.856005,0.0746632,0.057603,0.106712,0.968852,0.754266,0.844512,0.477727,0.884793,0.949309,0.0507009,0.06812
armtoken,4p,0.919348,0.959062,0.9198,0.0583741,0.0435014,0.0616996,1.12008,0.856801,0.9289,0.447005,0.831029,0.892473,0.0618922,0.0129965
armtoken,4q,0.806108,0.898144,0.806663,0.0914424,0.0695477,0.0178219,1.01228,0.771246,0.779641,0.513057,0.878648,0.935484,0.0220624,0.906237
armtoken,5p,0.916125,0.95742,0.916654,0.0591917,0.0453819,0.015409,0.951995,0.734135,0.893259,0.50384,0.904762,0.960061,0.0196426,0.961584
armtoken,5q,0.831855,0.912813,0.833227,0.0832542,0.0650257,0.0435179,1.11911,0.880091,0.854906,0.44086,0.840246,0.90169,0.064629,0.00824367
armtoken,6p,0.903142,0.951056,0.904507,0.0607922,0.0456802,-0.0524426,1.03431,0.783759,0.904114,0.477727,0.875576,0.933948,0.0480591,0.0959881
armtoken,6q,0.865646,0.932329,0.869237,0.0733911,0.0578257,0.129999,0.986661,0.781742,0.85065,0.479263,0.890937,0.946237,0.0576866,0.025175
armtoken,7p,0.909816,0.954008,0.910132,0.0603093,0.0467508,-0.0172249,1.01551,0.789451,0.899642,0.47619,0.889401,0.93702,0.0365517,0.343521
armtoken,7q,0.871517,0.933961,0.872284,0.0693958,0.0536682,0.0555267,0.994375,0.760182,0.862709,0.517665,0.878648,0.935484,0.0407582,0.224848
armtoken,8p,0.916926,0.958267,0.918276,0.0572967,0.0436878,-0.120466,1.05492,0.801276,0.914889,0.465438,0.883257,0.935484,0.0637121,0.00962295
armtoken,8q,0.865888,0.931318,0.867353,0.0706839,0.0552248,0.0647321,1.12865,0.877616,0.891899,0.434716,0.858679,0.926267,0.0792565,0.000518083
armtoken,9p,0.918466,0.958885,0.919461,0.0574271,0.0446647,0.097505,0.994974,0.792017,0.911877,0.465438,0.890937,0.946237,0.058797,0.0212383
armtoken,9q,0.874129,0.935751,0.87563,0.0693747,0.0545581,0.0924855,0.975652,0.781411,0.870597,0.482335,0.890937,0.938556,0.0476287,0.101326
armtoken,10p,0.92595,0.962847,0.927075,0.0550927,0.0420238,0.120181,0.946408,0.739041,0.907915,0.508449,0.886329,0.9447,0.072233,0.00209849
armtoken,10q,0.874609,0.936899,0.87778,0.0724881,0.0560752,0.138733,0.990524,0.762503,0.849237,0.525346,0.892473,0.950845,0.0802812,0.000417887
armtoken,11p,0.90486,0.951309,0.904988,0.057628,0.0447988,0.014539,1.04832,0.812169,0.914894,0.466974,0.847926,0.920123,0.0376777,0.308218
armtoken,11q,0.885062,0.940925,0.885341,0.067637,0.0515382,0.0494861,1.17391,0.886133,0.90298,0.459293,0.826421,0.906298,0.0545647,0.0399082
armtoken,12p,0.940228,0.969848,0.940606,0.0500814,0.0380042,0.0492097,1.05056,0.806823,0.936893,0.457757,0.869432,0.927803,0.0586394,0.0217614
armtoken,12q,0.876625,0.937675,0.879234,0.0703523,0.0558101,0.141121,0.995353,0.793018,0.864052,0.488479,0.889401,0.943164,0.0662794,0.00620531
armtoken,13p,0.94728,0.973413,0.947533,0.0448823,0.034129,-0.0707794,0.898897,0.695118,0.931193,0.520737,0.906298,0.946237,0.0416797,0.203552
armtoken,13q,0.891694,0.944713,0.892482,0.066769,0.0529984,0.0596473,0.980955,0.786406,0.875675,0.471582,0.877112,0.941628,0.0524379,0.0538261
armtoken,14p,0.933977,0.966492,0.934108,0.0545143,0.039383,0.0607586,1.16111,0.860574,0.940683,0.493088,0.815668,0.898618,0.0499656,0.0750818
armtoken,14q,0.897363,0.947509,0.897773,0.0669905,0.0509038,0.0574058,0.966515,0.735701,0.864963,0.522273,0.915515,0.953917,0.0444718,0.148462
armtoken,15p,0.945944,0.972807,0.946354,0.0466754,0.034954,-0.0476552,0.971012,0.752367,0.939966,0.482335,0.878648,0.932412,0.0415286,0.206934
armtoken,15q,0.886555,0.942248,0.88783,0.0645229,0.0504737,-0.0670372,1.02073,0.79696,0.887754,0.477727,0.886329,0.933948,0.0602022,0.0170467
armtoken,16p,0.928581,0.963876,0.929056,0.0546143,0.0420113,-0.0402262,0.9548,0.751722,0.912506,0.473118,0.898618,0.946237,0.0460207,0.123497
armtoken,16q,0.925308,0.962827,0.927036,0.054317,0.0421402,0.108964,0.835415,0.659198,0.888508,0.543779,0.923195,0.973886,0.076258,0.00095642
armtoken,17p,0.943337,0.972383,0.945528,0.0480356,0.0358223,0.0769241,0.910771,0.706535,0.931465,0.474654,0.903226,0.961598,0.0505784,0.0692406
armtoken,17q,0.911303,0.954896,0.911826,0.0593776,0.0455839,0.0618805,1.09525,0.839827,0.918954,0.457757,0.847926,0.920123,0.0451315,0.137371
armtoken,18p,0.938201,0.96896,0.938884,0.0491787,0.0354913,-0.000152793,1.1266,0.8406,0.95126,0.471582,0.857143,0.910906,0.0433512,0.168934
armtoken,18q,0.898256,0.947803,0.898331,0.0593729,0.0434657,-0.0195104,0.971533,0.717864,0.899382,0.548387,0.913978,0.953917,0.0345318,0.413257
armtoken,19p,0.940108,0.96976,0.940434,0.0496932,0.038097,0.0619161,0.953609,0.742424,0.928435,0.493088,0.907834,0.950845,0.0436977,0.162378
armtoken,19q,0.919674,0.959838,0.92129,0.0573095,0.0428022,-0.0978135,1.0681,0.795218,0.917534,0.477727,0.880184,0.932412,0.0683637,0.00429063
armtoken,20p,0.928768,0.963738,0.92879,0.0541108,0.0388777,0.00598711,1.0712,0.799302,0.934973,0.453149,0.866359,0.932412,0.049081,0.0842467
armtoken,20q,0.928936,0.963841,0.92899,0.0510009,0.0392989,0.0246124,0.995757,0.777606,0.930331,0.466974,0.858679,0.927803,0.036665,0.33985
armtoken,21p,0.935856,0.96779,0.936618,0.0487351,0.0350562,-0.0569436,1.16694,0.867434,0.955354,0.447005,0.807988,0.887865,0.0646152,0.00826305
armtoken,21q,0.930612,0.965432,0.932059,0.053586,0.040413,0.0946915,0.990733,0.75352,0.92045,0.494624,0.895545,0.9447,0.0535234,0.0462724
armtoken,22p,0.948675,0.974033,0.94874,0.0460942,0.0342861,-0.027126,1.13926,0.859279,0.954852,0.443932,0.831029,0.898618,0.0594577,0.019165
armtoken,22q,0.927799,0.963598,0.928521,0.0544547,0.0418278,0.122377,1.18367,0.897365,0.935745,0.434716,0.829493,0.887865,0.080377,0.000409513
