model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
cloneatt,651,5000,0.589078,0.595353,0.124882,0.616073,-0.0120809,1.08248,93.8731,0.450251,0.863183,0.930422,-0.0350461,29,26,30.0865
