model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.151062,0.392148,0.15378,0.183724,0.144338,0.0463154,0.997418,0.785052,0.150435,0.509985,0.884793,0.946237,0.0383071,0.289621
cloneatt,1q,0.16576,0.419395,0.175892,0.188107,0.150702,-0.0437963,1.01026,0.808895,0.127273,0.470046,0.884793,0.947773,0.0430822,0.174169
cloneatt,2p,0.153438,0.398446,0.158759,0.186529,0.14969,-0.0212147,0.970053,0.778208,0.0732231,0.491551,0.917051,0.953917,0.0236649,0.85523
cloneatt,2q,0.052572,0.23485,0.0551545,0.194556,0.154723,0.0397625,0.987593,0.786127,0.0278924,0.480799,0.889401,0.9447,0.0350091,0.396054
cloneatt,3p,0.231892,0.494527,0.244557,0.183279,0.147183,0.0748684,1.00186,0.806962,0.166353,0.482335,0.889401,0.950845,0.052718,0.0517815
cloneatt,3q,0.0762396,0.296829,0.0881074,0.187568,0.149033,0.105789,0.95132,0.758532,0.0281284,0.514593,0.913978,0.955453,0.0556446,0.0341275
cloneatt,4p,0.0120887,0.130027,0.0169069,0.204301,0.162724,-0.0504801,0.997184,0.794452,-0.0570879,0.514593,0.898618,0.941628,0.045044,0.138803
cloneatt,4q,-0.000748515,0.132122,0.0174561,0.207745,0.164423,0.0586065,1.03724,0.820478,-0.0101802,0.493088,0.889401,0.933948,0.0615319,0.013779
cloneatt,5p,0.125978,0.378635,0.143364,0.191076,0.154581,0.0758741,0.975354,0.790262,0.0377077,0.500768,0.897081,0.958525,0.0376335,0.309556
cloneatt,5q,-0.00303423,0.112413,0.0126366,0.20334,0.163323,-0.100995,1.01677,0.819243,-0.00033462,0.491551,0.910906,0.946237,0.050935,0.0660228
cloneatt,6p,0.252406,0.506849,0.256896,0.168893,0.135655,-0.00129711,0.946911,0.759845,0.197063,0.525346,0.903226,0.9447,0.0296996,0.607898
cloneatt,6q,0.215506,0.471216,0.222045,0.177342,0.1409,-0.0294208,0.940669,0.746164,0.101691,0.511521,0.910906,0.966206,0.0266292,0.739731
cloneatt,7p,0.0983909,0.321231,0.103189,0.19069,0.151714,0.0299917,0.971609,0.773838,0.0367445,0.520737,0.895545,0.946237,0.0341586,0.427006
cloneatt,7q,0.0775759,0.295697,0.0874367,0.185941,0.14751,-0.0950949,0.945647,0.752829,0.0340389,0.53149,0.912442,0.961598,0.0628727,0.0110658
cloneatt,8p,0.0628752,0.264581,0.0700032,0.19244,0.15496,-0.0810526,0.987741,0.797752,0.0504452,0.519201,0.903226,0.960061,0.0485032,0.090727
cloneatt,8q,0.114294,0.361289,0.13053,0.181649,0.142577,0.0242509,0.918578,0.721414,0.0236979,0.551459,0.915515,0.963134,0.0446846,0.144808
cloneatt,9p,0.085351,0.29216,0.0853577,0.192342,0.152732,0.00137194,0.989518,0.784379,0.0441386,0.516129,0.90169,0.946237,0.0298572,0.601133
cloneatt,9q,0.0449742,0.216348,0.0468066,0.191093,0.151027,0.0391994,0.931008,0.736715,-0.0516841,0.533026,0.90937,0.967742,0.0408835,0.221856
cloneatt,10p,0.12818,0.364366,0.132763,0.189037,0.151663,-0.0543798,0.943175,0.759814,0.00208467,0.522273,0.915515,0.955453,0.049832,0.0764094
cloneatt,10q,0.108728,0.340349,0.115837,0.193258,0.155873,0.088129,0.992194,0.802952,0.0543791,0.470046,0.90169,0.947773,0.0501646,0.0731403
cloneatt,11p,0.0847641,0.29128,0.0848438,0.178738,0.141218,-0.00873076,0.917143,0.724779,0.0444915,0.551459,0.924731,0.966206,0.0393963,0.259349
cloneatt,11q,0.331116,0.581825,0.33852,0.163165,0.131224,0.019755,0.954906,0.766668,0.263398,0.502304,0.90937,0.955453,0.0171316,0.990466
cloneatt,12p,0.176319,0.436133,0.190212,0.185912,0.149518,0.110933,0.999248,0.808966,0.140564,0.499232,0.886329,0.935484,0.0482433,0.093775
cloneatt,12q,0.133159,0.370417,0.137209,0.186481,0.14916,0.0684276,0.999696,0.801073,0.12777,0.499232,0.886329,0.947773,0.0577152,0.0250662
cloneatt,13p,0.292006,0.547773,0.300056,0.164476,0.132501,-0.109749,0.996918,0.808545,0.324255,0.49616,0.875576,0.940092,0.0540735,0.0428082
cloneatt,13q,0.132889,0.371603,0.138089,0.188923,0.152784,0.048379,1.01086,0.817932,0.123027,0.466974,0.894009,0.953917,0.0407075,0.226066
cloneatt,14p,0.209282,0.468679,0.21966,0.188657,0.151294,-0.0937677,1.04835,0.843974,0.193056,0.479263,0.88172,0.932412,0.051522,0.061004
cloneatt,14q,0.045027,0.213751,0.0456897,0.204342,0.163595,-0.0240539,1.00372,0.805204,-0.0314332,0.491551,0.900154,0.943164,0.0264523,0.747134
cloneatt,15p,0.439917,0.68042,0.462971,0.150242,0.125014,0.191442,0.923968,0.786386,0.364945,0.454685,0.898618,0.952381,0.107208,5.47709e-07
cloneatt,15q,0.027767,0.215275,0.0463434,0.188888,0.15177,0.0481565,0.974618,0.78265,0.0520325,0.497696,0.917051,0.956989,0.0302082,0.586115
cloneatt,16p,0.361048,0.610377,0.372561,0.163355,0.13318,0.0395309,1.02248,0.835258,0.360446,0.451613,0.872504,0.950845,0.0556069,0.0343166
cloneatt,16q,0.0850871,0.292916,0.0858,0.190103,0.154225,-0.0120713,1.0005,0.812446,0.0975026,0.483871,0.895545,0.956989,0.0260395,0.764226
cloneatt,17p,0.569037,0.760416,0.578232,0.132475,0.107473,0.0921937,0.914609,0.742861,0.463971,0.473118,0.917051,0.960061,0.0542974,0.0414641
cloneatt,17q,0.147874,0.400764,0.160612,0.184044,0.147864,0.0901313,0.975566,0.785778,0.108666,0.50384,0.90937,0.950845,0.0494689,0.0801176
cloneatt,18p,0.428536,0.658005,0.432971,0.149548,0.120236,-0.0427879,0.920485,0.740216,0.336536,0.525346,0.923195,0.963134,0.0478821,0.0981535
cloneatt,18q,0.074672,0.277701,0.0771176,0.179053,0.139996,0.0449106,0.926008,0.725913,0.0685955,0.533026,0.930876,0.963134,0.0490026,0.0851017
cloneatt,19p,0.457278,0.677044,0.458389,0.149589,0.120321,-0.0339021,0.984967,0.791435,0.414452,0.486943,0.895545,0.952381,0.0338518,0.438503
cloneatt,19q,0.131797,0.363887,0.132414,0.188412,0.153386,0.0113989,1.00298,0.814963,0.106093,0.46851,0.900154,0.953917,0.0280013,0.681224
cloneatt,20p,0.359989,0.605926,0.367146,0.162196,0.130812,-0.0101017,0.987045,0.793341,0.31451,0.488479,0.886329,0.950845,0.0240814,0.840408
cloneatt,20q,0.0871096,0.307477,0.094542,0.182794,0.149991,-0.0846652,0.94271,0.777339,0.0654257,0.500768,0.920123,0.97235,0.0374778,0.314297
cloneatt,21p,0.73448,0.867818,0.753108,0.0991544,0.0782162,0.257515,0.957901,0.777071,0.741071,0.465438,0.889401,0.935484,0.121409,7.66884e-09
cloneatt,21q,0.264979,0.518263,0.268597,0.174405,0.139374,0.0362913,0.944794,0.755206,0.142443,0.485407,0.913978,0.958525,0.0510354,0.0651398
cloneatt,22p,0.329298,0.573926,0.329391,0.166627,0.132387,0.00270531,0.992349,0.78672,0.283557,0.497696,0.890937,0.943164,0.0287993,0.646742
cloneatt,22q,0.449871,0.675388,0.456149,0.150313,0.119778,0.0883739,0.947402,0.755038,0.364284,0.53149,0.895545,0.958525,0.0583261,0.0228354
