model,nominal,empirical
cloneatt,0,0.000174557
cloneatt,0.01,0.00970535
cloneatt,0.02,0.0198645
cloneatt,0.03,0.0289764
cloneatt,0.04,0.0388214
cloneatt,0.05,0.0489457
cloneatt,0.06,0.0583019
cloneatt,0.07,0.0679025
cloneatt,0.08,0.0768398
cloneatt,0.09,0.0868245
cloneatt,0.1,0.0967393
cloneatt,0.11,0.105711
cloneatt,0.12,0.115138
cloneatt,0.13,0.124354
cloneatt,0.14,0.134409
cloneatt,0.15,0.14373
cloneatt,0.16,0.15347
cloneatt,0.17,0.164048
cloneatt,0.18,0.17323
cloneatt,0.19,0.181818
cloneatt,0.2,0.191279
cloneatt,0.21,0.200531
cloneatt,0.22,0.210376
cloneatt,0.23,0.219837
cloneatt,0.24,0.229717
cloneatt,0.25,0.239596
cloneatt,0.26,0.248289
cloneatt,0.27,0.257436
cloneatt,0.28,0.267665
cloneatt,0.29,0.276952
cloneatt,0.3,0.287111
cloneatt,0.31,0.297375
cloneatt,0.32,0.30701
cloneatt,0.33,0.31675
cloneatt,0.34,0.327224
cloneatt,0.35,0.337348
cloneatt,0.36,0.345971
cloneatt,0.37,0.356898
cloneatt,0.38,0.367023
cloneatt,0.39,0.377601
cloneatt,0.4,0.387446
cloneatt,0.41,0.397675
cloneatt,0.42,0.408428
cloneatt,0.43,0.418482
cloneatt,0.44,0.428467
cloneatt,0.45,0.437544
cloneatt,0.46,0.44676
cloneatt,0.47,0.456047
cloneatt,0.48,0.465368
cloneatt,0.49,0.475283
cloneatt,0.5,0.484814
cloneatt,0.51,0.49424
cloneatt,0.52,0.503491
cloneatt,0.53,0.512428
cloneatt,0.54,0.523111
cloneatt,0.55,0.533096
cloneatt,0.56,0.543115
cloneatt,0.57,0.553205
cloneatt,0.58,0.563259
cloneatt,0.59,0.573523
cloneatt,0.6,0.58445
cloneatt,0.61,0.594645
cloneatt,0.62,0.603652
cloneatt,0.63,0.612764
cloneatt,0.64,0.623551
cloneatt,0.65,0.633291
cloneatt,0.66,0.642019
cloneatt,0.67,0.652353
cloneatt,0.68,0.662163
cloneatt,0.69,0.672043
cloneatt,0.7,0.682132
cloneatt,0.71,0.692536
cloneatt,0.72,0.703463
cloneatt,0.73,0.714356
cloneatt,0.74,0.723607
cloneatt,0.75,0.733277
cloneatt,0.76,0.743856
cloneatt,0.77,0.75391
cloneatt,0.78,0.764453
cloneatt,0.79,0.774508
cloneatt,0.8,0.784039
cloneatt,0.81,0.79528
cloneatt,0.82,0.806417
cloneatt,0.83,0.816785
cloneatt,0.84,0.827922
cloneatt,0.85,0.839268
cloneatt,0.86,0.849427
cloneatt,0.87,0.861367
cloneatt,0.88,0.871806
cloneatt,0.89,0.882454
cloneatt,0.9,0.893555
cloneatt,0.91,0.904448
cloneatt,0.92,0.915654
cloneatt,0.93,0.926721
cloneatt,0.94,0.937579
cloneatt,0.95,0.947842
cloneatt,0.96,0.958246
cloneatt,0.97,0.969592
cloneatt,0.98,0.980519
cloneatt,0.99,0.991133
cloneatt,1,1
