model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.542122,0.739123,0.546303,0.134928,0.106173,-0.0948897,1.03375,0.81597,0.570098,0.466974,0.863287,0.93702,0.0649193,0.00784603
cloneatt,1q,0.45709,0.689022,0.474752,0.151748,0.119098,0.186237,1.05179,0.837271,0.487644,0.456221,0.852535,0.930876,0.0825176,0.000258926
cloneatt,2p,0.620614,0.790222,0.624451,0.12487,0.0980715,0.0549658,1.02788,0.804648,0.620294,0.471582,0.892473,0.947773,0.0533299,0.0475475
cloneatt,2q,0.374374,0.615136,0.378392,0.158099,0.125657,-0.0760227,0.996573,0.793215,0.368092,0.465438,0.889401,0.950845,0.066072,0.00643327
cloneatt,3p,0.636164,0.804557,0.647311,0.12614,0.101433,-0.175207,1.07159,0.86746,0.649444,0.44086,0.863287,0.935484,0.0971534,8.16066e-06
cloneatt,3q,0.319418,0.579019,0.335263,0.160997,0.128614,0.156634,1.01017,0.814568,0.370022,0.46851,0.889401,0.940092,0.0889311,6.10018e-05
cloneatt,4p,0.720482,0.850044,0.722576,0.108672,0.0863056,0.0581393,1.03064,0.818623,0.712981,0.482335,0.886329,0.93702,0.0423284,0.189517
cloneatt,4q,0.397114,0.633547,0.401382,0.161245,0.125192,0.0797798,1.01737,0.789141,0.360852,0.508449,0.886329,0.947773,0.0450633,0.138486
cloneatt,5p,0.628031,0.810649,0.657151,0.124652,0.0983821,-0.307366,1.11021,0.894564,0.682325,0.442396,0.858679,0.917051,0.133329,1.41607e-10
cloneatt,5q,0.190825,0.437539,0.191441,0.182636,0.145065,-0.0178142,1.0692,0.848083,0.260204,0.479263,0.863287,0.933948,0.0403528,0.234736
cloneatt,6p,0.457652,0.679297,0.461444,0.143853,0.114328,-0.0752217,1.11802,0.873729,0.55887,0.470046,0.867896,0.924731,0.0565394,0.0299084
cloneatt,6q,0.660141,0.812797,0.660639,0.116726,0.0932687,0.0395668,1.04665,0.831827,0.682009,0.439324,0.872504,0.946237,0.0683591,0.00429419
cloneatt,7p,0.575057,0.758678,0.575592,0.130913,0.105302,0.0447681,1.03855,0.829944,0.581432,0.473118,0.878648,0.933948,0.0323387,0.497552
cloneatt,7q,0.299271,0.548252,0.30058,0.162064,0.129329,-0.00369733,0.964876,0.769189,0.287363,0.525346,0.906298,0.952381,0.0240436,0.841776
cloneatt,8p,0.502515,0.709563,0.50348,0.140212,0.112013,0.0523446,1.02866,0.824508,0.531221,0.49616,0.883257,0.941628,0.0357233,0.371142
cloneatt,8q,0.457208,0.682634,0.46599,0.142201,0.112302,0.118073,0.985097,0.785483,0.485888,0.482335,0.906298,0.958525,0.0755254,0.00110697
cloneatt,9p,0.643224,0.807501,0.652058,0.120128,0.0940604,0.151849,1.04979,0.8217,0.658545,0.474654,0.886329,0.938556,0.0676846,0.0048448
cloneatt,9q,0.124561,0.355335,0.126263,0.182958,0.146638,-0.00574556,0.942989,0.754887,0.0478718,0.522273,0.913978,0.969278,0.0246167,0.820554
cloneatt,10p,0.735108,0.858152,0.736425,0.1042,0.0828184,0.0717624,1.19705,0.939334,0.789325,0.416283,0.824885,0.900154,0.085728,0.000127283
cloneatt,10q,0.563964,0.752562,0.56635,0.135174,0.107867,0.00547924,1.01745,0.808994,0.546895,0.480799,0.890937,0.946237,0.031126,0.547333
