model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.833639,0.913711,0.834868,0.0813303,0.0620234,0.0114974,1.003,0.77097,0.827338,0.490015,0.897081,0.947773,0.02851,0.659255
armtoken,1q,0.842457,0.918454,0.843558,0.0817448,0.0643882,0.033916,1.11262,0.876515,0.853218,0.402458,0.857143,0.917051,0.0600659,0.0174183
armtoken,2p,0.865759,0.932359,0.869293,0.0742779,0.0570063,0.135675,1.13611,0.880042,0.886534,0.460829,0.861751,0.935484,0.10159,2.55998e-06
armtoken,2q,0.795236,0.892143,0.795919,0.090448,0.0696607,0.0375762,0.976473,0.759104,0.779329,0.493088,0.877112,0.9447,0.0305796,0.57033
armtoken,3p,0.899088,0.949034,0.900665,0.0664313,0.0510808,0.097879,1.02304,0.785753,0.883323,0.471582,0.887865,0.940092,0.06254,0.0116897
armtoken,3q,0.858509,0.927111,0.859534,0.0734078,0.0564844,0.0635614,1.00481,0.780805,0.863629,0.450077,0.883257,0.933948,0.0434535,0.166977
armtoken,4p,0.921425,0.96016,0.921907,0.0576177,0.0435936,0.0812035,1.18478,0.923345,0.937015,0.400922,0.803379,0.892473,0.0907602,3.95982e-05
armtoken,4q,0.816046,0.903736,0.816738,0.0890682,0.067894,0.0500351,1.03065,0.795171,0.804015,0.488479,0.877112,0.926267,0.0407683,0.224605
armtoken,5p,0.929409,0.964444,0.930153,0.0543026,0.0412296,0.0704004,0.996018,0.738665,0.913685,0.513057,0.898618,0.953917,0.0544504,0.0405671
armtoken,5q,0.845578,0.919803,0.846038,0.0797845,0.06188,0.00416101,1.08487,0.847984,0.860331,0.456221,0.861751,0.929339,0.0447427,0.143824
armtoken,6p,0.906865,0.95252,0.907294,0.0596122,0.0454819,0.0453502,1.00502,0.779964,0.907936,0.46851,0.898618,0.947773,0.0564214,0.0304369
armtoken,6q,0.869617,0.934216,0.87276,0.0722983,0.0566992,0.123416,0.970211,0.761734,0.849207,0.480799,0.889401,0.952381,0.0600686,0.0174107
armtoken,7p,0.911459,0.954788,0.911619,0.0597574,0.0462332,0.0107493,1.02433,0.799816,0.90724,0.47619,0.87404,0.943164,0.0425403,0.185098
armtoken,7q,0.879378,0.938002,0.879847,0.0672395,0.0515917,0.0458652,0.943732,0.727737,0.867823,0.539171,0.904762,0.947773,0.0334214,0.454909
armtoken,8p,0.9181,0.95845,0.918627,0.0568902,0.0425154,-0.0895413,1.05465,0.806263,0.921635,0.477727,0.869432,0.924731,0.0632551,0.0103858
