model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.831034,0.911929,0.831615,0.0819648,0.0630355,-0.0678557,1.01824,0.78534,0.828459,0.491551,0.878648,0.940092,0.0484663,0.0911542
armtoken,1q,0.837876,0.91671,0.840358,0.0829248,0.0659266,0.0664664,1.02553,0.815804,0.826808,0.445469,0.88172,0.952381,0.0610767,0.0148281
armtoken,2p,0.862021,0.930754,0.866303,0.0753049,0.0573709,-0.168042,1.14916,0.879081,0.880696,0.456221,0.860215,0.915515,0.0805438,0.000395315
armtoken,2q,0.784579,0.886255,0.785448,0.0927719,0.0716667,-0.031682,1.03984,0.802393,0.789488,0.470046,0.866359,0.932412,0.0422501,0.19117
armtoken,3p,0.887372,0.943162,0.889555,0.0701817,0.0546566,0.132181,1.08215,0.840364,0.884512,0.448541,0.855607,0.941628,0.0825121,0.000259236
armtoken,3q,0.84775,0.921745,0.849614,0.0761478,0.058531,0.0827354,0.990308,0.759488,0.84435,0.482335,0.884793,0.943164,0.0414263,0.209247
armtoken,4p,0.917365,0.957979,0.917724,0.0590875,0.0449874,-0.0342625,1.03011,0.793692,0.910863,0.477727,0.866359,0.93702,0.0394829,0.257045
armtoken,4q,0.80325,0.89821,0.80678,0.0921139,0.0696825,0.121153,1.04114,0.798179,0.797068,0.470046,0.867896,0.915515,0.0590956,0.0202779
armtoken,5p,0.923069,0.961335,0.924164,0.0566887,0.0434603,0.0830556,1.07259,0.821744,0.923197,0.459293,0.872504,0.927803,0.0616296,0.0135628
armtoken,5q,0.839224,0.916435,0.839852,0.0814095,0.0626145,-0.0554445,0.977793,0.758861,0.822583,0.50384,0.895545,0.943164,0.0302691,0.583522
armtoken,6p,0.896624,0.947848,0.898415,0.0628042,0.0473321,-0.0305126,1.11815,0.844935,0.913575,0.46851,0.861751,0.923195,0.051686,0.0596614
armtoken,6q,0.858904,0.928899,0.862854,0.0752098,0.0593179,0.142168,0.963246,0.771669,0.842963,0.470046,0.889401,0.949309,0.0648898,0.00788561
armtoken,7p,0.909302,0.954131,0.910365,0.0604808,0.046653,0.0590928,1.04738,0.817275,0.91314,0.450077,0.864823,0.930876,0.0540883,0.0427185
armtoken,7q,0.870704,0.933537,0.87149,0.0696152,0.0533135,0.0542563,0.957916,0.73559,0.859819,0.526882,0.895545,0.958525,0.0536819,0.0452503
armtoken,8p,0.914339,0.956877,0.915614,0.058182,0.0442588,0.0574802,1.12342,0.844492,0.922383,0.453149,0.863287,0.93702,0.063561,0.00986938
armtoken,8q,0.859659,0.929993,0.864887,0.0723067,0.056355,0.17953,0.971321,0.773985,0.85824,0.479263,0.898618,0.960061,0.0980527,6.47865e-06
armtoken,9p,0.916432,0.957481,0.916769,0.0581386,0.0451989,0.0450626,1.03031,0.809435,0.914044,0.474654,0.883257,0.935484,0.0486764,0.0887415
armtoken,9q,0.873272,0.934789,0.873831,0.0696104,0.0547216,-0.0499809,0.976791,0.772773,0.867462,0.494624,0.897081,0.960061,0.0419294,0.198057
armtoken,10p,0.921384,0.960157,0.921901,0.0567658,0.0425386,-0.0687244,1.08504,0.833148,0.927911,0.473118,0.858679,0.912442,0.0493851,0.0809954
armtoken,10q,0.872701,0.934669,0.873606,0.0730375,0.0558475,-0.00669167,1.03209,0.783866,0.864018,0.483871,0.889401,0.943164,0.0201264,0.952764
armtoken,11p,0.912833,0.955675,0.913315,0.0551605,0.0434851,0.0199509,1.01604,0.800828,0.916567,0.466974,0.869432,0.929339,0.0275323,0.701391
armtoken,11q,0.886053,0.941868,0.887116,0.0673447,0.0519694,0.0640286,1.03869,0.801547,0.885593,0.483871,0.875576,0.938556,0.033978,0.433753
armtoken,12p,0.931341,0.965231,0.931671,0.0536757,0.0407642,-0.0889483,1.03559,0.800678,0.929963,0.480799,0.864823,0.924731,0.0518187,0.0585939
armtoken,12q,0.876795,0.937607,0.879107,0.070304,0.0565206,0.14816,1.01241,0.823916,0.872927,0.457757,0.892473,0.938556,0.097193,8.07846e-06
armtoken,13p,0.945418,0.973295,0.947304,0.045668,0.0342963,0.0511389,1.0123,0.780458,0.945634,0.460829,0.870968,0.935484,0.0547158,0.0390511
armtoken,13q,0.889771,0.944515,0.892109,0.0673591,0.0530676,0.125485,0.97255,0.777233,0.875501,0.460829,0.895545,0.949309,0.0651469,0.00754652
armtoken,14p,0.93127,0.966469,0.934062,0.0556204,0.0401403,-0.204892,1.1951,0.904127,0.945803,0.40553,0.81874,0.890937,0.115685,4.56713e-08
armtoken,14q,0.894369,0.946014,0.894942,0.0679607,0.05117,0.00875287,1.02605,0.783903,0.885949,0.483871,0.897081,0.947773,0.0242371,0.834722
armtoken,15p,0.947819,0.973889,0.94846,0.0458586,0.0342093,-0.0823895,0.948472,0.737684,0.939932,0.473118,0.886329,0.935484,0.0471109,0.108074
armtoken,15q,0.886851,0.942535,0.888371,0.0644384,0.0503465,-0.100421,1.0134,0.789394,0.887579,0.488479,0.886329,0.93702,0.0696345,0.0034072
armtoken,16p,0.923794,0.962216,0.925859,0.0564146,0.0431736,0.187026,1.08798,0.85539,0.930259,0.423963,0.840246,0.917051,0.107061,5.70788e-07
armtoken,16q,0.926455,0.963165,0.927687,0.0538986,0.041831,0.0510657,0.9243,0.730089,0.914296,0.493088,0.897081,0.958525,0.0403647,0.234439
armtoken,17p,0.938451,0.969261,0.939468,0.0500636,0.037949,0.0717579,0.964518,0.751434,0.932326,0.477727,0.897081,0.950845,0.0572342,0.0269562
armtoken,17q,0.910431,0.954189,0.910477,0.059669,0.0456878,0.000696718,1.06717,0.825338,0.917142,0.471582,0.837174,0.929339,0.0390765,0.267986
armtoken,18p,0.933162,0.966755,0.934615,0.0511442,0.0369166,-0.08616,1.09541,0.830546,0.946909,0.482335,0.844854,0.921659,0.0581216,0.0235619
armtoken,18q,0.900291,0.949118,0.900825,0.0587763,0.0436164,0.085777,1.05911,0.794939,0.918954,0.474654,0.895545,0.941628,0.0565504,0.0298592
armtoken,19p,0.943507,0.972114,0.945005,0.0482625,0.0364488,-0.112408,1.06712,0.818037,0.945649,0.448541,0.867896,0.933948,0.0664839,0.00598765
armtoken,19q,0.919132,0.958808,0.919313,0.0575024,0.0431495,0.0129028,1.14638,0.85823,0.931216,0.466974,0.858679,0.917051,0.04637,0.118371
armtoken,20p,0.926902,0.963564,0.928455,0.0548147,0.039886,0.122202,1.0296,0.784432,0.930283,0.434716,0.869432,0.938556,0.0826844,0.000249714
armtoken,20q,0.924114,0.961612,0.924697,0.0527029,0.0402833,-0.0626514,0.99402,0.77925,0.92788,0.459293,0.863287,0.933948,0.0557064,0.0338204
armtoken,21p,0.929221,0.964854,0.930944,0.0511936,0.036776,-0.0542589,1.05166,0.769846,0.939486,0.471582,0.864823,0.929339,0.0269167,0.727616
armtoken,21q,0.931737,0.965852,0.932871,0.0531499,0.0402477,0.115155,1.0251,0.79419,0.931796,0.459293,0.866359,0.930876,0.0785377,0.00060139
