model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.260109,0.510627,0.26074,0.171518,0.135351,0.00254153,1.01249,0.799275,0.276469,0.471582,0.886329,0.956989,0.0355436,0.377316
cloneatt,1q,0.265503,0.52879,0.279619,0.176504,0.139782,0.150707,1.06768,0.853114,0.321667,0.457757,0.852535,0.927803,0.0854801,0.000134586
cloneatt,2p,0.321113,0.568147,0.322791,0.167038,0.133167,-0.0492513,1.00272,0.797416,0.29404,0.486943,0.892473,0.940092,0.0392101,0.264352
cloneatt,2q,0.214772,0.484896,0.235124,0.177121,0.139302,-0.147887,0.963588,0.765781,0.164403,0.494624,0.887865,0.953917,0.0754748,0.00111817
cloneatt,3p,0.268859,0.523358,0.273904,0.178814,0.143173,0.0382604,1.02047,0.820682,0.237033,0.44086,0.889401,0.950845,0.0469266,0.110564
cloneatt,3q,0.306649,0.562051,0.315901,0.162501,0.126191,0.107751,0.999111,0.779051,0.340761,0.491551,0.892473,0.943164,0.0600861,0.0173626
cloneatt,4p,0.161243,0.409253,0.167488,0.188248,0.151793,0.0828435,1.02774,0.829414,0.153112,0.463902,0.880184,0.941628,0.0532783,0.0478927
cloneatt,4q,0.287527,0.540608,0.292257,0.175288,0.13657,0.0577791,0.999602,0.781132,0.226454,0.479263,0.872504,0.947773,0.0540422,0.0429992
cloneatt,5p,0.29723,0.554926,0.307942,0.171337,0.139887,-0.0440511,0.974222,0.793574,0.213555,0.459293,0.90937,0.949309,0.0461977,0.120877
cloneatt,5q,0.0730653,0.286984,0.0823598,0.195474,0.156281,-0.0335664,1.07673,0.859688,0.16358,0.459293,0.849462,0.930876,0.047485,0.103163
cloneatt,6p,0.302296,0.549856,0.302342,0.163161,0.131741,-0.00418453,0.981436,0.789664,0.296672,0.491551,0.892473,0.9447,0.0247633,0.814978
cloneatt,6q,0.214054,0.467016,0.218104,0.177506,0.143675,-0.06832,0.993183,0.804502,0.195088,0.460829,0.890937,0.958525,0.0609348,0.0151695
cloneatt,7p,0.307567,0.554971,0.307993,0.167112,0.133251,-0.0183798,0.983364,0.782345,0.263206,0.502304,0.886329,0.932412,0.0255318,0.784839
cloneatt,7q,0.224675,0.474468,0.22512,0.170472,0.13707,0.0117031,0.954714,0.7659,0.192701,0.50384,0.903226,0.955453,0.0224052,0.896203
cloneatt,8p,0.0982687,0.322147,0.103779,0.188771,0.150684,-0.0574202,1.0269,0.820945,0.151635,0.508449,0.886329,0.940092,0.0377173,0.307023
cloneatt,8q,0.179957,0.425987,0.181465,0.174785,0.137859,0.00317604,0.971953,0.766254,0.186669,0.506912,0.90169,0.950845,0.0304736,0.574822
cloneatt,9p,0.309407,0.568838,0.323577,0.167131,0.132377,-0.0869904,0.940292,0.747017,0.202022,0.522273,0.903226,0.953917,0.06734,0.00515045
cloneatt,9q,0.174453,0.422185,0.17824,0.177668,0.140673,-0.0368525,0.927794,0.734043,0.0730925,0.53149,0.913978,0.961598,0.0497518,0.0772155
cloneatt,10p,0.575319,0.759999,0.577599,0.131936,0.103126,0.0785001,0.982414,0.766299,0.528261,0.502304,0.883257,0.940092,0.0597222,0.0183871
cloneatt,10q,0.174702,0.421435,0.177608,0.185968,0.148013,0.060056,1.01349,0.807672,0.154085,0.485407,0.887865,0.933948,0.0379883,0.29894
cloneatt,11p,0.208537,0.460951,0.212476,0.166214,0.133008,-0.0468992,0.924087,0.739987,0.183098,0.548387,0.90937,0.961598,0.0480812,0.0957202
cloneatt,11q,0.211425,0.47633,0.22689,0.177163,0.141992,0.14277,0.999863,0.8046,0.210074,0.479263,0.890937,0.943164,0.0620535,0.0126594
cloneatt,12p,0.36478,0.606226,0.36751,0.163264,0.135311,0.0621475,1.01085,0.839394,0.345895,0.427035,0.877112,0.9447,0.0609901,0.0150356
cloneatt,12q,0.193774,0.44096,0.194446,0.179843,0.145401,0.0224738,0.994905,0.804749,0.179033,0.490015,0.894009,0.953917,0.0366705,0.339671
cloneatt,13p,0.723778,0.852992,0.727596,0.102735,0.0820566,0.0752288,1.00619,0.809624,0.733738,0.454685,0.880184,0.943164,0.0584579,0.0223781
cloneatt,13q,0.182637,0.428009,0.183192,0.183424,0.148552,-0.0124204,1.04897,0.849613,0.228886,0.431644,0.884793,0.943164,0.0550687,0.0371117
cloneatt,14p,0.749736,0.871175,0.758946,0.106136,0.082517,-0.212034,1.14182,0.89042,0.773365,0.419355,0.827957,0.915515,0.116051,4.08544e-08
cloneatt,14q,0.0924341,0.320007,0.102404,0.199205,0.161018,-0.067456,1.05249,0.853265,0.108508,0.43318,0.892473,0.9447,0.0631574,0.0105558
cloneatt,15p,0.754816,0.869261,0.755615,0.0994055,0.0795044,0.0599818,0.972009,0.782939,0.735343,0.416283,0.863287,0.946237,0.0724579,0.00201063
cloneatt,15q,0.168686,0.425035,0.180655,0.174664,0.140602,0.0289306,0.9833,0.789372,0.200383,0.497696,0.892473,0.956989,0.0344498,0.416256
cloneatt,16p,0.325023,0.588267,0.346058,0.167897,0.135242,-0.128516,0.983306,0.796175,0.270053,0.493088,0.898618,0.946237,0.0660029,0.00651093
cloneatt,16q,0.123174,0.360444,0.12992,0.186104,0.152201,0.0652931,1.01897,0.833658,0.15903,0.445469,0.887865,0.9447,0.0486433,0.0891189
cloneatt,17p,0.689058,0.833082,0.694026,0.112526,0.0893642,0.135554,0.960413,0.773753,0.651367,0.46851,0.884793,0.949309,0.0610776,0.0148259
cloneatt,17q,0.344515,0.587809,0.34552,0.161418,0.131201,0.0274497,0.953493,0.773856,0.27126,0.488479,0.90169,0.950845,0.0241376,0.838364
cloneatt,18p,0.731246,0.857404,0.735142,0.102556,0.080746,0.140072,1.08794,0.859051,0.770713,0.434716,0.854071,0.929339,0.0845301,0.000166427
cloneatt,18q,0.158132,0.416709,0.173646,0.170788,0.134762,0.10325,0.952914,0.75582,0.200297,0.505376,0.921659,0.963134,0.059841,0.0180467
cloneatt,19p,0.5204,0.72666,0.528034,0.140621,0.114003,0.132492,0.992836,0.814634,0.502764,0.454685,0.890937,0.946237,0.0754914,0.00111449
cloneatt,19q,0.493672,0.704269,0.495994,0.143884,0.11472,-0.053235,1.0194,0.817175,0.501014,0.474654,0.886329,0.941628,0.0409342,0.220655
cloneatt,20p,0.545387,0.740274,0.548006,0.136699,0.108789,0.0667704,0.990975,0.783245,0.500742,0.466974,0.886329,0.940092,0.0483438,0.0925869
cloneatt,20q,0.255789,0.505915,0.25595,0.165045,0.13586,0.0144884,0.937466,0.772702,0.223173,0.473118,0.929339,0.969278,0.029484,0.617177
cloneatt,21p,0.753557,0.86828,0.75391,0.0955259,0.0730447,-0.0204571,1.04251,0.790054,0.78132,0.460829,0.886329,0.940092,0.0369516,0.330685
cloneatt,21q,0.640075,0.805878,0.64944,0.122043,0.0966854,0.17149,0.989822,0.797155,0.62484,0.460829,0.894009,0.9447,0.0866025,0.000104406
cloneatt,22p,0.766093,0.875381,0.766292,0.0984016,0.0773332,0.00851168,0.983007,0.765693,0.731933,0.488479,0.892473,0.946237,0.0323857,0.495663
cloneatt,22q,0.675104,0.82875,0.686826,0.115515,0.0928535,-0.135444,0.981814,0.789028,0.635705,0.477727,0.912442,0.960061,0.0985126,5.75278e-06
