model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.825835,0.909317,0.826858,0.0832161,0.0634927,0.0479758,0.992483,0.759815,0.809599,0.493088,0.88172,0.940092,0.03345,0.45381
armtoken,1q,0.843274,0.918544,0.843723,0.0815324,0.0653039,-0.0621934,1.04873,0.835099,0.831791,0.447005,0.88172,0.941628,0.0600041,0.0175889
armtoken,2p,0.862871,0.929759,0.864453,0.0750726,0.0582102,0.0773017,1.08454,0.836354,0.862431,0.482335,0.88172,0.941628,0.069253,0.003653
armtoken,2q,0.784879,0.886161,0.78528,0.0927071,0.0713936,0.0273277,0.952094,0.732975,0.750321,0.519201,0.900154,0.949309,0.0265325,0.743785
armtoken,3p,0.895955,0.947308,0.897392,0.0674546,0.0525087,0.11162,0.932137,0.736854,0.861513,0.485407,0.917051,0.963134,0.0663706,0.00610737
armtoken,3q,0.849875,0.923215,0.852326,0.0756144,0.0581978,0.097472,1.00361,0.778063,0.853053,0.47619,0.883257,0.93702,0.0485419,0.0902803
armtoken,4p,0.917565,0.95818,0.91811,0.0590159,0.0444573,0.0921147,1.12522,0.865159,0.927338,0.443932,0.837174,0.903226,0.0704094,0.00295414
armtoken,4q,0.807141,0.899392,0.808906,0.0911986,0.0688512,0.0170415,0.984278,0.747423,0.772217,0.488479,0.895545,0.9447,0.02229,0.899631
armtoken,5p,0.925959,0.962372,0.92616,0.0556137,0.0430181,0.0380451,0.960882,0.744255,0.908091,0.500768,0.903226,0.946237,0.0299779,0.59596
armtoken,5q,0.837091,0.915636,0.83839,0.0819477,0.0635081,0.0543096,1.10783,0.862858,0.855029,0.447005,0.843318,0.918587,0.0629326,0.0109567
armtoken,6p,0.896842,0.947466,0.897691,0.062738,0.0470095,-0.00288627,0.991337,0.745583,0.891215,0.528418,0.884793,0.940092,0.0260349,0.764416
armtoken,6q,0.865205,0.931714,0.868092,0.0735113,0.0576332,0.129064,1.02392,0.807647,0.862287,0.448541,0.872504,0.93702,0.0671133,0.00536103
armtoken,7p,0.910474,0.954283,0.910656,0.0600888,0.0471739,0.0213224,1.04699,0.816524,0.902774,0.466974,0.867896,0.938556,0.0361794,0.355762
armtoken,7q,0.871604,0.934128,0.872595,0.0693723,0.053799,0.0483594,0.997078,0.764275,0.863024,0.52381,0.88172,0.93702,0.0327681,0.480417
armtoken,8p,0.916814,0.957743,0.917271,0.0573352,0.0432327,-0.0941373,1.06241,0.790871,0.913851,0.474654,0.890937,0.933948,0.0599157,0.0178359
armtoken,8q,0.863123,0.929505,0.863979,0.0714088,0.0552913,0.065872,1.11207,0.858283,0.888357,0.463902,0.854071,0.920123,0.0603792,0.0165752
