model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,20p,0.00135922,0.170141,0.0289479,0.202605,0.160789,0.146547,0.871964,0.70252,-0.312844,0.505376,0.90169,0.96467,0.106342,6.98318e-07
cloneatt,20q,0.0123046,0.132785,0.0176318,0.190136,0.155168,0.0346028,0.900746,0.735922,-0.119305,0.486943,0.929339,0.969278,0.0535851,0.0458719
cloneatt,21p,0.00641972,0.0971914,0.00944617,0.191807,0.149829,-0.0377903,0.868255,0.679389,-0.221297,0.542243,0.923195,0.956989,0.0574692,0.0260177
cloneatt,21q,-0.0457121,0.0717928,0.0051542,0.208024,0.166553,0.197998,0.883659,0.724579,-0.327259,0.494624,0.913978,0.96467,0.120994,8.75485e-09
cloneatt,22p,0.157842,0.398583,0.158868,0.186714,0.150446,0.0256448,0.872768,0.703772,-0.147625,0.526882,0.921659,0.966206,0.0405785,0.229191
cloneatt,22q,0.0963665,0.315638,0.0996273,0.192647,0.155662,-0.0271516,0.889399,0.718109,-0.179559,0.52381,0.935484,0.963134,0.0318291,0.518236
dominantclone,1p,0.318613,0.566783,0.321243,0.164321,0.128187,-0.0456237,0.962506,0.751886,0.271071,0.485149,0.899576,0.968883,0.0346088,0.35977
dominantclone,1q,0.237395,0.50447,0.25449,0.181402,0.144829,0.0367695,1.01422,0.809155,0.189356,0.459689,0.886846,0.947666,0.0406311,0.189399
dominantclone,2p,0.340308,0.589147,0.347094,0.166216,0.130306,0.0455694,0.985749,0.775856,0.29312,0.451202,0.908062,0.946252,0.0516057,0.0446995
dominantclone,2q,0.164853,0.413686,0.171136,0.182756,0.143632,0.0291508,0.954053,0.751092,0.0819551,0.503536,0.906648,0.951909,0.0314632,0.479872
dominantclone,3p,0.166633,0.423795,0.179602,0.190253,0.152536,-0.00450032,0.987195,0.79263,0.0720582,0.483734,0.90099,0.946252,0.0405493,0.191196
dominantclone,3q,0.122561,0.357049,0.127484,0.185692,0.145713,0.00205488,0.985191,0.772478,0.106592,0.499293,0.910891,0.956153,0.0314397,0.48084
dominantclone,4p,0.246711,0.502006,0.25201,0.177422,0.13997,0.0174757,0.9519,0.752672,0.133344,0.507779,0.898161,0.953324,0.0239212,0.808799
dominantclone,4q,0.289435,0.549605,0.302065,0.175446,0.133982,0.0676161,0.996471,0.762488,0.218718,0.521924,0.879774,0.943423,0.0411438,0.178422
dominantclone,5p,0.248969,0.507577,0.257634,0.174828,0.139782,0.0264635,0.977791,0.780361,0.187267,0.483734,0.91372,0.964639,0.0264017,0.702423
dominantclone,5q,0.202803,0.450502,0.202952,0.178467,0.141507,-0.00743465,1.00355,0.796833,0.207885,0.473833,0.899576,0.947666,0.0259367,0.723082
dominantclone,6p,0.198525,0.454591,0.206653,0.174329,0.136972,-0.0939811,0.959328,0.758473,0.180187,0.513437,0.903819,0.958982,0.0464254,0.0922651
dominantclone,6q,0.258451,0.511277,0.261404,0.171324,0.135972,-0.0368215,0.943994,0.750729,0.178783,0.492221,0.906648,0.968883,0.0301274,0.536336
dominantclone,7p,0.163044,0.417958,0.174689,0.182181,0.143647,0.0536207,0.963064,0.761156,0.108324,0.526167,0.893918,0.951909,0.0379003,0.256887
dominantclone,7q,0.206663,0.456865,0.208726,0.171435,0.135801,-0.0441553,0.953493,0.756412,0.191185,0.50495,0.917963,0.953324,0.0325249,0.437133
dominantclone,8p,0.0490881,0.235068,0.0552572,0.196031,0.159043,-0.0758431,0.995801,0.811189,0.0353229,0.468175,0.91372,0.954738,0.0563046,0.0216775
dominantclone,8q,0.107083,0.333013,0.110898,0.183101,0.146298,0.0509075,0.960825,0.769418,0.0875052,0.506365,0.910891,0.956153,0.0498566,0.0575828
dominantclone,9p,0.16705,0.415376,0.172537,0.183749,0.147185,-0.0370367,0.965743,0.775053,0.0904606,0.51768,0.903819,0.956153,0.0293289,0.571237
dominantclone,9q,0.185991,0.43457,0.188851,0.176517,0.141138,0.0543498,0.94922,0.758908,0.121355,0.509194,0.90099,0.956153,0.0357449,0.321537
