model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.820584,0.90657,0.821869,0.0844614,0.0644847,0.0737745,1.06097,0.8163,0.835723,0.471582,0.884793,0.935484,0.051381,0.0621787
armtoken,1q,0.833853,0.913882,0.835181,0.0839473,0.0670654,0.070039,1.05271,0.834685,0.825805,0.427035,0.892473,0.940092,0.0616324,0.0135567
armtoken,2p,0.854284,0.927232,0.85976,0.0773874,0.0599062,0.175751,1.16844,0.919461,0.886635,0.423963,0.832565,0.920123,0.107246,5.41765e-07
armtoken,2q,0.787034,0.887377,0.787437,0.0922417,0.0717051,-0.0198865,1.05283,0.81894,0.79876,0.494624,0.872504,0.932412,0.0276088,0.698111
armtoken,3p,0.882682,0.940741,0.884993,0.0716282,0.0563569,0.131786,1.04529,0.83585,0.880415,0.425499,0.88172,0.9447,0.0901557,4.57213e-05
armtoken,3q,0.841941,0.918095,0.842899,0.0775868,0.0595767,0.0586975,1.03584,0.80022,0.857134,0.453149,0.887865,0.927803,0.0403094,0.235811
armtoken,4p,0.911795,0.954956,0.911941,0.0610463,0.0460456,-0.0132583,1.10301,0.837843,0.91587,0.454685,0.852535,0.920123,0.0355519,0.377029
armtoken,4q,0.809085,0.899884,0.809791,0.0907379,0.0687233,0.0280386,1.05494,0.799034,0.80417,0.47619,0.875576,0.930876,0.0404458,0.232438
armtoken,5p,0.918178,0.960223,0.922028,0.0584629,0.045081,0.21425,1.09727,0.866955,0.926315,0.448541,0.831029,0.903226,0.0942977,1.67451e-05
armtoken,5q,0.82655,0.909593,0.82736,0.0845573,0.0659304,0.0460171,0.998126,0.786629,0.818359,0.46851,0.88172,0.940092,0.0409222,0.220938
armtoken,6p,0.892332,0.945829,0.894593,0.0640948,0.0487733,0.0971595,1.13371,0.871894,0.914403,0.448541,0.864823,0.918587,0.0727684,0.00189488
armtoken,6q,0.859268,0.928686,0.862457,0.0751127,0.0594433,0.125633,1.00132,0.79539,0.847864,0.47619,0.887865,0.952381,0.0720054,0.00219105
armtoken,7p,0.905898,0.952068,0.906434,0.0616054,0.0475909,0.0663658,1.10153,0.856115,0.914695,0.451613,0.850998,0.913978,0.0527309,0.051689
armtoken,7q,0.863376,0.930259,0.865383,0.0715606,0.0549942,-0.0999278,1.00898,0.769322,0.862548,0.537634,0.878648,0.943164,0.0678486,0.00470525
armtoken,8p,0.915801,0.957173,0.916181,0.0576833,0.0431296,-0.0811143,1.15583,0.847385,0.926894,0.451613,0.857143,0.923195,0.0526802,0.0520533
armtoken,8q,0.865622,0.930506,0.865842,0.0707541,0.056248,0.00458473,1.00816,0.801528,0.870082,0.482335,0.883257,0.950845,0.040679,0.226755
armtoken,9p,0.914634,0.956444,0.914786,0.058761,0.0456065,0.0351914,1.13872,0.903802,0.92963,0.414747,0.826421,0.900154,0.0631666,0.0105397
armtoken,9q,0.860064,0.928168,0.861497,0.0731482,0.057257,0.0778479,1.05433,0.832339,0.875647,0.471582,0.870968,0.930876,0.057635,0.0253728
armtoken,10p,0.924531,0.961735,0.924934,0.0556184,0.0420829,-0.00352912,1.11328,0.866995,0.935283,0.447005,0.834101,0.897081,0.0518297,0.0585057
armtoken,10q,0.87007,0.933952,0.872266,0.0737882,0.0576852,0.111443,0.985156,0.780832,0.856003,0.480799,0.877112,0.953917,0.0832962,0.000218502
armtoken,11p,0.904483,0.951636,0.905611,0.0577421,0.0454487,0.0647896,1.05522,0.831184,0.916751,0.448541,0.854071,0.912442,0.0593517,0.0194849
armtoken,11q,0.888974,0.943261,0.889741,0.066476,0.0514753,0.0298279,1.03032,0.799512,0.8891,0.485407,0.866359,0.935484,0.0307326,0.563862
armtoken,12p,0.939218,0.969356,0.939652,0.050503,0.038404,-0.0961441,0.988925,0.771501,0.932099,0.499232,0.861751,0.946237,0.0503591,0.0712851
armtoken,12q,0.876442,0.936239,0.876543,0.0704044,0.0560496,0.0165124,1.01028,0.805832,0.872908,0.454685,0.895545,0.952381,0.0329828,0.471957
armtoken,13p,0.945161,0.972278,0.945325,0.0457757,0.034595,0.0362955,1.03958,0.808634,0.948446,0.473118,0.867896,0.926267,0.0419607,0.197376
armtoken,13q,0.883646,0.941263,0.885976,0.0692052,0.0539819,0.101381,0.996744,0.790059,0.877429,0.491551,0.883257,0.952381,0.0528286,0.0509931
armtoken,14p,0.935204,0.967935,0.936899,0.0540052,0.0401409,-0.214349,1.12176,0.878916,0.94229,0.439324,0.837174,0.90937,0.116486,3.57677e-08
armtoken,14q,0.88871,0.942962,0.889178,0.0697575,0.0524223,0.0334615,1.02537,0.779673,0.881579,0.509985,0.88172,0.947773,0.0277811,0.690708
armtoken,15p,0.946814,0.973056,0.946839,0.0462979,0.0349297,0.0221068,1.03195,0.801994,0.947854,0.474654,0.870968,0.926267,0.0475209,0.102701
armtoken,15q,0.888219,0.942669,0.888624,0.0640479,0.0506523,0.0153878,1.00196,0.786016,0.888581,0.486943,0.894009,0.952381,0.0252166,0.797368
armtoken,16p,0.927232,0.962984,0.927338,0.0551274,0.0428878,0.0395426,1.22062,0.961748,0.944333,0.376344,0.815668,0.889401,0.0828816,0.000239222
armtoken,16q,0.921309,0.960542,0.922641,0.0557523,0.0436521,0.111487,0.944579,0.753982,0.911863,0.471582,0.90169,0.950845,0.0615587,0.0137195
armtoken,17p,0.939701,0.969614,0.940151,0.049553,0.0375455,0.0431478,1.02997,0.808033,0.941376,0.442396,0.867896,0.923195,0.0555774,0.0344648
armtoken,17q,0.908552,0.953526,0.909212,0.0602914,0.0467247,0.0371709,1.05187,0.826438,0.915649,0.47619,0.850998,0.921659,0.0496127,0.0786316
armtoken,18p,0.933132,0.967578,0.936207,0.0511557,0.0376292,0.264994,1.15088,0.906668,0.953008,0.436252,0.821813,0.890937,0.12382,3.52534e-09
armtoken,18q,0.90202,0.949801,0.902121,0.0582643,0.0437438,-0.0303293,1.02918,0.791332,0.918669,0.502304,0.894009,0.938556,0.0380961,0.295766
armtoken,19p,0.947238,0.973284,0.947281,0.0466414,0.0352376,-0.0221612,1.08136,0.833627,0.950656,0.460829,0.854071,0.918587,0.0333053,0.45939
armtoken,19q,0.920939,0.960213,0.922009,0.0568565,0.0432735,-0.0624957,1.15958,0.886494,0.936567,0.428571,0.860215,0.913978,0.0613329,0.0142292
armtoken,20p,0.926469,0.963654,0.928629,0.0549769,0.0401361,0.0128216,1.11064,0.843768,0.938548,0.419355,0.861751,0.926267,0.0530802,0.0492379
armtoken,20q,0.917084,0.958274,0.918288,0.0550899,0.0424049,0.111186,1.0448,0.827349,0.930144,0.442396,0.854071,0.90937,0.0665319,0.00593769
armtoken,21p,0.931914,0.965434,0.932062,0.0502103,0.036475,0.00278745,1.0827,0.821045,0.94795,0.480799,0.87404,0.933948,0.0426804,0.182223
armtoken,21q,0.928725,0.96404,0.929373,0.0543098,0.0419317,0.0723294,1.1075,0.846165,0.932912,0.47619,0.861751,0.917051,0.0619899,0.0127914
armtoken,22p,0.950494,0.975458,0.951519,0.04527,0.0339705,0.151601,1.03011,0.805679,0.952035,0.457757,0.852535,0.913978,0.0841145,0.00018249
armtoken,22q,0.930284,0.964747,0.930737,0.0535095,0.0415364,0.00745942,1.05538,0.812597,0.927967,0.477727,0.87404,0.933948,0.0294803,0.617336
