model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.0966474,0.336854,0.11347,0.18952,0.151408,-0.130696,0.97381,0.78502,0.066009,0.502304,0.889401,0.955453,0.0717787,0.00228698
cloneatt,1q,0.0678297,0.265946,0.0707271,0.198842,0.159798,0.0342135,0.98156,0.789969,-0.0207561,0.513057,0.90169,0.952381,0.0366788,0.339404
cloneatt,2p,0.171067,0.417859,0.174606,0.184577,0.147513,0.0590837,0.956375,0.765157,0.0695571,0.508449,0.913978,0.956989,0.0563763,0.0306413
cloneatt,2q,0.0981732,0.317641,0.100896,0.189816,0.151813,-0.0352586,0.968059,0.774101,0.0361165,0.47619,0.907834,0.955453,0.0490008,0.0851219
cloneatt,3p,0.192464,0.446695,0.199537,0.187924,0.152152,-0.000491298,1.0309,0.833152,0.159872,0.462366,0.870968,0.940092,0.0408024,0.223788
cloneatt,3q,0.0975903,0.317944,0.101088,0.185387,0.147453,0.0610224,0.978256,0.777519,0.0950095,0.479263,0.907834,0.958525,0.0443188,0.151133
cloneatt,4p,0.1083,0.336588,0.113292,0.194098,0.155623,0.0617889,0.970401,0.776671,-0.0129972,0.516129,0.900154,0.946237,0.0424556,0.186856
cloneatt,4q,0.0678307,0.266505,0.0710249,0.200501,0.158214,0.0371618,1.01741,0.801638,0.0188677,0.486943,0.884793,0.941628,0.047707,0.100336
cloneatt,5p,0.176469,0.425062,0.180678,0.185475,0.150247,0.0201078,0.965774,0.780539,0.0662196,0.491551,0.915515,0.960061,0.0321802,0.503946
cloneatt,5q,0.0230232,0.171558,0.0294321,0.200681,0.160805,-0.0474508,1.03308,0.826323,0.0469956,0.465438,0.890937,0.938556,0.0459609,0.124394
cloneatt,6p,0.0936256,0.32967,0.108682,0.185966,0.146533,-0.121766,0.96502,0.765667,0.075177,0.542243,0.895545,0.941628,0.0771205,0.000803739
cloneatt,6q,0.06018,0.246545,0.0607845,0.194106,0.154773,0.00170593,0.985941,0.784844,0.0180912,0.506912,0.892473,0.967742,0.0177352,0.985874
