model,nominal,empirical
cloneatt,0,0.000104734
cloneatt,0.01,0.0101941
cloneatt,0.02,0.0201787
cloneatt,0.03,0.0300587
cloneatt,0.04,0.040148
cloneatt,0.05,0.0500978
cloneatt,0.06,0.0599777
cloneatt,0.07,0.0721966
cloneatt,0.08,0.0825304
cloneatt,0.09,0.092515
cloneatt,0.1,0.102395
cloneatt,0.11,0.111088
cloneatt,0.12,0.121561
cloneatt,0.13,0.132523
cloneatt,0.14,0.141845
cloneatt,0.15,0.151131
cloneatt,0.16,0.160313
cloneatt,0.17,0.170018
cloneatt,0.18,0.179165
cloneatt,0.19,0.189638
cloneatt,0.2,0.199763
cloneatt,0.21,0.209608
cloneatt,0.22,0.219941
cloneatt,0.23,0.230101
cloneatt,0.24,0.240818
cloneatt,0.25,0.250384
cloneatt,0.26,0.261067
cloneatt,0.27,0.26983
cloneatt,0.28,0.279675
cloneatt,0.29,0.290183
cloneatt,0.3,0.2994
cloneatt,0.31,0.30893
cloneatt,0.32,0.318112
cloneatt,0.33,0.329004
cloneatt,0.34,0.339443
cloneatt,0.35,0.350091
cloneatt,0.36,0.359831
cloneatt,0.37,0.370409
cloneatt,0.38,0.380219
cloneatt,0.39,0.390693
cloneatt,0.4,0.400922
cloneatt,0.41,0.410418
cloneatt,0.42,0.418936
cloneatt,0.43,0.429095
cloneatt,0.44,0.438347
cloneatt,0.45,0.447773
cloneatt,0.46,0.458246
cloneatt,0.47,0.467882
cloneatt,0.48,0.477761
cloneatt,0.49,0.487746
cloneatt,0.5,0.498499
cloneatt,0.51,0.508693
cloneatt,0.52,0.518643
cloneatt,0.53,0.529256
cloneatt,0.54,0.53938
cloneatt,0.55,0.548946
cloneatt,0.56,0.558232
cloneatt,0.57,0.56895
cloneatt,0.58,0.578865
cloneatt,0.59,0.58871
cloneatt,0.6,0.59845
cloneatt,0.61,0.608749
cloneatt,0.62,0.61828
cloneatt,0.63,0.628404
cloneatt,0.64,0.639261
cloneatt,0.65,0.649141
cloneatt,0.66,0.660313
cloneatt,0.67,0.66946
cloneatt,0.68,0.679165
cloneatt,0.69,0.688766
cloneatt,0.7,0.698995
cloneatt,0.71,0.70863
cloneatt,0.72,0.718021
cloneatt,0.73,0.727377
cloneatt,0.74,0.736664
cloneatt,0.75,0.74794
cloneatt,0.76,0.759182
cloneatt,0.77,0.76976
cloneatt,0.78,0.780303
cloneatt,0.79,0.790078
cloneatt,0.8,0.800272
cloneatt,0.81,0.8112
cloneatt,0.82,0.821184
cloneatt,0.83,0.831204
cloneatt,0.84,0.842724
cloneatt,0.85,0.853756
cloneatt,0.86,0.864335
cloneatt,0.87,0.875262
cloneatt,0.88,0.884269
cloneatt,0.89,0.894987
cloneatt,0.9,0.904273
cloneatt,0.91,0.914432
cloneatt,0.92,0.923614
cloneatt,0.93,0.933773
cloneatt,0.94,0.943583
cloneatt,0.95,0.953498
cloneatt,0.96,0.964006
cloneatt,0.97,0.973607
cloneatt,0.98,0.982265
cloneatt,0.99,0.99204
cloneatt,1,1
