model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.122549,0.354835,0.125908,0.186783,0.147044,0.0406301,1.01031,0.797007,0.146797,0.47619,0.884793,0.953917,0.0447943,0.142954
clonemlp,1q,0.168542,0.424417,0.18013,0.187794,0.150186,0.118621,1.01258,0.815915,0.150239,0.442396,0.88172,0.947773,0.0772348,0.000785316
clonemlp,2p,0.138211,0.383725,0.147245,0.188199,0.151355,-0.051531,1.01876,0.817988,0.137709,0.471582,0.890937,0.941628,0.0355721,0.37633
clonemlp,2q,0.164423,0.409476,0.167671,0.182711,0.143817,-0.0393623,1.0055,0.790651,0.16665,0.480799,0.88172,0.940092,0.0332841,0.460211
clonemlp,3p,0.0840124,0.29068,0.0844946,0.200146,0.163435,0.019077,1.05965,0.863517,0.0992998,0.445469,0.866359,0.941628,0.0432969,0.169982
clonemlp,3q,0.285895,0.541629,0.293362,0.164915,0.129227,0.0958184,0.940327,0.738818,0.229065,0.500768,0.912442,0.956989,0.0564224,0.0304327
clonemlp,4p,0.179546,0.425633,0.181164,0.186183,0.151162,-0.0303121,0.966005,0.785683,0.0660533,0.479263,0.897081,0.963134,0.0429237,0.177312
clonemlp,4q,0.259572,0.511332,0.26146,0.178694,0.14087,-0.0158324,0.976206,0.766267,0.137478,0.494624,0.892473,0.950845,0.0288389,0.645028
clonemlp,5p,0.300684,0.554183,0.307119,0.170916,0.136516,-0.0642138,1.03974,0.827919,0.302061,0.453149,0.875576,0.941628,0.057213,0.0270423
clonemlp,5q,0.230647,0.481717,0.232051,0.178085,0.141031,-0.041956,1.01621,0.801439,0.206696,0.488479,0.892473,0.935484,0.0256884,0.778533
clonemlp,6p,0.155823,0.401656,0.161328,0.179472,0.142002,0.0788794,0.982651,0.775991,0.149313,0.529954,0.889401,0.941628,0.0664222,0.00605259
clonemlp,6q,0.0479617,0.230376,0.0530731,0.195364,0.156833,-0.0630653,0.991925,0.797827,0.0275304,0.491551,0.892473,0.955453,0.045102,0.137852
clonemlp,7p,0.125922,0.364587,0.132923,0.187756,0.149253,-0.0892449,0.993267,0.791527,0.0971804,0.516129,0.894009,0.941628,0.0532903,0.0478124
clonemlp,7q,0.114109,0.347821,0.12098,0.182222,0.145218,-0.0783224,0.972938,0.775689,0.115459,0.480799,0.920123,0.955453,0.059795,0.018178
clonemlp,8p,0.336602,0.58317,0.340087,0.161914,0.130372,-0.0469744,0.952404,0.768008,0.272068,0.497696,0.904762,0.956989,0.0349179,0.399308
clonemlp,8q,0.144698,0.384094,0.147528,0.178504,0.14061,0.00754239,0.952813,0.749401,0.112206,0.516129,0.920123,0.961598,0.0255723,0.783212
clonemlp,9p,0.210444,0.460768,0.212307,0.178705,0.140815,-0.000106068,0.961568,0.754454,0.110548,0.526882,0.887865,0.947773,0.0365738,0.342802
clonemlp,9q,0.107778,0.348098,0.121172,0.184703,0.145855,0.0447981,0.961088,0.759256,0.0719051,0.516129,0.907834,0.960061,0.0361573,0.356498
clonemlp,10p,0.429152,0.669843,0.44869,0.152965,0.118981,-0.138222,1.01429,0.788403,0.41517,0.505376,0.880184,0.93702,0.0786861,0.000583227
clonemlp,10q,0.0730714,0.279246,0.0779784,0.197086,0.157598,-0.00878771,0.978755,0.783256,-0.0138304,0.499232,0.903226,0.946237,0.0259731,0.766947
clonemlp,11p,0.0956844,0.317654,0.100904,0.177669,0.141426,0.0647737,0.910047,0.725805,0.0425325,0.55914,0.918587,0.961598,0.0607819,0.0155454
clonemlp,11q,0.149702,0.396003,0.156819,0.183966,0.146551,0.0888972,0.974147,0.776544,0.0992441,0.499232,0.912442,0.953917,0.0519274,0.0577314
clonemlp,12p,0.398531,0.634583,0.402696,0.158867,0.129131,-0.0746752,0.97876,0.796005,0.332004,0.483871,0.904762,0.956989,0.0603663,0.0166092
clonemlp,12q,0.204951,0.461309,0.212806,0.178592,0.145029,0.0505164,0.985019,0.802137,0.180151,0.457757,0.912442,0.961598,0.0439124,0.158417
