model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,13q,0.468244,0.689559,0.475491,0.147946,0.119339,-0.00801066,0.969193,0.780307,0.408412,0.463902,0.903226,0.952381,0.040444,0.232483
cloneatt,14p,0.786956,0.892913,0.797293,0.0979256,0.0764954,-0.273483,1.18922,0.957237,0.834209,0.40553,0.803379,0.898618,0.125211,2.23539e-09
cloneatt,14q,0.495691,0.71012,0.504271,0.148494,0.118698,-0.0489386,0.999634,0.798815,0.441911,0.473118,0.900154,0.947773,0.0367056,0.338543
cloneatt,15p,0.792939,0.898849,0.807929,0.091351,0.0745522,0.218247,0.952343,0.809307,0.780435,0.47619,0.875576,0.941628,0.117799,2.38691e-08
cloneatt,15q,0.246799,0.508685,0.25876,0.166255,0.134387,-0.109545,0.946923,0.76845,0.226938,0.491551,0.913978,0.961598,0.0736945,0.00158539
cloneatt,16p,0.795443,0.892494,0.796546,0.0924283,0.0727056,0.0264519,1.21242,0.946366,0.842986,0.431644,0.803379,0.872504,0.0764525,0.000919804
cloneatt,16q,0.601122,0.776047,0.602249,0.125522,0.101497,-0.0434271,1.0166,0.825904,0.619696,0.448541,0.883257,0.953917,0.047051,0.108878
cloneatt,17p,0.784235,0.889053,0.790415,0.0937354,0.0738153,0.164574,1.10571,0.877224,0.813568,0.434716,0.844854,0.915515,0.0956071,1.20755e-05
cloneatt,17q,0.363209,0.609612,0.371627,0.159099,0.126007,0.0551948,1.04061,0.824672,0.406925,0.500768,0.877112,0.920123,0.0420077,0.196358
cloneatt,18p,0.756122,0.873787,0.763504,0.097695,0.0781078,0.135592,1.22783,0.989913,0.836194,0.391705,0.791091,0.88172,0.0979882,6.58726e-06
cloneatt,18q,0.564815,0.757155,0.573283,0.122792,0.0955743,0.0874072,1.08428,0.840854,0.667761,0.454685,0.875576,0.935484,0.0663043,0.00617846
cloneatt,19p,0.79419,0.892261,0.796129,0.0921179,0.0731829,0.0620803,1.24647,0.991744,0.857011,0.379416,0.792627,0.887865,0.0951593,1.35109e-05
cloneatt,19q,0.558036,0.758476,0.575286,0.134428,0.107436,0.21166,1.03596,0.849479,0.597921,0.473118,0.857143,0.910906,0.107409,5.17394e-07
cloneatt,20p,0.764978,0.884453,0.782257,0.0982878,0.0768657,0.292663,1.1162,0.898433,0.809142,0.425499,0.849462,0.910906,0.153439,7.21587e-14
cloneatt,20q,0.557071,0.757122,0.573234,0.127327,0.101229,-0.210399,1.0708,0.873961,0.662462,0.456221,0.855607,0.920123,0.0976777,7.13507e-06
cloneatt,21p,0.801135,0.900144,0.810259,0.0858109,0.0677428,0.262165,1.17703,0.943431,0.864508,0.393241,0.81106,0.90169,0.158669,8.43763e-15
cloneatt,21q,0.643105,0.803714,0.645957,0.121529,0.095177,-0.086311,1.00592,0.796614,0.638489,0.490015,0.884793,0.940092,0.040491,0.231329
cloneatt,22p,0.831544,0.913735,0.834911,0.0835073,0.066861,0.0431037,1.20463,0.973341,0.877029,0.380952,0.780338,0.863287,0.0940323,1.78823e-05
cloneatt,22q,0.757794,0.871081,0.758782,0.0997372,0.0787015,-0.0551598,1.0906,0.857835,0.78276,0.470046,0.864823,0.921659,0.0587445,0.0214114
