model,nominal,empirical
cloneatt,0,0.000279291
cloneatt,0.01,0.00981008
cloneatt,0.02,0.0194805
cloneatt,0.03,0.0281036
cloneatt,0.04,0.0376693
cloneatt,0.05,0.0463972
cloneatt,0.06,0.055893
cloneatt,0.07,0.0640274
cloneatt,0.08,0.0732789
cloneatt,0.09,0.0816227
cloneatt,0.1,0.0918168
cloneatt,0.11,0.0993925
cloneatt,0.12,0.108365
cloneatt,0.13,0.117232
cloneatt,0.14,0.125751
cloneatt,0.15,0.133885
cloneatt,0.16,0.143136
cloneatt,0.17,0.151096
cloneatt,0.18,0.159964
cloneatt,0.19,0.16925
cloneatt,0.2,0.178187
cloneatt,0.21,0.187055
cloneatt,0.22,0.196935
cloneatt,0.23,0.205523
cloneatt,0.24,0.215333
cloneatt,0.25,0.225178
cloneatt,0.26,0.234569
cloneatt,0.27,0.244763
cloneatt,0.28,0.253875
cloneatt,0.29,0.263476
cloneatt,0.3,0.273076
cloneatt,0.31,0.282502
cloneatt,0.32,0.291091
cloneatt,0.33,0.30118
cloneatt,0.34,0.310152
cloneatt,0.35,0.319404
cloneatt,0.36,0.327468
cloneatt,0.37,0.336894
cloneatt,0.38,0.346111
cloneatt,0.39,0.354804
cloneatt,0.4,0.36416
cloneatt,0.41,0.373272
cloneatt,0.42,0.381441
cloneatt,0.43,0.390309
cloneatt,0.44,0.39956
cloneatt,0.45,0.408148
cloneatt,0.46,0.417016
cloneatt,0.47,0.426512
cloneatt,0.48,0.435309
cloneatt,0.49,0.44491
cloneatt,0.5,0.454441
cloneatt,0.51,0.465193
cloneatt,0.52,0.474934
cloneatt,0.53,0.484534
cloneatt,0.54,0.494344
cloneatt,0.55,0.504888
cloneatt,0.56,0.51393
cloneatt,0.57,0.523111
cloneatt,0.58,0.531211
cloneatt,0.59,0.540602
cloneatt,0.6,0.550098
cloneatt,0.61,0.559629
cloneatt,0.62,0.569683
cloneatt,0.63,0.579144
cloneatt,0.64,0.588256
cloneatt,0.65,0.59824
cloneatt,0.66,0.607981
cloneatt,0.67,0.618175
cloneatt,0.68,0.627077
cloneatt,0.69,0.636643
cloneatt,0.7,0.647675
cloneatt,0.71,0.657869
cloneatt,0.72,0.667574
cloneatt,0.73,0.677315
cloneatt,0.74,0.688137
cloneatt,0.75,0.698401
cloneatt,0.76,0.708351
cloneatt,0.77,0.719034
cloneatt,0.78,0.729647
cloneatt,0.79,0.741237
cloneatt,0.8,0.751955
cloneatt,0.81,0.762009
cloneatt,0.82,0.773041
cloneatt,0.83,0.784178
cloneatt,0.84,0.794512
cloneatt,0.85,0.80523
cloneatt,0.86,0.816366
cloneatt,0.87,0.827573
cloneatt,0.88,0.840176
cloneatt,0.89,0.851278
cloneatt,0.9,0.862659
cloneatt,0.91,0.875192
cloneatt,0.92,0.88762
cloneatt,0.93,0.900712
cloneatt,0.94,0.913629
cloneatt,0.95,0.926477
cloneatt,0.96,0.940721
cloneatt,0.97,0.955663
cloneatt,0.98,0.970395
cloneatt,0.99,0.985931
cloneatt,1,1
