model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.381585,0.617751,0.381617,0.156808,0.123058,-0.000412462,1.00824,0.78999,0.381654,0.471582,0.880184,0.947773,0.0286657,0.65252
cloneatt,1q,0.430518,0.677605,0.459149,0.155418,0.124709,0.229588,1.03232,0.84506,0.444854,0.44086,0.878648,0.940092,0.112314,1.25445e-07
cloneatt,2p,0.435107,0.667899,0.446089,0.15237,0.11991,-0.131377,1.03821,0.818575,0.449397,0.482335,0.875576,0.9447,0.0615006,0.013849
cloneatt,2q,0.336276,0.592969,0.351612,0.162842,0.128515,-0.150247,0.985989,0.785973,0.328538,0.486943,0.884793,0.9447,0.0821822,0.000278431
cloneatt,3p,0.508535,0.715305,0.511662,0.146605,0.117935,0.0432689,1.01343,0.81704,0.473856,0.466974,0.890937,0.955453,0.0435263,0.165595
cloneatt,3q,0.323104,0.571709,0.326852,0.160561,0.125008,0.0523872,0.988614,0.76941,0.331863,0.50384,0.903226,0.941628,0.0470989,0.108234
cloneatt,4p,0.293876,0.545561,0.297636,0.172724,0.138295,-0.0561055,1.00834,0.805758,0.249983,0.491551,0.884793,0.949309,0.0419137,0.198398
cloneatt,4q,0.486813,0.701057,0.491481,0.148767,0.117111,-0.0435773,1.01004,0.792023,0.442822,0.480799,0.884793,0.956989,0.0391254,0.266654
cloneatt,5p,0.662185,0.815526,0.665082,0.118791,0.0943685,0.101289,1.04556,0.82986,0.668369,0.457757,0.872504,0.935484,0.0601258,0.0172542
cloneatt,5q,0.276004,0.527227,0.277968,0.172756,0.137953,0.0490025,1.04389,0.831259,0.298034,0.471582,0.88172,0.930876,0.0640466,0.0090972
cloneatt,6p,0.48341,0.695736,0.484049,0.140395,0.112991,0.0147523,0.984251,0.787101,0.472213,0.480799,0.906298,0.955453,0.0183968,0.979243
cloneatt,6q,0.420776,0.654991,0.429013,0.152384,0.122489,0.103923,0.971627,0.782551,0.377895,0.486943,0.889401,0.961598,0.0806157,0.000389341
cloneatt,7p,0.587251,0.76903,0.591407,0.129021,0.103858,0.115852,1.09003,0.874299,0.630075,0.451613,0.869432,0.910906,0.0755411,0.00110353
cloneatt,7q,0.248038,0.512781,0.262944,0.167884,0.136248,-0.138767,0.966207,0.791347,0.250068,0.483871,0.897081,0.963134,0.075789,0.00105043
cloneatt,8p,0.302146,0.562131,0.315992,0.166065,0.13348,-0.13224,1.02202,0.824305,0.328823,0.502304,0.892473,0.946237,0.0564242,0.0304244
cloneatt,8q,0.216552,0.475531,0.22613,0.170841,0.138275,0.0438275,0.975506,0.790984,0.233455,0.477727,0.913978,0.955453,0.050629,0.0687753
cloneatt,9p,0.27331,0.526996,0.277724,0.171443,0.136439,-0.0690936,1.04488,0.831297,0.310776,0.447005,0.880184,0.932412,0.0609625,0.0151024
cloneatt,9q,0.322508,0.576853,0.332759,0.16095,0.125301,0.0587382,0.999463,0.777644,0.337533,0.516129,0.889401,0.947773,0.0383587,0.288132
cloneatt,10p,0.648409,0.809993,0.656089,0.120047,0.0950756,0.107506,1.1267,0.886059,0.696573,0.434716,0.850998,0.927803,0.0866688,0.000102839
cloneatt,10q,0.387117,0.622616,0.38765,0.160259,0.125715,0.0172947,1.00943,0.788334,0.351276,0.509985,0.897081,0.946237,0.0294324,0.6194
cloneatt,11p,0.374668,0.612802,0.375526,0.147743,0.119427,0.0388644,0.97397,0.786074,0.413773,0.471582,0.897081,0.955453,0.0386167,0.28077
cloneatt,11q,0.422538,0.657209,0.431924,0.151605,0.121971,-0.122643,1.00917,0.812842,0.425448,0.497696,0.890937,0.9447,0.0645479,0.00835798
cloneatt,12p,0.564918,0.760962,0.579063,0.135118,0.109873,0.178012,0.980727,0.808681,0.523017,0.46851,0.890937,0.952381,0.0749117,0.00124983
cloneatt,12q,0.400505,0.63534,0.403657,0.155081,0.124911,0.0400446,1.01031,0.813007,0.400665,0.447005,0.897081,0.946237,0.0508419,0.06685
cloneatt,13p,0.742754,0.882346,0.778534,0.0991432,0.0778943,-0.499362,1.23744,1.04464,0.852462,0.391705,0.806452,0.866359,0.220579,3.31209e-28
cloneatt,13q,0.409817,0.641754,0.411848,0.155863,0.12165,0.0640199,1.05765,0.826898,0.452789,0.490015,0.878648,0.929339,0.0417571,0.201836
cloneatt,14p,0.798328,0.893953,0.799152,0.0952763,0.0745429,0.0478429,1.23936,0.964137,0.840109,0.416283,0.807988,0.883257,0.0802167,0.000423614
cloneatt,14q,0.37791,0.617845,0.381732,0.164926,0.132397,0.00141606,1.02557,0.82012,0.340505,0.47619,0.890937,0.955453,0.0376197,0.309974
cloneatt,15p,0.783037,0.892411,0.796397,0.0935097,0.0725949,-0.270138,1.09745,0.880027,0.820821,0.43318,0.849462,0.915515,0.115687,4.56457e-08
cloneatt,15q,0.301525,0.55769,0.311018,0.160102,0.126287,0.0851509,0.990321,0.782943,0.33549,0.479263,0.903226,0.956989,0.0614048,0.0140651
cloneatt,16p,0.793299,0.891147,0.794143,0.0929115,0.0752169,-0.0585396,1.01963,0.81723,0.773044,0.457757,0.884793,0.943164,0.049526,0.0795242
cloneatt,16q,0.453916,0.674285,0.45466,0.146869,0.119909,0.0365233,1.03068,0.839122,0.474927,0.457757,0.883257,0.953917,0.048177,0.0945667
cloneatt,17p,0.714697,0.852614,0.72695,0.107787,0.0864563,-0.231909,1.12791,0.917544,0.765066,0.399386,0.854071,0.921659,0.132295,2.03183e-10
cloneatt,17q,0.709554,0.843698,0.711827,0.107449,0.086192,0.0756543,1.11662,0.896989,0.764475,0.427035,0.850998,0.923195,0.0739746,0.00150147
cloneatt,18p,0.699336,0.838374,0.70287,0.108474,0.084051,-0.0612812,1.20964,0.942556,0.787844,0.427035,0.831029,0.904762,0.0607385,0.0156533
