model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.143089,0.385337,0.148484,0.184584,0.145901,-0.0765217,0.99347,0.787178,0.134498,0.49616,0.88172,0.947773,0.0425431,0.185041
cloneatt,1q,0.3118,0.562905,0.316862,0.170851,0.137079,0.0709915,0.988654,0.796499,0.255686,0.471582,0.898618,0.953917,0.051451,0.0615928
cloneatt,2p,0.401916,0.635777,0.404213,0.156783,0.124803,0.0574789,1.00652,0.79844,0.376827,0.466974,0.895545,0.947773,0.0440608,0.155726
cloneatt,2q,0.26759,0.524332,0.274924,0.17106,0.133467,-0.0929569,0.994154,0.778202,0.260534,0.502304,0.886329,0.943164,0.0520583,0.0567079
cloneatt,3p,0.3656,0.606632,0.368003,0.166565,0.133042,-0.0525585,0.998226,0.799549,0.299131,0.459293,0.880184,0.955453,0.0506687,0.0684134
cloneatt,3q,0.286898,0.54687,0.299066,0.164799,0.129908,0.121948,0.974704,0.77155,0.281454,0.483871,0.889401,0.947773,0.0695303,0.00347273
cloneatt,4p,0.370401,0.616498,0.38007,0.163096,0.130489,0.0603779,0.939074,0.74965,0.228326,0.505376,0.898618,0.943164,0.0364844,0.345712
cloneatt,4q,0.321269,0.572322,0.327552,0.171087,0.132801,-0.0621288,1.03759,0.8024,0.303105,0.486943,0.872504,0.9447,0.0470233,0.109251
cloneatt,5p,0.436452,0.661037,0.43697,0.15343,0.12501,0.0346266,0.984154,0.798512,0.378257,0.459293,0.884793,0.952381,0.0416198,0.204887
cloneatt,5q,0.193031,0.441897,0.195273,0.182386,0.144609,0.0525484,1.03915,0.823768,0.225425,0.459293,0.887865,0.941628,0.052824,0.0510257
cloneatt,6p,0.526305,0.726289,0.527496,0.13444,0.106572,-0.0253467,1.06506,0.825291,0.567621,0.457757,0.875576,0.935484,0.05564,0.0341505
cloneatt,6q,0.324091,0.573491,0.328892,0.164612,0.131076,0.039581,0.945194,0.751148,0.230305,0.508449,0.90937,0.961598,0.0286952,0.651245
cloneatt,7p,0.233696,0.484013,0.234268,0.1758,0.142271,0.012969,0.982372,0.793325,0.187296,0.483871,0.897081,0.932412,0.0212193,0.928675
cloneatt,7q,0.376418,0.617654,0.381496,0.152882,0.122024,-0.0385852,0.921839,0.734919,0.303259,0.508449,0.918587,0.969278,0.0343549,0.419743
cloneatt,8p,0.289872,0.541496,0.293218,0.167519,0.135391,-0.0241024,1.0132,0.813757,0.29301,0.491551,0.895545,0.952381,0.0260054,0.765626
cloneatt,8q,0.17457,0.425938,0.181423,0.175359,0.139076,0.089409,0.968435,0.771017,0.182987,0.500768,0.904762,0.949309,0.0447795,0.143202
cloneatt,9p,0.224795,0.474612,0.225256,0.177074,0.140959,-0.00594397,0.960508,0.763449,0.139611,0.537634,0.900154,0.938556,0.0365959,0.342085
cloneatt,9q,0.143188,0.378562,0.143309,0.181001,0.141314,0.00470664,0.92744,0.724138,0.0418024,0.546851,0.910906,0.963134,0.0410715,0.217425
cloneatt,10p,0.546706,0.744714,0.554599,0.136308,0.108931,0.141919,1.00778,0.809703,0.530721,0.436252,0.869432,0.940092,0.0897125,5.07736e-05
cloneatt,10q,0.324216,0.574534,0.330089,0.168282,0.13594,0.0935603,0.978853,0.794418,0.263216,0.479263,0.883257,0.952381,0.0449454,0.14043
cloneatt,11p,0.267128,0.526698,0.277411,0.159943,0.12951,-0.0524748,0.979723,0.792804,0.322563,0.482335,0.894009,0.953917,0.0495141,0.0796483
cloneatt,11q,0.51716,0.723986,0.524156,0.138629,0.110355,0.124553,1.00274,0.799427,0.518067,0.479263,0.90937,0.949309,0.0894895,5.35125e-05
cloneatt,12p,0.362763,0.61024,0.372393,0.163523,0.134666,0.0448598,0.975124,0.799164,0.274852,0.477727,0.886329,0.943164,0.032406,0.494849
cloneatt,12q,0.172538,0.417257,0.174103,0.182196,0.146654,0.0415167,1.00258,0.806704,0.167368,0.47619,0.895545,0.941628,0.0459157,0.125073
cloneatt,13p,0.502936,0.710134,0.50429,0.137815,0.110817,0.053502,0.940526,0.757875,0.456444,0.522273,0.906298,0.952381,0.0374197,0.316077
cloneatt,13q,0.379876,0.617561,0.381382,0.159767,0.126568,0.0459978,1.00435,0.794583,0.358709,0.488479,0.890937,0.953917,0.0424334,0.187317
cloneatt,14p,0.702026,0.859385,0.738543,0.115811,0.0893048,-0.366542,1.048,0.853427,0.712368,0.436252,0.852535,0.913978,0.159291,6.50577e-15
cloneatt,14q,0.23055,0.486447,0.236631,0.183422,0.144626,-0.0819691,1.01263,0.801791,0.180327,0.47619,0.887865,0.947773,0.0343917,0.418387
cloneatt,15p,0.745537,0.863755,0.746072,0.101269,0.0815856,0.0237671,0.999576,0.815063,0.748174,0.417819,0.867896,0.93702,0.0735378,0.0016342
cloneatt,15q,0.114784,0.352472,0.124237,0.180237,0.144934,-0.0404647,0.961116,0.772711,0.113567,0.509985,0.910906,0.956989,0.0446855,0.144792
cloneatt,16p,0.533652,0.731145,0.534574,0.139558,0.111564,-0.0263108,1.06037,0.844993,0.552099,0.451613,0.850998,0.930876,0.0452347,0.135699
cloneatt,16q,0.131108,0.367221,0.134851,0.185261,0.150425,0.063255,0.997608,0.811404,0.138609,0.488479,0.886329,0.946237,0.0444192,0.149375
cloneatt,17p,0.66727,0.82412,0.679174,0.116402,0.0926067,-0.138691,0.941076,0.761929,0.614146,0.483871,0.90169,0.956989,0.0798407,0.000458489
cloneatt,17q,0.36855,0.616136,0.379623,0.158431,0.130884,0.12348,1.00681,0.836621,0.377707,0.443932,0.894009,0.953917,0.086068,0.000117873
cloneatt,18p,0.73367,0.85664,0.733832,0.102093,0.080553,0.0262784,1.06788,0.829784,0.750798,0.447005,0.869432,0.941628,0.0514584,0.0615314
cloneatt,18q,0.383639,0.623905,0.389257,0.146134,0.114575,0.0835579,0.959652,0.755167,0.419024,0.508449,0.915515,0.958525,0.0561063,0.0318895
cloneatt,19p,0.772344,0.879747,0.773955,0.0968838,0.076116,0.0661596,1.01464,0.804144,0.764468,0.451613,0.878648,0.943164,0.0471625,0.107385
cloneatt,19q,0.458977,0.684005,0.467863,0.148732,0.120168,0.0282875,0.986696,0.80012,0.433358,0.486943,0.897081,0.952381,0.0341982,0.425534
cloneatt,20p,0.746475,0.864055,0.74659,0.102084,0.0797649,0.00323279,1.00377,0.770904,0.718647,0.463902,0.886329,0.935484,0.0256193,0.781321
cloneatt,20q,0.256468,0.508527,0.2586,0.164969,0.13475,0.0558336,0.9682,0.792018,0.27108,0.477727,0.913978,0.961598,0.0514151,0.0618928
cloneatt,21p,0.799748,0.895964,0.802751,0.0861096,0.0656604,-0.124448,1.07027,0.82144,0.836676,0.442396,0.826421,0.907834,0.0856617,0.0001292
cloneatt,21q,0.657203,0.813824,0.66231,0.119104,0.095256,0.0902934,0.943213,0.758935,0.597356,0.508449,0.906298,0.970814,0.0535114,0.0463505
cloneatt,22p,0.817912,0.904385,0.817913,0.0868205,0.0682565,-0.0015866,0.980812,0.770616,0.794792,0.474654,0.880184,0.932412,0.0356956,0.372088
cloneatt,22q,0.60968,0.781181,0.610243,0.126612,0.0997869,0.0331027,1.01025,0.796455,0.598198,0.473118,0.906298,0.9447,0.0306321,0.568107
