model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.341832,0.599802,0.359762,0.161769,0.126961,-0.161098,1.01342,0.805657,0.373038,0.47619,0.892473,0.946237,0.0866946,0.000102236
cloneatt,1q,0.330279,0.575557,0.331266,0.168542,0.133187,0.0223449,1.06469,0.841751,0.370086,0.459293,0.861751,0.943164,0.0535492,0.0461047
cloneatt,2p,0.277717,0.528323,0.279125,0.172294,0.137,-0.0354295,0.993736,0.788907,0.236528,0.509985,0.895545,0.935484,0.0327764,0.480088
cloneatt,2q,0.391414,0.626964,0.393083,0.155931,0.123633,-0.0370828,0.994643,0.78779,0.378443,0.47619,0.907834,0.950845,0.04495,0.140354
cloneatt,3p,0.619723,0.787787,0.620609,0.128959,0.100705,-0.0330741,1.0252,0.802231,0.599661,0.485407,0.870968,0.949309,0.0343742,0.419031
cloneatt,3q,0.42697,0.664204,0.441167,0.147729,0.117674,0.15293,0.997774,0.801654,0.452988,0.470046,0.907834,0.950845,0.0682873,0.00435
cloneatt,4p,0.516734,0.721283,0.520249,0.142891,0.111385,-0.0719473,1.0447,0.818179,0.526075,0.46851,0.887865,0.947773,0.0425238,0.185441
cloneatt,4q,0.336902,0.580961,0.337516,0.169105,0.130987,-0.0273189,1.00984,0.778537,0.280652,0.508449,0.90169,0.943164,0.0408854,0.221812
cloneatt,5p,0.587023,0.77505,0.600702,0.131343,0.104266,0.199409,1.06688,0.854363,0.615389,0.47619,0.834101,0.923195,0.0979145,6.71352e-06
cloneatt,5q,0.315246,0.566663,0.321107,0.168009,0.132599,0.0833834,1.04676,0.828619,0.353189,0.463902,0.890937,0.946237,0.0502586,0.0722384
cloneatt,6p,0.256841,0.526631,0.27734,0.168392,0.135277,-0.15933,1.08542,0.876183,0.394906,0.459293,0.854071,0.927803,0.0821204,0.000282169
cloneatt,6q,0.31519,0.562802,0.316746,0.165692,0.131493,-0.0483396,0.981533,0.777026,0.269665,0.494624,0.898618,0.940092,0.0247116,0.816948
cloneatt,7p,0.371767,0.61437,0.37745,0.159177,0.128251,0.0188352,0.984949,0.792768,0.335488,0.509985,0.907834,0.940092,0.0285929,0.655669
