model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.828757,0.91038,0.828791,0.082515,0.0637283,-0.0142511,1.00342,0.778382,0.821262,0.465438,0.877112,0.93702,0.036008,0.361492
armtoken,1q,0.835075,0.913893,0.835201,0.083638,0.0666542,-0.0160601,1.08138,0.857078,0.834783,0.423963,0.861751,0.923195,0.060886,0.0152886
armtoken,2p,0.869868,0.933057,0.870595,0.0731324,0.0566631,0.0427656,1.08671,0.846732,0.87727,0.44086,0.860215,0.930876,0.0607487,0.015628
armtoken,2q,0.78626,0.887306,0.787312,0.0924091,0.0717986,0.0309051,0.993427,0.770816,0.77138,0.482335,0.870968,0.93702,0.0370797,0.326643
armtoken,3p,0.886644,0.942789,0.888851,0.0704083,0.0549621,0.0936533,0.973803,0.757995,0.856628,0.482335,0.904762,0.950845,0.0547803,0.0386901
armtoken,3q,0.857931,0.926732,0.858832,0.0735577,0.0571999,0.0441445,1.02261,0.801401,0.867274,0.422427,0.867896,0.929339,0.0480065,0.0966267
armtoken,4p,0.919193,0.959255,0.920169,0.0584302,0.044334,0.114247,1.1839,0.912582,0.936576,0.400922,0.804916,0.892473,0.0949603,1.42001e-05
armtoken,4q,0.81057,0.900575,0.811035,0.0903843,0.0690025,0.0516692,1.07095,0.8201,0.815122,0.474654,0.855607,0.923195,0.0486488,0.0890559
armtoken,5p,0.923578,0.961471,0.924427,0.0565008,0.0430982,0.0859101,1.01049,0.772508,0.914245,0.46851,0.884793,0.933948,0.0430296,0.175206
armtoken,5q,0.827503,0.910373,0.828779,0.0843247,0.0649611,0.0762444,1.05988,0.823697,0.835195,0.439324,0.861751,0.923195,0.0649958,0.0077442
armtoken,6p,0.901239,0.949393,0.901346,0.0613866,0.0464509,-0.0456346,0.996611,0.755485,0.897273,0.511521,0.903226,0.947773,0.0489824,0.0853242
