model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.825031,0.909243,0.826723,0.0834081,0.0636556,0.0772427,1.06205,0.814768,0.833727,0.459293,0.863287,0.921659,0.0490524,0.0845577
armtoken,1q,0.840301,0.918089,0.842888,0.0823024,0.0657868,0.11041,1.03559,0.828183,0.827498,0.437788,0.875576,0.93702,0.0738944,0.00152506
armtoken,2p,0.862269,0.929725,0.864389,0.0752374,0.0584587,0.107782,1.17134,0.90662,0.882065,0.450077,0.855607,0.923195,0.0873857,8.72797e-05
armtoken,2q,0.783346,0.886021,0.785034,0.0930369,0.0717431,0.0782133,1.03963,0.803669,0.790597,0.483871,0.870968,0.933948,0.0527263,0.051722
armtoken,3p,0.89654,0.947308,0.897392,0.0672647,0.0523662,0.0960534,1.03588,0.816596,0.887863,0.450077,0.88172,0.943164,0.0699791,0.00319834
armtoken,3q,0.835635,0.922486,0.85098,0.0791194,0.0605584,0.291944,0.992393,0.796453,0.849711,0.456221,0.861751,0.924731,0.120163,1.13945e-08
armtoken,4p,0.915619,0.958156,0.918062,0.0597083,0.0452264,0.181023,1.04656,0.817682,0.916005,0.454685,0.849462,0.917051,0.0879838,7.6038e-05
armtoken,4q,0.796628,0.899393,0.808907,0.0936513,0.0712864,0.255425,1.05823,0.831933,0.80294,0.46851,0.84639,0.923195,0.108771,3.51327e-07
armtoken,5p,0.923056,0.962188,0.925805,0.0566935,0.0437288,0.194291,1.0738,0.845581,0.926405,0.445469,0.861751,0.921659,0.108262,4.06311e-07
armtoken,5q,0.834562,0.915523,0.838182,0.0825813,0.0640248,0.128711,1.02373,0.803712,0.830231,0.454685,0.870968,0.943164,0.0745303,0.00134711
armtoken,6p,0.896328,0.947326,0.897426,0.0628942,0.0471398,0.0293773,1.15013,0.866352,0.91918,0.451613,0.83871,0.898618,0.0503729,0.0711548
armtoken,6q,0.859652,0.931618,0.867912,0.0750101,0.0588763,0.23046,0.976364,0.785686,0.848544,0.473118,0.883257,0.943164,0.0968622,8.78987e-06
armtoken,7p,0.908966,0.954321,0.910728,0.0605927,0.0474975,0.151788,1.14602,0.899191,0.918851,0.422427,0.843318,0.898618,0.093591,1.99393e-05
armtoken,7q,0.871455,0.934115,0.87257,0.0694125,0.0538233,0.0538459,0.981304,0.752414,0.858585,0.53149,0.884793,0.938556,0.0370944,0.32618
armtoken,8p,0.913922,0.95784,0.917457,0.0583233,0.043993,-0.246103,1.14055,0.865126,0.925252,0.408602,0.854071,0.90937,0.12613,1.6501e-09
armtoken,8q,0.854729,0.929076,0.863182,0.0735659,0.0571812,0.230198,1.00324,0.798946,0.862821,0.466974,0.877112,0.940092,0.120383,1.06279e-08
armtoken,9p,0.911987,0.957283,0.916391,0.0596651,0.0465426,0.246879,1.04494,0.853908,0.919522,0.419355,0.870968,0.932412,0.126339,1.53942e-09
armtoken,9q,0.863619,0.932588,0.86972,0.0722129,0.0567464,0.200484,0.975623,0.797205,0.868195,0.422427,0.878648,0.940092,0.11336,9.19791e-08
armtoken,10p,0.926232,0.96326,0.927869,0.0549877,0.0413921,0.178032,1.02064,0.795827,0.925988,0.479263,0.849462,0.923195,0.0976593,7.16892e-06
armtoken,10q,0.869462,0.934283,0.872885,0.0739606,0.0574866,0.145119,1.02714,0.80175,0.860413,0.491551,0.880184,0.935484,0.103556,1.50664e-06
armtoken,11p,0.907072,0.954526,0.91112,0.0569542,0.0445312,0.224413,1.05293,0.846472,0.921832,0.43318,0.832565,0.90937,0.116179,3.92875e-08
armtoken,11q,0.885524,0.941461,0.88635,0.0675009,0.052543,0.100392,1.085,0.83227,0.885411,0.490015,0.872504,0.921659,0.0597102,0.0184217
armtoken,12p,0.935176,0.968197,0.937406,0.0521551,0.0392241,0.201125,1.08829,0.838406,0.937711,0.442396,0.857143,0.906298,0.106411,6.85125e-07
armtoken,12q,0.876083,0.938337,0.880477,0.0705067,0.0561465,0.207759,1.04816,0.848945,0.879899,0.454685,0.866359,0.935484,0.108723,3.56174e-07
armtoken,13p,0.945612,0.972878,0.946492,0.0455869,0.0344554,0.116976,1.05348,0.821043,0.949064,0.445469,0.866359,0.924731,0.0735977,0.00161538
armtoken,13q,0.889024,0.944086,0.891299,0.0675869,0.0538127,0.136098,1.00565,0.813454,0.880705,0.456221,0.864823,0.926267,0.0825139,0.000259133
armtoken,14p,0.936379,0.967804,0.936644,0.0535134,0.0382473,0.051331,1.16383,0.861232,0.94508,0.434716,0.837174,0.903226,0.0615144,0.0138181
armtoken,14q,0.89473,0.946225,0.895341,0.0678444,0.0513487,-0.0559018,1.0484,0.79735,0.885157,0.488479,0.895545,0.941628,0.0359426,0.363695
armtoken,15p,0.945412,0.972469,0.945695,0.0469042,0.0351513,-0.0656434,1.04123,0.805654,0.946337,0.434716,0.855607,0.932412,0.05645,0.0303081
armtoken,15q,0.883215,0.940424,0.884397,0.0654657,0.0508598,-0.0333054,1.05856,0.812567,0.89001,0.471582,0.87404,0.929339,0.0413074,0.211961
armtoken,16p,0.929239,0.964074,0.929439,0.0543621,0.0416895,0.0338694,1.15415,0.906182,0.940137,0.425499,0.814132,0.907834,0.0815703,0.000317633
armtoken,16q,0.926856,0.964832,0.930901,0.0537512,0.0424912,0.222175,0.895197,0.732719,0.908899,0.486943,0.90169,0.952381,0.10657,6.55215e-07
armtoken,17p,0.939439,0.970839,0.942529,0.0496602,0.0374304,0.213292,0.969065,0.777718,0.93876,0.453149,0.88172,0.941628,0.116798,3.24999e-08
armtoken,17q,0.906524,0.95229,0.906856,0.0609563,0.0463641,-0.0441469,1.10646,0.853765,0.920817,0.460829,0.852535,0.904762,0.0562399,0.0312663
armtoken,18p,0.935727,0.967382,0.935828,0.0501535,0.0365508,-0.0164027,1.17871,0.894357,0.953997,0.417819,0.849462,0.897081,0.0500448,0.0743036
armtoken,18q,0.903052,0.950336,0.903138,0.0579567,0.0427333,0.00197491,1.05706,0.777711,0.915683,0.509985,0.897081,0.947773,0.0200481,0.954268
armtoken,19p,0.943208,0.971301,0.943426,0.04839,0.0363771,-0.0471782,1.14525,0.873302,0.952199,0.447005,0.854071,0.90937,0.0528056,0.0511565
armtoken,19q,0.921552,0.960025,0.921647,0.0566357,0.0426145,0.0306321,1.20081,0.899629,0.937231,0.428571,0.854071,0.903226,0.0567937,0.0287962
armtoken,20p,0.928364,0.963524,0.928379,0.0542639,0.0385641,-0.0186824,1.07039,0.800549,0.937617,0.439324,0.866359,0.946237,0.0475034,0.102926
armtoken,20q,0.923247,0.962887,0.927152,0.0530032,0.0412563,0.209009,1.02186,0.826639,0.931971,0.41321,0.854071,0.921659,0.133858,1.17596e-10
