model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.118826,0.350341,0.122739,0.187179,0.148043,0.0592958,0.970171,0.769976,0.0718825,0.499232,0.895545,0.961598,0.0534405,0.0468152
clonemlp,1q,0.146614,0.402386,0.161915,0.190254,0.150154,0.132003,0.988717,0.78688,0.0849572,0.502304,0.883257,0.955453,0.0712885,0.00250788
clonemlp,2p,0.0413619,0.226305,0.0512142,0.198493,0.158475,0.0344923,0.982041,0.783545,-0.0288118,0.53149,0.90169,0.941628,0.0405407,0.230112
clonemlp,2q,0.0654809,0.275025,0.0756386,0.193226,0.15502,0.0249939,0.989471,0.793166,0.0422354,0.471582,0.907834,0.952381,0.0386655,0.279392
clonemlp,3p,0.185393,0.439933,0.193541,0.188745,0.152103,0.0239332,0.978525,0.788192,0.0625493,0.471582,0.898618,0.9447,0.0256469,0.780207
clonemlp,3q,0.125565,0.371418,0.137952,0.182491,0.143782,0.0599213,0.980679,0.773433,0.133631,0.497696,0.90169,0.953917,0.0416216,0.204846
clonemlp,4p,0.224906,0.477322,0.227836,0.180963,0.144507,-0.0384516,0.958434,0.76386,0.0958097,0.514593,0.900154,0.950845,0.0490966,0.0840766
clonemlp,4q,0.313565,0.564959,0.319178,0.172055,0.134136,-0.0930949,0.985023,0.767391,0.218833,0.490015,0.883257,0.9447,0.0508161,0.0670809
clonemlp,5p,0.357026,0.612022,0.374571,0.163886,0.13308,-0.1253,0.942416,0.769777,0.244971,0.46851,0.903226,0.956989,0.0870522,9.42187e-05
clonemlp,5q,0.17598,0.419777,0.176212,0.184303,0.145606,-0.010294,1.0008,0.789538,0.142127,0.488479,0.903226,0.947773,0.0216201,0.918414
clonemlp,6p,0.410927,0.645716,0.416949,0.149922,0.12032,-0.0445647,0.953609,0.755953,0.350284,0.494624,0.906298,0.961598,0.0366687,0.339731
clonemlp,6q,0.182059,0.429269,0.184272,0.181083,0.143515,0.0495631,0.94752,0.752554,0.0855719,0.542243,0.897081,0.961598,0.0433669,0.168633
clonemlp,7p,0.068645,0.263039,0.0691893,0.19381,0.152787,-0.00272138,0.984893,0.774487,0.0154739,0.53149,0.884793,0.946237,0.0373764,0.31741
clonemlp,7q,0.0806126,0.28561,0.0815731,0.185635,0.145767,-0.0263642,0.936271,0.734948,0.0110211,0.526882,0.915515,0.956989,0.042955,0.176688
clonemlp,8p,0.236161,0.491117,0.241196,0.173739,0.139606,0.0301089,1.00286,0.802127,0.228636,0.519201,0.880184,0.93702,0.0374584,0.31489
clonemlp,8q,0.137442,0.383462,0.147043,0.179259,0.141068,0.0971057,0.914178,0.723545,0.0445129,0.526882,0.921659,0.960061,0.0682873,0.00435
clonemlp,9p,0.198027,0.447581,0.200329,0.180105,0.14259,-0.00735289,0.997599,0.788326,0.171229,0.525346,0.87404,0.941628,0.0380039,0.298478
clonemlp,9q,0.10779,0.350114,0.12258,0.184702,0.145579,0.096872,0.924637,0.733846,0.00856102,0.514593,0.910906,0.963134,0.0593361,0.0195326
clonemlp,10p,0.363727,0.605857,0.367063,0.161493,0.130737,-0.0419066,0.888336,0.718067,0.163749,0.534562,0.923195,0.978495,0.0366807,0.339345
clonemlp,10q,0.175676,0.42029,0.176644,0.185858,0.149423,-0.00601342,0.998825,0.803845,0.133484,0.473118,0.900154,0.952381,0.0383697,0.287814
clonemlp,11p,0.356739,0.608937,0.370804,0.149846,0.120442,-0.0407417,0.930333,0.746191,0.333202,0.485407,0.90937,0.958525,0.0297079,0.607542
clonemlp,11q,0.243586,0.497183,0.247191,0.173513,0.139028,-0.0611184,0.971843,0.778157,0.196982,0.493088,0.910906,0.961598,0.0327746,0.480161
clonemlp,12p,0.276845,0.535621,0.28689,0.174198,0.142236,0.0296682,0.974731,0.795843,0.197781,0.462366,0.900154,0.956989,0.0345981,0.41084
clonemlp,12q,0.0704139,0.272073,0.0740238,0.193112,0.15589,0.0301667,0.983662,0.794608,0.0357757,0.497696,0.892473,0.950845,0.029953,0.597025
clonemlp,13p,0.756934,0.876447,0.768159,0.0963719,0.0747721,-0.125818,0.972103,0.761433,0.746255,0.47619,0.87404,0.935484,0.0844453,0.000169591
clonemlp,13q,0.211044,0.478684,0.229138,0.180208,0.144125,0.14739,1.00957,0.816974,0.218651,0.466974,0.897081,0.946237,0.0834188,0.000212711
clonemlp,14p,0.701583,0.843358,0.711253,0.115897,0.0912605,-0.0376124,1.05907,0.830705,0.679103,0.437788,0.849462,0.915515,0.0536865,0.0452208
clonemlp,14q,0.183519,0.434912,0.189148,0.188945,0.149926,-0.0552988,1.00112,0.794575,0.104381,0.500768,0.898618,0.949309,0.0427523,0.180761
clonemlp,15p,0.729173,0.862166,0.74333,0.104475,0.0815862,-0.180671,0.923139,0.741658,0.692435,0.459293,0.878648,0.943164,0.108548,3.7444e-07
clonemlp,15q,0.205284,0.456747,0.208618,0.170776,0.138388,-0.0079597,0.898564,0.726792,0.0868978,0.540707,0.930876,0.975422,0.0325884,0.487553
clonemlp,16p,0.314404,0.56259,0.316507,0.169212,0.135715,-0.0431509,0.985244,0.783512,0.226982,0.519201,0.897081,0.950845,0.0300977,0.590836
clonemlp,16q,0.176828,0.424359,0.18008,0.180321,0.146248,0.0316092,0.956989,0.776494,0.106139,0.494624,0.915515,0.967742,0.0326538,0.484949
clonemlp,17p,0.552368,0.755796,0.571228,0.135012,0.107972,-0.185633,0.962685,0.786345,0.513805,0.463902,0.904762,0.949309,0.113264,9.46432e-08
clonemlp,17q,0.246833,0.498642,0.248644,0.173027,0.139438,0.0240019,0.955061,0.768436,0.171934,0.509985,0.900154,0.946237,0.0295899,0.612614
