model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.0552012,0.261562,0.0684144,0.193819,0.153414,-0.00685811,1.04228,0.826951,0.133561,0.442396,0.877112,0.943164,0.0371903,0.323181
clonemlp,1q,0.150335,0.397307,0.157853,0.189839,0.149779,-0.0566257,1.04178,0.823555,0.165482,0.463902,0.875576,0.940092,0.0499785,0.0749546
clonemlp,2p,0.203698,0.452079,0.204375,0.180907,0.144019,-0.0221524,1.04176,0.825184,0.223018,0.457757,0.872504,0.927803,0.0405444,0.230022
clonemlp,2q,0.183723,0.438202,0.192021,0.180589,0.144297,-0.0880172,1.03511,0.82782,0.230055,0.430108,0.880184,0.941628,0.0766285,0.000887794
clonemlp,3p,0.0651358,0.264932,0.070189,0.202198,0.165844,0.0196836,1.05279,0.860939,0.0570458,0.442396,0.88172,0.924731,0.0474748,0.103293
clonemlp,3q,0.0659534,0.337572,0.113955,0.188609,0.149576,0.217058,0.975899,0.793142,0.107763,0.514593,0.886329,0.949309,0.100985,3.00788e-06
clonemlp,4p,0.290754,0.546541,0.298707,0.173105,0.137228,-0.0268363,1.05027,0.830427,0.308585,0.462366,0.864823,0.935484,0.0370244,0.328384
clonemlp,4q,0.163375,0.405376,0.16433,0.189947,0.149215,0.0146533,1.00403,0.786042,0.0825179,0.508449,0.887865,0.952381,0.0305566,0.571305
clonemlp,5p,0.235012,0.507151,0.257202,0.178761,0.145428,-0.170956,1.09449,0.896203,0.326929,0.422427,0.835637,0.927803,0.104354,1.21138e-06
clonemlp,5q,0.17569,0.450188,0.202669,0.184336,0.145915,-0.186253,0.996971,0.799384,0.151334,0.480799,0.894009,0.950845,0.0911131,3.63937e-05
clonemlp,6p,0.172807,0.445232,0.198231,0.177657,0.141944,0.175763,1.01331,0.820552,0.242956,0.482335,0.88172,0.93702,0.0895116,5.32347e-05
clonemlp,6q,0.25674,0.512277,0.262428,0.172619,0.137535,-0.00281633,1.01558,0.807701,0.263926,0.466974,0.872504,0.946237,0.0388342,0.27467
clonemlp,7p,0.176726,0.42681,0.182167,0.182218,0.14633,-0.0685978,0.972825,0.778766,0.0997874,0.517665,0.900154,0.932412,0.0406458,0.227557
clonemlp,7q,0.172155,0.449127,0.201715,0.176151,0.14129,-0.161266,0.99244,0.802324,0.211003,0.473118,0.894009,0.961598,0.113561,8.66286e-08
clonemlp,8p,0.506777,0.723028,0.52277,0.139611,0.111535,0.114573,1.11559,0.891091,0.587422,0.417819,0.849462,0.921659,0.0912357,3.534e-05
clonemlp,8q,0.0829018,0.30477,0.0928849,0.18484,0.144383,-0.0331416,0.962273,0.750395,0.0664812,0.516129,0.917051,0.950845,0.0376132,0.31017
clonemlp,9p,0.433552,0.690425,0.476687,0.151365,0.121782,-0.272121,0.968792,0.807115,0.418581,0.439324,0.886329,0.958525,0.14201,6.11362e-12
clonemlp,9q,0.132146,0.402024,0.161623,0.182164,0.144933,0.0101494,0.980174,0.780686,0.136216,0.493088,0.907834,0.947773,0.0252295,0.796859
clonemlp,10p,0.404194,0.644484,0.415359,0.156273,0.125676,-0.0341893,1.01721,0.818255,0.395545,0.451613,0.884793,0.935484,0.0407527,0.22498
