model,nominal,empirical
clonemlp,0,6.98227e-05
clonemlp,0.01,0.00967044
clonemlp,0.02,0.0193409
clonemlp,0.03,0.0279291
clonemlp,0.04,0.0361681
clonemlp,0.05,0.0447563
clonemlp,0.06,0.0541475
clonemlp,0.07,0.0630499
clonemlp,0.08,0.0719872
clonemlp,0.09,0.0811339
clonemlp,0.1,0.0893032
clonemlp,0.11,0.0971931
clonemlp,0.12,0.106968
clonemlp,0.13,0.116569
clonemlp,0.14,0.124948
clonemlp,0.15,0.133187
clonemlp,0.16,0.141007
clonemlp,0.17,0.150782
clonemlp,0.18,0.159056
clonemlp,0.19,0.168726
clonemlp,0.2,0.177699
clonemlp,0.21,0.18709
clonemlp,0.22,0.195992
clonemlp,0.23,0.20472
clonemlp,0.24,0.213099
clonemlp,0.25,0.220884
clonemlp,0.26,0.229472
clonemlp,0.27,0.238619
clonemlp,0.28,0.247696
clonemlp,0.29,0.257052
clonemlp,0.3,0.266304
clonemlp,0.31,0.275171
clonemlp,0.32,0.283655
clonemlp,0.33,0.292627
clonemlp,0.34,0.301529
clonemlp,0.35,0.309943
clonemlp,0.36,0.319578
clonemlp,0.37,0.329563
clonemlp,0.38,0.338745
clonemlp,0.39,0.346984
clonemlp,0.4,0.356549
clonemlp,0.41,0.36608
clonemlp,0.42,0.375297
clonemlp,0.43,0.384583
clonemlp,0.44,0.393765
clonemlp,0.45,0.402842
clonemlp,0.46,0.412373
clonemlp,0.47,0.421554
clonemlp,0.48,0.430666
clonemlp,0.49,0.43894
clonemlp,0.5,0.448576
clonemlp,0.51,0.458421
clonemlp,0.52,0.468301
clonemlp,0.53,0.477622
clonemlp,0.54,0.487537
clonemlp,0.55,0.496788
clonemlp,0.56,0.505586
clonemlp,0.57,0.514314
clonemlp,0.58,0.524927
clonemlp,0.59,0.534632
clonemlp,0.6,0.54535
clonemlp,0.61,0.554601
clonemlp,0.62,0.564027
clonemlp,0.63,0.573104
clonemlp,0.64,0.583752
clonemlp,0.65,0.593178
clonemlp,0.66,0.603652
clonemlp,0.67,0.613741
clonemlp,0.68,0.622469
clonemlp,0.69,0.632279
clonemlp,0.7,0.641635
clonemlp,0.71,0.651236
clonemlp,0.72,0.661605
clonemlp,0.73,0.672637
clonemlp,0.74,0.682831
clonemlp,0.75,0.694212
clonemlp,0.76,0.703673
clonemlp,0.77,0.714216
clonemlp,0.78,0.724654
clonemlp,0.79,0.735721
clonemlp,0.8,0.74602
clonemlp,0.81,0.757087
clonemlp,0.82,0.767735
clonemlp,0.83,0.779151
clonemlp,0.84,0.790497
clonemlp,0.85,0.801948
clonemlp,0.86,0.813434
clonemlp,0.87,0.825374
clonemlp,0.88,0.836755
clonemlp,0.89,0.850056
clonemlp,0.9,0.862449
clonemlp,0.91,0.875262
clonemlp,0.92,0.887097
clonemlp,0.93,0.899944
clonemlp,0.94,0.913804
clonemlp,0.95,0.92728
clonemlp,0.96,0.942222
clonemlp,0.97,0.956989
clonemlp,0.98,0.971792
clonemlp,0.99,0.987153
clonemlp,1,1
