model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,1p,0.186354,0.435948,0.190051,0.179864,0.141021,0.046895,0.96729,0.75921,0.133713,0.488479,0.894009,0.958525,0.0403629,0.234485
clonemlp,1q,0.219672,0.470309,0.221191,0.181928,0.145712,-0.0243644,0.977396,0.781934,0.121047,0.46851,0.904762,0.956989,0.0322364,0.501674
clonemlp,2p,0.153037,0.400814,0.160652,0.186573,0.14934,-0.0663259,0.970239,0.775875,0.0621935,0.483871,0.895545,0.949309,0.0396091,0.253714
clonemlp,2q,0.179966,0.430328,0.185182,0.181004,0.143635,0.0650244,1.00296,0.797794,0.180539,0.462366,0.898618,0.947773,0.0568214,0.0286775
clonemlp,3p,0.191511,0.438669,0.192431,0.188035,0.152125,0.0261227,0.983301,0.791306,0.0637376,0.488479,0.90169,0.953917,0.0435604,0.164951
clonemlp,3q,0.130438,0.383362,0.146966,0.181982,0.144066,0.12788,0.96794,0.771356,0.121736,0.490015,0.90169,0.953917,0.069593,0.00343316
clonemlp,4p,0.345533,0.590616,0.348828,0.166286,0.132712,0.029075,0.994679,0.793402,0.292214,0.479263,0.886329,0.947773,0.0343494,0.419946
clonemlp,4q,0.230786,0.480534,0.230913,0.182134,0.142514,0.0079411,0.996144,0.776542,0.143537,0.493088,0.90169,0.947773,0.0329063,0.474962
clonemlp,5p,0.338113,0.584027,0.341087,0.166279,0.135632,-0.0210743,1.01238,0.823379,0.313605,0.44086,0.887865,0.96467,0.0522978,0.0548743
clonemlp,5q,0.14489,0.393054,0.154492,0.187748,0.147233,-0.100213,1.01693,0.800998,0.142844,0.494624,0.895545,0.946237,0.0612767,0.0143587
clonemlp,6p,0.171164,0.436526,0.190555,0.177834,0.139566,-0.125346,1.02738,0.809262,0.246327,0.509985,0.883257,0.930876,0.0803199,0.000414486
clonemlp,6q,0.286025,0.543618,0.295521,0.169184,0.134719,0.0471558,0.98963,0.786018,0.248086,0.466974,0.886329,0.958525,0.0452532,0.135402
clonemlp,7p,0.254932,0.514253,0.264456,0.173347,0.14009,-0.0748744,0.959009,0.775106,0.168539,0.53149,0.883257,0.946237,0.052648,0.0522863
clonemlp,7q,0.142551,0.378499,0.143261,0.179273,0.141598,0.00547782,0.929786,0.733361,0.0597689,0.545315,0.907834,0.963134,0.0374778,0.314297
clonemlp,8p,0.247223,0.512683,0.262844,0.172476,0.136973,-0.0905104,0.946964,0.754793,0.170471,0.517665,0.920123,0.96467,0.0587362,0.0214389
clonemlp,8q,0.201512,0.458439,0.210166,0.172473,0.134845,0.0753215,0.967504,0.758256,0.204185,0.528418,0.890937,0.956989,0.0516675,0.059811
clonemlp,9p,0.352515,0.594353,0.353255,0.161831,0.129055,0.016147,0.93106,0.738426,0.220832,0.520737,0.904762,0.956989,0.0419792,0.196976
clonemlp,9q,0.0553712,0.267042,0.0713114,0.19005,0.149495,0.0324612,0.960636,0.75559,0.0160603,0.52381,0.906298,0.963134,0.0376178,0.31003
clonemlp,10p,0.189759,0.464445,0.215709,0.182238,0.146024,-0.16094,0.959701,0.779257,0.120362,0.499232,0.898618,0.953917,0.0849097,0.00015293
clonemlp,10q,0.0571229,0.239628,0.0574217,0.198774,0.158259,0.01811,0.996041,0.793884,-0.000507474,0.488479,0.897081,0.950845,0.0207511,0.939697
clonemlp,11p,0.141695,0.398764,0.159013,0.17309,0.140432,0.062367,0.966592,0.784494,0.189252,0.46851,0.907834,0.969278,0.0586551,0.0217088
clonemlp,11q,0.263012,0.513298,0.263475,0.171271,0.136359,0.0181511,0.973105,0.772904,0.211581,0.490015,0.90937,0.961598,0.0310219,0.551692
clonemlp,12p,0.337183,0.581911,0.338621,0.166773,0.137243,-0.0426864,1.00603,0.827356,0.305634,0.451613,0.900154,0.955453,0.0502992,0.0718523
clonemlp,12q,0.227135,0.476789,0.227327,0.176083,0.141676,-0.0114344,0.956394,0.768732,0.149083,0.508449,0.904762,0.952381,0.0247909,0.813919
clonemlp,13p,0.660542,0.826041,0.682343,0.113889,0.0905802,0.144136,0.994706,0.798856,0.663862,0.474654,0.864823,0.920123,0.0737148,0.00157918
clonemlp,13q,0.221661,0.471093,0.221929,0.178992,0.144562,0.0133893,1.00167,0.807337,0.18938,0.465438,0.894009,0.949309,0.0313582,0.537657
clonemlp,14p,0.722842,0.854074,0.729442,0.111693,0.0880483,-0.0648167,1.11338,0.874664,0.732973,0.43318,0.83871,0.900154,0.0795541,0.000486867
clonemlp,14q,0.195258,0.446075,0.198983,0.187582,0.1491,-0.0104507,0.987978,0.78629,0.0980489,0.508449,0.900154,0.950845,0.018535,0.977628
clonemlp,15p,0.743758,0.866823,0.751382,0.101622,0.0806357,-0.124308,0.92526,0.746966,0.702791,0.46851,0.877112,0.952381,0.0800794,0.00043605
clonemlp,15q,0.227715,0.482642,0.232944,0.168348,0.136042,0.0720075,0.90868,0.735404,0.132816,0.516129,0.924731,0.96467,0.046276,0.119733
clonemlp,16p,0.183676,0.435946,0.190049,0.184642,0.151305,0.00367856,1.01663,0.833276,0.170531,0.451613,0.892473,0.949309,0.0394368,0.258269
clonemlp,16q,0.203226,0.457377,0.209194,0.177406,0.14447,-0.0801934,0.958762,0.781509,0.136872,0.47619,0.912442,0.963134,0.0654897,0.00711506
clonemlp,17p,0.674266,0.833084,0.694028,0.115171,0.0910108,0.158466,0.985117,0.784773,0.647637,0.511521,0.864823,0.940092,0.0815777,0.000317131
clonemlp,17q,0.23196,0.50063,0.25063,0.174727,0.138284,0.11965,0.976569,0.77757,0.202713,0.511521,0.900154,0.9447,0.0559432,0.032665
clonemlp,18p,0.692495,0.840522,0.706477,0.109701,0.0854684,-0.0764383,1.13103,0.878891,0.74959,0.448541,0.831029,0.906298,0.0655109,0.00708913
clonemlp,18q,0.34576,0.601408,0.361691,0.150558,0.119486,0.0143719,0.950502,0.751527,0.357306,0.526882,0.913978,0.952381,0.0278705,0.686862
clonemlp,19p,0.738968,0.866272,0.750428,0.103743,0.0805773,-0.0994331,1.12392,0.878276,0.777241,0.439324,0.824885,0.906298,0.0879525,7.6591e-05
clonemlp,19q,0.66869,0.819872,0.672191,0.11639,0.0920059,-0.0209343,1.06538,0.841757,0.68492,0.460829,0.886329,0.943164,0.044328,0.150971
clonemlp,20p,0.440443,0.666438,0.44414,0.151659,0.11861,-0.072395,0.944743,0.73705,0.340066,0.534562,0.915515,0.953917,0.0490791,0.0842667
clonemlp,20q,0.270042,0.529703,0.280586,0.163456,0.130742,0.0836077,0.993957,0.795573,0.317007,0.49616,0.898618,0.953917,0.0545149,0.040194
clonemlp,21p,0.769677,0.889597,0.791383,0.092349,0.0714241,-0.335239,1.11532,0.895595,0.833882,0.402458,0.795699,0.872504,0.160944,3.24362e-15
clonemlp,21q,0.707992,0.854364,0.729938,0.109927,0.0866223,0.0923073,1.06295,0.844683,0.72666,0.420891,0.87404,0.946237,0.0765686,0.000898568
clonemlp,22p,0.802313,0.898536,0.807366,0.0904628,0.0718393,-0.0307022,1.03485,0.821826,0.801519,0.430108,0.855607,0.932412,0.0518767,0.058132
clonemlp,22q,0.629774,0.798055,0.636892,0.12331,0.0987121,0.0713721,0.964112,0.775574,0.58392,0.480799,0.915515,0.956989,0.0421045,0.194274
