model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,1p,0.123978,0.376698,0.141901,0.186631,0.148752,0.144071,1.01114,0.815769,0.164329,0.46851,0.880184,0.949309,0.0852129,0.000142904
cloneatt,1q,0.197089,0.458718,0.210422,0.184542,0.147975,0.120371,0.977445,0.788654,0.113166,0.482335,0.903226,0.947773,0.0641646,0.00891812
cloneatt,2p,0.250337,0.501423,0.251425,0.17553,0.139844,0.0336252,1.01392,0.804827,0.235131,0.471582,0.887865,0.938556,0.0352874,0.386227
cloneatt,2q,0.198598,0.446675,0.199519,0.178936,0.141838,-0.0336202,0.951178,0.754377,0.113917,0.505376,0.90937,0.961598,0.030329,0.580971
cloneatt,3p,0.377496,0.617205,0.380942,0.164996,0.133377,-0.0280206,0.979993,0.790151,0.278647,0.460829,0.894009,0.956989,0.0446929,0.144667
cloneatt,3q,0.158616,0.401127,0.160903,0.179009,0.140996,0.039364,0.950214,0.748402,0.106763,0.502304,0.907834,0.952381,0.025611,0.781655
cloneatt,4p,0.307969,0.563315,0.317323,0.170992,0.137076,0.00109107,0.921607,0.736147,0.123318,0.525346,0.903226,0.956989,0.0333578,0.45736
cloneatt,4q,0.192715,0.447562,0.200311,0.186587,0.146858,0.0705665,0.97003,0.764845,0.0700975,0.506912,0.889401,0.947773,0.0639315,0.00927522
cloneatt,5p,0.231321,0.484151,0.234402,0.179192,0.144524,-0.0101754,0.96798,0.779122,0.133863,0.490015,0.897081,0.952381,0.0460484,0.123084
cloneatt,5q,0.212518,0.462689,0.214081,0.180171,0.142823,0.0153623,0.982116,0.778329,0.15256,0.482335,0.906298,0.953917,0.0326879,0.483594
cloneatt,6p,0.452049,0.687359,0.472462,0.144594,0.11411,-0.177299,0.976304,0.771901,0.437211,0.513057,0.900154,0.946237,0.0895365,5.29238e-05
cloneatt,6q,0.24135,0.492806,0.242858,0.174397,0.138317,0.0276485,0.928534,0.734312,0.102968,0.520737,0.915515,0.978495,0.0354348,0.381082
cloneatt,7p,0.146988,0.392608,0.154141,0.18548,0.148479,0.0865826,0.972157,0.780705,0.0899712,0.502304,0.886329,0.943164,0.0539998,0.0432589
cloneatt,7q,0.386551,0.621912,0.386774,0.151635,0.121538,-0.0139259,0.91254,0.731167,0.303536,0.514593,0.913978,0.966206,0.0329883,0.47174
cloneatt,8p,0.173378,0.435433,0.189602,0.180738,0.145056,-0.125077,1.00199,0.8095,0.18977,0.499232,0.895545,0.960061,0.0640107,0.00915241
cloneatt,8q,0.177684,0.425072,0.180686,0.175028,0.137929,0.0537158,0.918204,0.725152,0.0940812,0.537634,0.917051,0.963134,0.0493675,0.0811797
cloneatt,9p,0.150804,0.3984,0.158723,0.185332,0.146348,0.0480667,0.967016,0.763148,0.0669987,0.533026,0.890937,0.941628,0.0378187,0.303981
cloneatt,9q,0.0987508,0.314954,0.0991959,0.185635,0.148282,0.0174375,0.91735,0.732984,-0.0275173,0.533026,0.920123,0.967742,0.0340692,0.430338
cloneatt,10p,0.256782,0.5077,0.25776,0.174538,0.140479,-0.0244123,0.967753,0.776707,0.176744,0.520737,0.887865,0.947773,0.0244159,0.828103
cloneatt,10q,0.301965,0.552455,0.305206,0.17103,0.136953,0.0656859,0.957136,0.767946,0.201204,0.493088,0.903226,0.950845,0.0357979,0.368597
cloneatt,11p,0.206684,0.465073,0.216293,0.166408,0.132428,-0.0825274,0.916911,0.731348,0.173535,0.522273,0.915515,0.970814,0.0492505,0.0824205
cloneatt,11q,0.465671,0.688984,0.474698,0.145833,0.118519,0.108757,0.951485,0.772679,0.402649,0.491551,0.920123,0.96467,0.0685462,0.00415201
cloneatt,12p,0.445949,0.670455,0.44951,0.152476,0.124468,0.0211523,0.949217,0.773375,0.344558,0.49616,0.900154,0.963134,0.0242813,0.833093
cloneatt,12q,0.235267,0.485865,0.236065,0.175154,0.141389,-0.0300105,0.95868,0.774865,0.165437,0.479263,0.913978,0.956989,0.0243541,0.8304
cloneatt,13p,0.720851,0.85155,0.725138,0.103278,0.0814072,-0.079507,0.916269,0.729428,0.680363,0.520737,0.898618,0.956989,0.0610795,0.0148215
cloneatt,13q,0.322161,0.571488,0.326599,0.167037,0.134218,0.0552347,0.974671,0.782471,0.255284,0.497696,0.904762,0.949309,0.0356118,0.374965
cloneatt,14p,0.707493,0.845787,0.715355,0.114744,0.0903511,0.169392,1.03514,0.826172,0.696773,0.425499,0.858679,0.924731,0.119441,1.43023e-08
