model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
dominantclone,8p,0.164886,0.41194,0.169695,0.181664,0.146458,-0.0714484,0.980357,0.792809,0.14182,0.491551,0.895545,0.956989,0.0479632,0.097156
dominantclone,8q,0.218649,0.470018,0.220917,0.170612,0.131919,0.0484409,0.954076,0.739206,0.198492,0.529954,0.915515,0.963134,0.0506281,0.0687838
dominantclone,9p,0.357339,0.604815,0.365801,0.161227,0.126134,0.0141492,0.940094,0.734966,0.254952,0.529954,0.90937,0.955453,0.0245071,0.824689
dominantclone,9q,0.148516,0.388584,0.150997,0.180437,0.14285,0.0126902,0.96955,0.767703,0.123306,0.509985,0.897081,0.96467,0.0181636,0.981783
dominantclone,10p,0.164598,0.413084,0.170638,0.185046,0.148152,-0.0756897,0.978741,0.787483,0.112957,0.493088,0.904762,0.953917,0.0544458,0.0405939
dominantclone,10q,0.199639,0.451853,0.204171,0.183137,0.145864,-0.00532605,0.989224,0.78784,0.136083,0.516129,0.900154,0.943164,0.0306625,0.566821
dominantclone,11p,0.192136,0.439276,0.192964,0.167927,0.132575,0.0115567,0.917667,0.725242,0.160031,0.508449,0.918587,0.970814,0.0434452,0.167135
dominantclone,11q,0.108803,0.330786,0.10942,0.188339,0.151443,0.0164723,1.03354,0.834669,0.168156,0.460829,0.890937,0.950845,0.0401473,0.239871
dominantclone,12p,0.215512,0.488602,0.238732,0.181435,0.143167,0.151093,0.984527,0.785254,0.153816,0.488479,0.895545,0.93702,0.0849789,0.000150588
dominantclone,12q,0.267149,0.535616,0.286885,0.171464,0.136072,0.150337,0.989088,0.795063,0.26412,0.474654,0.889401,0.953917,0.0835589,0.00020627
dominantclone,13p,0.241243,0.494106,0.24414,0.170271,0.137732,-0.064173,0.945265,0.766896,0.185313,0.513057,0.917051,0.950845,0.05043,0.0706181
dominantclone,13q,0.230107,0.480105,0.230501,0.178018,0.143329,0.0143552,1.03187,0.830509,0.250868,0.453149,0.894009,0.952381,0.0415728,0.20594
dominantclone,14p,0.347465,0.604585,0.365523,0.171382,0.137079,-0.12879,0.991003,0.798665,0.256053,0.490015,0.880184,0.933948,0.063303,0.0103034
dominantclone,14q,0.315519,0.574341,0.329868,0.172999,0.138887,-0.0684435,0.964788,0.775077,0.195527,0.506912,0.906298,0.955453,0.0462935,0.119478
dominantclone,15p,0.0382097,0.198272,0.0393119,0.196881,0.162321,0.0170667,0.981532,0.808952,-0.0113219,0.47619,0.915515,0.961598,0.0343576,0.419641
dominantclone,15q,0.0365264,0.197419,0.0389743,0.188036,0.150751,-0.0015702,0.934165,0.750801,-0.0123286,0.53149,0.912442,0.960061,0.0297917,0.60394
dominantclone,16p,0.0999312,0.328607,0.107983,0.193881,0.157462,-0.0897567,1.01296,0.824914,0.0839208,0.477727,0.898618,0.947773,0.0697441,0.00333942
dominantclone,16q,0.113704,0.339101,0.11499,0.187107,0.150274,-0.0166876,0.971627,0.782928,0.0814267,0.497696,0.903226,0.958525,0.0251963,0.798166
dominantclone,17p,0.102187,0.322615,0.10408,0.191208,0.151166,-0.0376779,1.02876,0.816414,0.139627,0.49616,0.883257,0.93702,0.0479512,0.0973028
dominantclone,17q,0.0528734,0.23618,0.0557811,0.194032,0.154669,0.0236013,1.00646,0.8027,0.067907,0.474654,0.894009,0.953917,0.0216662,0.917187
dominantclone,18p,0.0930024,0.307074,0.0942945,0.188403,0.152022,-0.0317569,0.980025,0.792696,0.0754176,0.493088,0.921659,0.958525,0.0223278,0.898513
dominantclone,18q,0.0535982,0.241414,0.0582806,0.181081,0.142771,-0.0429465,0.943327,0.746599,0.0883778,0.506912,0.927803,0.969278,0.0466262,0.114723
dominantclone,19p,0.141905,0.39662,0.157307,0.188096,0.153801,0.0865627,1.02944,0.840229,0.14369,0.480799,0.886329,0.9447,0.0680965,0.00450135
dominantclone,19q,0.0810162,0.305786,0.093505,0.193844,0.15785,0.082241,1.00598,0.822813,0.0714315,0.470046,0.895545,0.947773,0.0595775,0.0188091
dominantclone,20p,0.145597,0.402557,0.162052,0.187403,0.148298,0.0707797,1.00558,0.798118,0.132717,0.505376,0.894009,0.940092,0.0523227,0.0546868
dominantclone,20q,0.153568,0.392563,0.154105,0.176015,0.143492,-0.00548507,0.94747,0.773334,0.136384,0.499232,0.924731,0.967742,0.0348608,0.401354
dominantclone,21p,0.135652,0.371391,0.137931,0.178899,0.140115,-0.0293514,1.00798,0.789807,0.20366,0.529954,0.894009,0.947773,0.0346709,0.408197
dominantclone,21q,0.210982,0.485699,0.235904,0.180697,0.145962,0.171878,0.976384,0.802857,0.170789,0.466974,0.900154,0.956989,0.102614,1.94478e-06
dominantclone,22p,0.163829,0.41097,0.168896,0.186049,0.150229,0.0456627,0.984458,0.796616,0.106962,0.483871,0.90937,0.952381,0.0309215,0.555907
dominantclone,22q,0.140507,0.378337,0.143139,0.187883,0.151948,0.0260346,1.02342,0.828302,0.154727,0.47619,0.889401,0.947773,0.0238565,0.848481
