model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.824002,0.908149,0.824735,0.0836528,0.0640687,0.0529497,0.982915,0.759023,0.812393,0.471582,0.894009,0.947773,0.0485686,0.0899729
armtoken,1q,0.842323,0.918974,0.844513,0.0817795,0.0649078,0.0708038,0.960006,0.757985,0.804238,0.454685,0.898618,0.953917,0.0529364,0.0502344
armtoken,2p,0.866732,0.931424,0.86755,0.0740083,0.0570059,-0.0173368,1.05916,0.813768,0.865784,0.466974,0.870968,0.932412,0.0336352,0.446718
armtoken,2q,0.78307,0.887483,0.787627,0.0930962,0.0728054,0.137862,0.988336,0.783138,0.775024,0.463902,0.872504,0.9447,0.0690899,0.00376299
armtoken,3p,0.890249,0.943643,0.890463,0.0692795,0.0539478,0.0189968,1.03179,0.783593,0.871299,0.488479,0.884793,0.949309,0.0486783,0.0887206
armtoken,3q,0.846598,0.920815,0.847901,0.0764353,0.0578983,0.0666725,0.9192,0.710214,0.82987,0.497696,0.898618,0.947773,0.0258939,0.770187
armtoken,4p,0.909283,0.954044,0.9102,0.0619093,0.0464718,0.0568307,1.00977,0.767629,0.900898,0.488479,0.872504,0.935484,0.0503028,0.0718173
armtoken,4q,0.797629,0.893544,0.798421,0.0934204,0.071729,0.0187753,1.02098,0.786225,0.781595,0.46851,0.890937,0.932412,0.0309307,0.55552
armtoken,5p,0.914714,0.957659,0.917111,0.0596876,0.0456884,0.1324,1.03078,0.800906,0.911155,0.443932,0.87404,0.927803,0.0705762,0.00286421
armtoken,5q,0.820905,0.908367,0.82513,0.0859222,0.0660895,0.123744,0.970698,0.760666,0.806671,0.465438,0.886329,0.947773,0.0704675,0.00292254
armtoken,6p,0.892357,0.946595,0.896041,0.0640874,0.0482302,0.158475,1.0766,0.834418,0.911256,0.454685,0.87404,0.935484,0.0958854,1.12585e-05
armtoken,6q,0.858963,0.929931,0.864772,0.0751941,0.05883,0.161664,0.895844,0.70802,0.818237,0.502304,0.910906,0.966206,0.0843799,0.000172071
armtoken,7p,0.902657,0.950804,0.904027,0.0626574,0.0485379,0.078131,1.00964,0.799392,0.902558,0.453149,0.88172,0.940092,0.0637813,0.00951212
armtoken,7q,0.86381,0.930243,0.865352,0.0714469,0.0551826,0.0849807,0.934216,0.723811,0.84687,0.505376,0.910906,0.9447,0.0494265,0.0805603
armtoken,8p,0.909041,0.953945,0.91001,0.0599541,0.045339,0.0792955,1.07169,0.804621,0.912535,0.459293,0.886329,0.946237,0.0612426,0.0144378
armtoken,8q,0.864572,0.931161,0.86706,0.0710299,0.0557568,0.105114,0.899898,0.715601,0.842706,0.480799,0.927803,0.969278,0.0564703,0.030217
armtoken,9p,0.914366,0.958058,0.917876,0.0588529,0.044923,0.202187,1.00339,0.792574,0.913188,0.454685,0.869432,0.933948,0.10733,5.291e-07
armtoken,9q,0.867188,0.932222,0.869038,0.0712617,0.0558407,0.0927284,0.942531,0.744675,0.852267,0.486943,0.895545,0.960061,0.0521108,0.0563014
armtoken,10p,0.913911,0.955993,0.913923,0.0594029,0.0438177,0.00892396,0.985039,0.74183,0.903897,0.502304,0.869432,0.927803,0.0263537,0.75124
armtoken,10q,0.861175,0.932846,0.870201,0.0762723,0.0588166,0.225497,0.925192,0.735687,0.832808,0.463902,0.883257,0.941628,0.108842,3.44267e-07
armtoken,11p,0.900318,0.948905,0.900421,0.0589873,0.0465096,0.0117619,0.997701,0.783269,0.903468,0.434716,0.883257,0.940092,0.0423367,0.189342
armtoken,11q,0.883308,0.940272,0.884111,0.0681512,0.0526593,0.0285787,0.951559,0.740429,0.867494,0.490015,0.90169,0.956989,0.0241348,0.838465
armtoken,12p,0.933179,0.966099,0.933348,0.0529521,0.039708,-0.0148535,0.942211,0.711552,0.916234,0.480799,0.889401,0.9447,0.0282805,0.669173
armtoken,12q,0.871158,0.935091,0.874394,0.0718942,0.0565943,0.149042,0.946675,0.755872,0.854937,0.486943,0.903226,0.955453,0.0817436,0.000306035
armtoken,13p,0.938064,0.968677,0.938335,0.0486476,0.0363674,-0.0193371,0.944703,0.722,0.92962,0.471582,0.880184,0.943164,0.034518,0.413761
armtoken,13q,0.879354,0.938542,0.880862,0.07047,0.0551158,0.0584799,0.905623,0.716756,0.847238,0.488479,0.913978,0.969278,0.0305354,0.572204
armtoken,14p,0.927481,0.963586,0.928497,0.0571331,0.0409724,0.118486,1.02879,0.765369,0.92421,0.459293,0.858679,0.921659,0.0723768,0.00204192
armtoken,14q,0.878204,0.938619,0.881007,0.0729759,0.0554087,0.0711125,0.985996,0.753509,0.859125,0.479263,0.904762,0.963134,0.0595867,0.018782
armtoken,15p,0.940111,0.970054,0.941005,0.0491292,0.036451,-0.109039,0.905306,0.699755,0.925773,0.47619,0.87404,0.946237,0.072304,0.00207039
armtoken,15q,0.875835,0.937955,0.87976,0.0675025,0.0534081,0.135697,0.91006,0.732645,0.860495,0.473118,0.90169,0.955453,0.0715567,0.00238472
